Indirect_m3,Direct_m3,Total_m3,param_agr_water_mult,param_hotel_coeff_mult,param_rest_coeff_mult,param_dom_tourist_mult,param_inb_tourist_mult,param_rail_coeff_mult,param_air_coeff_mult
4050051527,3198087053,7248138580,0.5809296552835116,1.1785338180121494,1.04866448943068,0.9494330131536788,0.9422142068721692,1.0676810202396683,0.9063798014113091
6854146258,2761959377,9616105635,1.2678213023026512,0.8658987133512982,0.9362206217923069,1.0887116281204188,0.9486159794211496,0.7088788718077671,0.8130370040802454
6068042740,3822567099,9890609839,1.0752572160123277,1.6125665300320455,1.0228335747795865,0.9302553844606214,0.9585526467895779,1.0820865743028878,0.6533593604507181
3999918370,3531371307,7531289677,0.568649026332919,1.050294596294433,1.1327069222792323,1.0727904699844066,1.0173127851062889,1.239393059474306,0.9622322962371046
5322453341,3884451944,9206905284,0.8926174767092533,0.9872091595325068,1.0443018774162238,1.3112673799601258,0.9901572162893361,1.0358314832803588,1.3474750016556647
6499459369,2603867728,9103327098,1.1809371260398418,0.6571019122304989,1.257857337640559,1.0259300006120164,0.8581021206325631,0.9186082375301609,0.855921241368647
5219107161,3546262354,8765369515,0.8673017742636574,0.9912359985770621,1.1083899035673397,1.1013754200206296,1.0651823328231773,1.3205580467336493,0.9599809135581988
3859610804,2340101607,6199712411,0.5342792549813333,0.5348760167511772,1.1161132692590259,0.995197377081577,1.0748657987887098,1.0927311810911366,0.6491402454346075
5083852262,3347143414,8430995676,0.8341697051491236,1.1129481241669614,0.8329802227339608,1.1204116623973035,0.9779733986259229,0.9356278821374716,0.6791338496685394
9201788813,2805023293,12006812106,1.8429003263820165,0.9523050519331308,1.0435860940655428,0.9381743203435886,0.9802659001499457,1.0615098719399227,1.086737070616385
6531074977,3669906233,10200981210,1.1886816920216838,1.2875908930529214,1.1039823836950535,1.043635299131236,0.9671059407183984,0.9548663296236246,0.7544940413412274
5192391345,3266497214,8458888559,0.8607574623774737,1.1126309657853757,1.0601656188555553,1.0530124637793656,1.0735622529245037,0.7373359783710135,0.626614916151965
5451132549,3999585652,9450718201,0.9241387632663131,1.445805300410387,1.2162906839647503,1.0158867723190719,0.985740366591598,1.052311433072681,1.2240712302626786
4909814749,2795464409,7705279158,0.791537438590202,0.8669780133755749,1.0143361267575235,1.0895512036340884,1.0417657743091613,0.6059662008141493,1.1675363048211094
5743235566,3323259203,9066494769,0.995692380840269,1.1724975685081767,0.9676592026722022,1.0399469937576884,1.0023278699596594,0.8911501357942883,0.8482826920493909
5532940136,2490640168,8023580304,0.9441783671741779,0.7235187872140193,0.9335954916488793,0.974272127767212,1.051824307538691,1.1326699996119816,1.4025638653036376
4146368684,2991862246,7138230931,0.6045235268235093,0.9378555942150725,1.1849272395895962,1.0219572330076812,0.9890983459552031,0.8135083522840968,1.1388568285396006
5995702592,3522308088,9518010680,1.0575367576956194,0.9189610741877596,1.1512737707455212,1.1790722752322456,0.9555775762126464,1.116643568661543,1.0277093011678697
6639054687,3648220718,10287275405,1.215132425118005,1.3911516389226628,1.2133242849946815,0.9601255998750783,0.9170735004862771,0.9812766519382143,0.9824856953918568
3466102647,3381002281,6847104929,0.43788541244629986,1.2882447115515439,0.9212423020108961,0.9958685923598793,0.9714598440463335,0.9584972804892858,1.255252811789024
5865407136,4462615891,10328023027,1.0256195549485687,1.6995761612014062,1.0943622951243404,1.0561119720036165,0.9897893202468634,0.9879959181567348,1.206491235585313
7507373668,3155651225,10663024893,1.4278360289132783,1.068873860099911,1.083520960130399,0.9887988745487127,1.010999671899774,1.0174444366074835,1.0078992598755747
7192059917,2883705761,10075765678,1.3505967047474794,0.9875603536679536,0.9056388288204138,0.9784485760779893,0.9856857916151646,1.0881934375701523,0.8883778864321314
7400321061,3181079499,10581400561,1.4016123994563643,0.9348839853846088,1.235373738566575,1.0020815743003348,1.026416085271072,1.1987418901905962,1.2447193339280154
6605799525,4149104005,10754903530,1.206986233364545,1.9259442703895722,1.000517518319969,0.8792742871019572,0.9982648110914221,1.1589514588219145,1.090975857698425
4686291780,2672431524,7358723304,0.7367832043445154,0.918972381826599,0.8785482784362033,0.946873818194142,0.9953263776367738,1.0933331091424985,0.8542261359470303
5053333973,2997582214,8050916187,0.8266939386549718,1.194451641854121,0.8715390013263725,0.9278838126428479,1.109918134159724,0.8946439518998589,0.6349189916815581
4492794939,2553290440,7046085378,0.6893841765209208,0.6075776818166809,1.2474266690997793,0.9942167677613446,0.9479498524813669,1.112225518153609,1.3424557115855724
5556604667,3457285157,9013889823,0.9499752357256916,1.5041841190012808,0.9495679171617328,0.9058714605398254,1.0904970915876353,0.8557510691940424,0.8869131817957585
7254030641,2950658797,10204689438,1.3657770666973967,1.0089125729685127,0.9834492382341591,0.9796388294048525,0.9666940752148232,1.036180471552853,1.0974816393786948
5496357705,3350623326,8846981030,0.9352171270064672,1.1521681949325957,1.0618358409619668,1.0309881443196458,0.9857944817849834,0.925709669301397,1.074108223325215
4526983105,4419777921,8946761026,0.6977589169621269,2.0645449313581272,0.6227436565527998,0.9551299038161266,1.0257070018761203,1.1459855727705899,0.8310669301183117
5037317773,2695528084,7732845857,0.8227706068139695,1.0125533890389418,0.7962826040537179,0.9038179622464831,1.0438318285368995,1.1634215407095743,1.0023366560019351
6821353087,2641406472,9462759559,1.259788280231203,1.0235857371783497,0.8838959692902354,0.9073230493283115,1.0312273268426027,0.8650904943532962,1.1617951568206848
5403289943,3217237642,8620527585,0.9124192281418702,1.3837710844327304,0.8565190529166011,0.9088765699977209,1.010304234140588,0.9303721205900162,1.0295279583432895
5672294444,2277289374,7949583818,0.978314628481672,0.879113581364829,0.9597257030943149,0.8248304569007242,1.0744979557899892,0.871686363598045,1.0871097726452597
3865620242,3110969788,6976590030,0.5357513281528605,0.8010810605900476,1.0374820265894804,1.144507379833225,1.0220738556399427,1.1098101410165715,0.9002613312803917
5734163612,3205007118,8939170730,0.9934701130331275,0.9494992988795423,1.0446015241729276,1.0984275102983319,0.9819431836381599,1.0030761366594945,0.9191155771962298
5442950956,3582916713,9025867669,0.9221345984248658,1.3242202039832467,1.0656087070586757,1.0246448339744705,0.9931830385599856,0.8253340186533185,1.1372908648198585
6914302395,3325948255,10240250650,1.2825571625499639,1.2436307704467826,0.9963896766737103,0.9370849814310018,1.0316132391386093,1.2143584376224212,1.1662263266206812
4901081433,3239338650,8140420083,0.7893981236229304,1.0965861606026848,0.7069973533617459,1.1065727486745263,1.008175116009859,1.0384587861758576,1.3083761677275152
5095341915,2647383573,7742725488,0.8369842130562902,1.0293624777738963,0.8706276444607228,0.8802227328147739,1.013941644355647,1.046603732340316,0.5752726084333549
6759152510,3252016189,10011168699,1.24455161349591,0.9895236396218958,1.1128426633132131,1.0188082002246832,1.0522864963857865,1.2320726113041616,1.0398532816528723
7062988220,3115676514,10178664734,1.3189792743124282,1.2468164683279783,0.8227346524599709,0.9293774580862681,0.949490702851729,1.1327666667717884,0.8585194522471717
