,Paddy,Wheat,Coarse cereals,Gram,Arhar,Other pulses,Groundnut,Rapeseed and mustard,Other oil seeds,kapas,"jute, hemp and mesta",Sugarcane,Coconut,Tobacco,Tea,Coffee,Rubber,Fruits,Vegetables,Other food crops,Milk,Wool,Egg and poultry,Other livestock products,Industry Wood,Firewood,Other forestry products,Inland Fish,Marine Fish,Coal and Lignite,Natural Gas,Crude petroleum,Iron ore,Manganese ore,Bauxite,Copper ore,Other Metallic minerals,Limestone,Mica,Other non metallic minerals,Processed poultry meat & poultry meat products,Processed other meat & meat products,Processed fish & fish products,Processed fruits & Processed Vegetables,Dairy products,Edible Oils and Fats,"Grain Mill products, starch and starch products",Sugar,Bread & Bakery products,Miscellaneous food products,Alcoholic beverages,Non alcoholic beverages,Tea processed,Coffee processed,Tobacco Products,Cotton Yarn and Cotton Textiles,Synthetic yarn and synthetic textiles,Wool yarn and woolen textiles,Silk yarn and silk textiles,Carpet weaving,Ready made garments,Misc. textile products,Leather footwear,Leather and leather products except footwear,Wood and wood products except furniture,"Paper, Paper products and newsprint","Publishing, printing and allied activities",Furniture & Fixtures,Rubber products,Plastic products,Petroleum products,Coal tar products,Inorganic chemicals,Organic chemicals,Fertilizers,Pesticides,"Paints, varnishes and lacquers",Drugs and medicine,"Soaps, cosmetics and glycerin","Synthetic fibres, resin",Other chemicals and chemical products,Cement,Non metallic mineral products,Iron and steel Ferro alloys,Iron and steel casting and forging,Iron and steel foundries,Non ferrous basic metals (including alloys),"Hand tools, hardware",Miscellaneous metal products,Tractors and other agricultural implements,Industrial machinery for food and textile industry,Industrial machinery (except food and textile),Machine tools,Other non electrical machinery,Electrical industrial machinery,"Electrical cables, wires",Batteries,Electrical appliances,Communication equipment,Other electrical machinery,Electronic equipment including T.V,"Medical precision, optical instrument",Watches and clocks,Ships and boats,Rail equipment,Motor vehicles,Motor cycles and scooters,"Bicycles, cycle-rickshaw",Aircrafts & Spacecrafts,Other transport equipment,Gems & jewellery,Miscellaneous manufacturing,Construction and construction services,Electricity,Gas,Water Supply,Trade,Repair & Maintenance of Motor Vehicle,Hotels & Restaurant,Railway Transport,Land transport,Air transport,Water Transport,Supportive and Auxiliary transport activities,Storage and warehousing,Communication services,Financial services,Insurance services,Ownership of dwellings,Real estate services,Renting of machinery & equipment,Research & Development Services,Legal services,Other Business services,Computer related services,Public administration and defence,Education services,Human health and social care services,"Community, social and personal services","Recreation, entertainment and radio & TV broadcasting and other services"
Paddy,1.0188369718567993,0.0210266426510881,0.02299423760061599,0.026181033300901498,0.026321097578116133,0.0251527890215169,0.0246310139723586,0.026816057245581212,0.026278909897411766,0.02717128375904328,0.027170800880323573,0.024458719519831328,0.025843368408526184,0.026464901636833085,0.027176898483919857,0.02698228958809188,0.027177140029512388,0.01442146106226276,0.01413882329786265,0.017217864848483463,0.0056536926899118925,0.017368561661472687,0.011338006403977531,0.00908732416688552,0.006322522655816211,0.0024367779143612163,0.004770629915425824,0.014447724447223524,0.014718004749745096,0.0031690133683666484,0.0035213655490794527,0.003521142344294882,0.0033941622643456145,0.0039187749127282245,0.003919673954883098,0.003655892758275949,0.0037362405854159553,0.001912635329325396,0.0037106504656639195,0.004038185981066861,0.016003050791252426,0.015135478085137778,0.014456959707284295,0.02398262056355908,0.0032400450751978215,0.010575985278855931,0.20929415668144602,0.027913473673374024,0.03424618359626038,0.0608254662338337,0.018998214269836698,0.02570815418939614,0.035903060415069785,0.039271968909574184,0.002943421196526861,0.006860352437652173,0.008937595399928326,0.010009815161097276,0.010095531866566643,0.009915554965213898,0.004742124280834056,0.00763996666395239,0.001980848173138734,0.003086515591766798,0.0041054275037533386,0.004651777703650957,0.002234056546347549,0.002820879890206397,0.0039010582317084578,0.0034242301929009746,0.0023332146465730266,0.0034995968402486313,0.003798952877750824,0.0031438879954022165,0.0038831916927172497,0.003834922002178431,0.003295649762455988,0.002059899394869961,0.003241288994744183,0.005722495421750337,0.0036856149261078478,0.003526138185629864,0.003415341070116465,0.003911852553055498,0.0037223218483147078,0.0037649998709223817,0.004070477686174244,0.0030909702844484303,0.0036126482832292577,0.002663655630991908,0.0025432434423041843,0.0020074723449470854,0.002237380511619865,0.0028240337060146396,0.002161702917047419,0.0025759655012019657,0.0030814224369720903,0.002133919627364664,0.0015555725062912527,0.001919957871954844,0.0008059749324706128,0.001983553857255172,0.002024091560253839,0.0028647825610215215,0.003006587541336495,0.0016546697279414481,0.0026447471246951793,0.0029986595305006606,0.0027435780158693857,0.0029977559929022014,0.000978903811283386,0.014070771440607744,0.001397556421805207,0.0027034226472657102,0.0016559873620515242,0.015982562649838834,0.004706014130354925,0.002437573202632731,0.010587186706181636,0.0020893173502908946,0.0017646514912822689,0.0018258008112150067,0.000602477391354834,0.0018996446822176093,0.0027910473887616557,0.0014242018067003104,0.0018754855206503582,0.0012849694197178826,4.897231782965783e-05,0.0011462144082888745,0.0019800848155974364,0.001930448361818912,0.0007186415165744385,0.0007824882634593064,0.0005901651293085105,0.015039227251320113,0.0005145312603278798,0.0005212064678026771,0.0006223976702992912,0.0012887432836147282
Wheat,0.018111007353311538,1.0202162896756592,0.02210805481021252,0.025172033500637733,0.025306699792749587,0.024183417079351684,0.02368175089733902,0.02578258404023903,0.025266137997506467,0.02612412035755748,0.02612365608866598,0.023516096559668496,0.02484738199108223,0.02544496173764487,0.02612951869463095,0.025942409897625043,0.026129750931215254,0.013865667440059406,0.013593922349166447,0.016554299663969135,0.005720806054121823,0.017574738874936907,0.01147259662579175,0.009195197185451622,0.00360900646739307,0.0013909554352391502,0.0027231589597345594,0.006985526662135044,0.0071162081591701785,0.0022495500433745096,0.002534697550753186,0.0025266980811209316,0.002271309837531954,0.002931771801230927,0.0029324444059343037,0.0027351005188445006,0.0027952115227029123,0.0015057946192206248,0.0025233753998837,0.002783050173051957,0.01229845642138443,0.011631720730939338,0.011110274613571454,0.01529869240071074,0.0028260319964644415,0.008127718630769496,0.09601870571665015,0.018138599165146943,0.022253690259307412,0.032454778956832714,0.009524186071575146,0.013006380985444694,0.023330353982141543,0.025519521891550215,0.002035273911615352,0.005892721949517155,0.00760127879432334,0.00859796315808435,0.008671589799915077,0.008516998057486999,0.00391836053328318,0.006546109161925093,0.0014758529090790234,0.0022996426868036163,0.0024724704586559566,0.002751274955802709,0.0014240599856025435,0.0017785649812132275,0.002956708279677275,0.002595308544891228,0.00168383055287069,0.0025048973210866354,0.0026572853464889904,0.002232803326518863,0.002714696668967714,0.0026809518583873894,0.0023039525576351583,0.0012316103402751212,0.0022588144868767417,0.004469070005586225,0.0026149986834887113,0.0023979004318901613,0.002322554419580009,0.002547303252090753,0.0024239553466259968,0.0024516782642428343,0.002593372128641726,0.001990647433695323,0.002314814547635495,0.001772469532898394,0.0016922975753672599,0.0013357524963798603,0.0014866420149035411,0.001875184450185785,0.0014349057298261752,0.0017180313901224344,0.0020587616702943436,0.0014225563006602944,0.0010695193711418595,0.0012848208310399006,0.0005542355058713132,0.0013156773788203088,0.0013815610622769647,0.0018907182667588602,0.0019843076617261693,0.0010920599429215477,0.0017454978146181138,0.0019790752803544296,0.0018107248841366112,0.0019784775376943714,0.0006407921988328476,0.007254771088557669,0.0009678202865147266,0.0020302266050929046,0.0011469734414855407,0.015203667471342677,0.0029669913439893383,0.0017851198592354226,0.023606502498074028,0.002494892503470515,0.001710039118654025,0.001394975488846071,0.0005655573509213707,0.0016774146856232473,0.0020919009251652593,0.0016587847891144833,0.0026452850425616754,0.0009563126989339363,3.9809945760326456e-05,0.0008982115625148154,0.0014257098970436044,0.0017759994742049148,0.0007404500782711436,0.0007082722983745411,0.0005594702318120601,0.02143476093571457,0.0004733652895761982,0.0004902807878498937,0.0009079490346224579,0.0012845112924769245
Coarse cereals,0.00765715514455819,0.008547247730290095,1.0093470673565408,0.01064248730389678,0.01069942288298009,0.010224510039100349,0.010012410529033797,0.010900622045610419,0.010682273756315886,0.011045020229443647,0.011044823941138879,0.009942373510155315,0.010505227850124487,0.0107578786685694,0.011047302593074114,0.01096819484055453,0.011047400780409661,0.005862267332798069,0.005747376190624303,0.006998994498963733,0.004620880230608233,0.01419568547806053,0.009266787658999161,0.007427258412332301,0.0015655666368885725,0.000603388617472395,0.0011812909876507257,0.004067139643243463,0.0041432255166409535,0.0008411488995121876,0.0009238389729512486,0.0009227504298532708,0.0009446649653737675,0.0011442133490748138,0.0011444758535712185,0.0010674563836821707,0.001090916536007874,0.0005380054753606722,0.0009911544583111119,0.0011665890391989273,0.006586770679476893,0.006229682363161979,0.005950407803890157,0.008102236873626259,0.002199955661113181,0.004353019349249697,0.04538079199393797,0.009414568692121544,0.011550445196562597,0.016057133375870267,0.015656708432591215,0.021003716936836985,0.01210927140384844,0.013245526275245448,0.0008969940440693611,0.0025030777986218937,0.0032280120859337984,0.0036521951788567545,0.003683469896064256,0.0036178032717712645,0.0016670843101405813,0.0027806077776922054,0.0007145242841085916,0.00111335657800701,0.001038736851252324,0.0011644412347707892,0.0005774178188384026,0.0007392293564500034,0.001196689647052907,0.0010504177527173137,0.0006128376740657552,0.0009190143989676865,0.0011194309906852166,0.0008839355822508981,0.0011464335185481526,0.0011321828722904792,0.0009729736907299026,0.0005212623968524752,0.0009539508083626882,0.0018935299122992478,0.0010326968309292757,0.0009418692532881216,0.0009122741577582952,0.0010250400949236896,0.0009753807812222827,0.0009865597507730261,0.0010715521477895195,0.0008195608152594437,0.0009559168383594312,0.0007004287093255996,0.0006687363928933148,0.0005279894615076824,0.0005915855448343059,0.0007496975747280221,0.0005736245784074768,0.0006893941299783297,0.0008229175601313927,0.0005714832651735861,0.00041391045227785815,0.0005128708929283146,0.00021579836092209092,0.0005346687377524277,0.0005336564622999879,0.0007761066700040995,0.0008145234743227513,0.0004482714429996067,0.0007164962227423557,0.0008123756735879686,0.0007432707901690023,0.0008121295207487899,0.0002628138712285129,0.0033655364998155155,0.0003858829289852759,0.000766605457795382,0.0004405742399102239,0.006430966081827627,0.0012112912767002772,0.0006463695673425832,0.0016816410865526025,0.0005081127143904827,0.0005051496554369476,0.0005455073406977241,0.00017425616483811464,0.0004916097982148737,0.000784083807804338,0.00033317377461517065,0.00045140767981107784,0.00032021536649832886,1.3227342349960596e-05,0.0002875468564024039,0.0005127586127462285,0.0004924785986357963,0.00017259202374696078,0.00021032951706610614,0.0001438050398821361,0.0017921855380463975,0.00013126258078295818,0.00013219869926865902,0.00013323076368757837,0.00031923537175038245
Gram,0.006195855240024588,0.006916081578305511,0.007563262747919975,1.008611463328598,0.008657533259184882,0.008273253304455424,0.008101631098029787,0.008820335352460688,0.008643656890703592,0.008937176428168679,0.00893701759973975,0.008044960020818778,0.008500398619858655,0.00870483327839772,0.008939023223015126,0.008875012480941639,0.008939102672171639,0.004743505791201727,0.004650540600888765,0.005663298695485658,0.003005235636299051,0.009232305913876727,0.006026747960782979,0.004830391732054248,0.0018115803312441867,0.0006982053179684695,0.001366919470740093,0.0032674384363185023,0.00332856392720565,0.0010351501653457667,0.000982153581346455,0.0009830836126542455,0.0009187587574012812,0.0012996184658759368,0.0012999166232879073,0.0012124364996023043,0.0012390829700349385,0.0006876537777416874,0.0010389052304556918,0.0011603961552244335,0.004495325869151033,0.0042516209606283184,0.004061022226896469,0.006028697825225455,0.0014224842889565747,0.0029708398002329175,0.04416180724806841,0.00783310943618078,0.009610201403809077,0.014491626206026377,0.004118158827196562,0.005601057122240737,0.010075155984377273,0.011020542761627575,0.0007981456079182445,0.0021272985027450185,0.002751876277450483,0.0031039024596007567,0.003130482000646553,0.0030746737027120244,0.0014306841614868835,0.002364854218200471,0.0006039654263444214,0.0009410861117873153,0.0011545070922027343,0.0012104710165240077,0.0005755956392602176,0.0007819781758029952,0.0011002574607160238,0.0009657725143206552,0.0006495732873866291,0.0009742096002496376,0.001021814340546097,0.000860751321982914,0.0010438300509805936,0.0010308548085709928,0.0008858945248596307,0.0004967766947146842,0.0008693328709586411,0.0016592292905588757,0.0010070424190413614,0.0009872456158990328,0.000956224719726944,0.001087901716381516,0.00103514320680339,0.0010470600579213318,0.0011123317180566188,0.000829558544436553,0.0009721690893185748,0.0007138998748819553,0.0006816111025295427,0.0005380007333648856,0.0005986889983327129,0.0007549489417069336,0.0005778476458430001,0.0006987689291836482,0.0008389165407604303,0.0005782537549693872,0.0004153149133080288,0.0005209004666143479,0.00021552521320375445,0.0005301794288244622,0.0005371353247451176,0.0007610994346083282,0.0007987733899761267,0.00043960341407226633,0.0007026416485060347,0.0007966671203252211,0.0007288984878270983,0.0007964326147121231,0.00026531000172424243,0.003196261246979533,0.000406193547326245,0.0008492557399726955,0.0004711871623590084,0.005252916291395552,0.0013465725426995978,0.0008335321951678324,0.001308044200929809,0.0005580973418399745,0.009594480949087523,0.0005896372593311614,0.00036878034224818853,0.0011414183343755437,0.0021292800606622386,0.0005350784721911048,0.0004466154877509565,0.0003579410569256917,1.3824110324178915e-05,0.00031570311008425884,0.0007869463602185213,0.000783141825671309,0.0004106819729380981,0.00046087984923176914,0.00020536127574412015,0.0012540972301979566,0.00020873438448178208,0.0001548082154226502,0.00015298109498933297,0.0004127912911187946
Arhar,0.0010171220295620712,0.0011353555980618793,0.0012415979486707696,0.0014136723210866355,1.0014212352384704,0.0013581511940029467,0.0013299774035970765,0.0014479611042489899,0.0014189572704535502,0.0014671419319888996,0.0014671158584465514,0.0013206741841322353,0.0013954397514753668,0.001429000089273906,0.0014674451049407585,0.001456936993732643,0.0014674581474480774,0.0007787018983948028,0.0007634405762065575,0.0009296966504249283,0.0003090571527728297,0.0009494464077313918,0.0006197881932256229,0.0004967554282447447,0.0003525587680438355,0.00013588048098069012,0.0002660215703977522,0.0008266513122522413,0.0008421158629205176,0.00016880659642334482,0.00018641530124160964,0.00018654444684035622,0.00018590625785687401,0.0002099283470569431,0.00020997650864767244,0.0001958457785543001,0.0002001500029399195,0.0001000144182774775,0.00020025869932349026,0.00021969432930179155,0.0008807383201948276,0.0008329908914203114,0.0007956481906986057,0.0013429822501916807,0.00017886939574582485,0.0005820562360519645,0.012009904774432456,0.0015802513377174382,0.001938761834981822,0.0034719763469234126,0.0010480694513675865,0.0014181768566249497,0.002032561762572133,0.002223284071711551,0.0001628892367417021,0.0003668888260354723,0.0004781952944817943,0.0005353207968049954,0.0005399048909498795,0.0005302798003075379,0.0002549098303175179,0.00040866116202716864,0.00010733491819379443,0.00016724699198990934,0.00022687840452834284,0.0002578419716506426,0.00012200233648983232,0.00015483666251808878,0.00020973727770192026,0.00018410099932531464,0.00012344225049317937,0.00018561784841919217,0.00020483490708599197,0.00016778031469618973,0.00020944590061632254,0.0002068424008132262,0.00017775592534051703,0.00011028813036273437,0.00017479599215843827,0.0003073123353702078,0.0001970371707582434,0.00019030082548149245,0.00018432125762760185,0.00021318052493966936,0.00020285024447716429,0.0002051775895439415,0.00022332611585844494,0.00016879134176194446,0.00019758658301355998,0.00014428755810804762,0.0001377654732622491,0.00010874509545836927,0.0001212647704730756,0.0001531160928979408,0.00011720817354765327,0.00013977056488439138,0.00016715714839193733,0.00011579271796713071,8.365981201759271e-05,0.00010407708396198331,4.336884799046366e-05,0.00010771509080228184,0.0001087931461560009,0.00015566848765720794,0.00016337398235277058,8.991256007540103e-05,0.00014371205366114855,0.0001629431847509784,0.00014908239330654804,0.00016289428992638915,5.343032750429074e-05,0.0007978878916738365,7.565028898242617e-05,0.00014369793451377206,8.855973975872325e-05,0.000863131246152724,0.0002572269185998656,0.0001284786760175656,0.00016328110225705223,8.724162450523988e-05,8.569088213311924e-05,9.774797034952003e-05,2.9684124082658047e-05,9.362783241583865e-05,0.00014758198402943292,5.987302267730891e-05,6.92965291644348e-05,6.684567523420183e-05,2.509595352893612e-06,5.8609805912988716e-05,0.0001046019311871933,9.331717938179823e-05,3.2521003225575097e-05,3.845576978560852e-05,2.7863219621573475e-05,0.00016300025213334822,2.4872256035027528e-05,2.4619134515563963e-05,2.159966391421329e-05,5.9663774099109175e-05
Other pulses,0.004267804862294463,0.004763908362035959,0.0052096971733405755,0.0059317146126727045,0.005963448322733671,1.0056987501017869,0.005580533962338081,0.006075589026213288,0.005953890056670121,0.006156071040673702,0.006155961637094213,0.0055414980117706415,0.005855211452798559,0.005996029337648152,0.0061573431427032034,0.006113251512786553,0.006157397868561591,0.003267403174502241,0.0032033672543795803,0.003900971338562726,0.004733280392312226,0.014540987079401324,0.009492196754099421,0.007607922053219096,0.0006207355152249925,0.00023923909434605612,0.0004683730813958338,0.0014973546128903535,0.0015253663222244036,0.0003670667835580643,0.00040453379011633135,0.00040348537887039906,0.0004150174183640463,0.0005298979113178463,0.0005300194800659022,0.0004943509080657467,0.0005052155651916584,0.0002522727861029995,0.0004319568934766808,0.000547062820385863,0.003309267277733781,0.0031298621127530193,0.002989551449838736,0.003617085648438812,0.0019580183707236932,0.0021870056197186537,0.015527220070960333,0.004889076676367847,0.005998258025291823,0.006916463884341328,0.0016777751911474653,0.002322832256413297,0.006288461885450677,0.006878530041712079,0.00042313115567384316,0.0013464223712689376,0.0017183460027024333,0.001964540333408988,0.0019813632139948304,0.001946040695436888,0.000877817200753801,0.001492511504237528,0.0004540028633763367,0.0007074176282261146,0.0004233002703906775,0.00046941151555393194,0.00023916646063252555,0.0003094334094844307,0.000558824869071864,0.0004905194630693272,0.0002686880183173617,0.00040187518295507687,0.0004583307572771826,0.0003689082591031558,0.0004688676881923389,0.0004630394674905019,0.00039792619254732303,0.00021270138404691017,0.00039012849291183857,0.0009122831593365402,0.0004355113065776289,0.0004104778153394871,0.0003975799209497545,0.0004354026359780229,0.0004143101203833905,0.00041905750690927884,0.00045399125917389626,0.0003404774239983804,0.00039847157114495025,0.0002980647649008422,0.0002845788080810615,0.0002246448823623868,0.00025058706533282794,0.00031669540977316655,0.00024225538555692995,0.0002939440785164139,0.000352520948672895,0.0002433485426731102,0.00017860651786163792,0.00021927128418150734,9.291054531801766e-05,0.00022645043425100812,0.0002297703761689386,0.0003221251350005307,0.000338070131681682,0.0001860562531853621,0.0002973836605179962,0.00033717868128138774,0.0003084965158511989,0.00033708259250132274,0.00011369164251947669,0.00126806549683816,0.00017165176193121068,0.0003578000422127515,0.0001860944003008706,0.003563416391064424,0.0005020950673261938,0.0002828038111741038,0.0014088126091643517,0.0002722197987987402,0.00025714564909823417,0.00026079771216903425,8.753348179706464e-05,0.00023314735207428323,0.00035090663403850844,0.00017404591296209623,0.00026468684695915605,0.00014034355929804708,6.16212178759363e-06,0.00012805970932672385,0.00022323824237074498,0.0002364704797277468,8.525757070875773e-05,0.00010152608365388242,6.916112175447519e-05,0.0011299722894320052,6.302756207890189e-05,6.374171310869682e-05,7.82784123535989e-05,0.00015726445632179874
Groundnut,0.010428550964899173,0.011640799602747514,0.012730102297757012,0.014494380634412983,0.014571923217392814,0.013925122584157016,1.013636256744482,0.01484594348758109,0.014548567214014941,0.01504260449168964,0.015042337159690807,0.013540870846322741,0.014307442119774704,0.014651536223490065,0.015045712923606104,0.014937973271830168,0.015045846648418206,0.0079840296423138,0.007827555323986046,0.009532178656111539,0.0026852170919880436,0.008249185301467373,0.00538497761637356,0.00431601778018417,0.0008582770816105459,0.00033079053262814783,0.0006476089599282036,0.00072915920322218,0.0007427999236521125,0.0007006820964011068,0.0008243367349413435,0.0008176408702473976,0.0007514666757688741,0.0010414358907068267,0.0010416748160822806,0.0009715735187232479,0.000992926393738377,0.00047143170885750234,0.0007425836617718289,0.000977314944799254,0.035144527203196586,0.033239238457411696,0.031749134607877226,0.030705944594985934,0.00131090050577619,0.023226071527344686,0.006584496339047631,0.008383837369440863,0.010285872591662859,0.008345443099511362,0.002374708457731087,0.004130959670397067,0.010783517060876475,0.01179537181105737,0.0010338336553672616,0.003058379318642709,0.0039004304736985186,0.0044624255022404,0.004500638436874905,0.004420403836986188,0.0019440652110230669,0.003387958540628204,0.0005467880992956243,0.0008519936140256,0.0006284548946202197,0.0006705998880428976,0.0003801890410063773,0.000503578935429442,0.0011869194946256389,0.0010418418102566844,0.0005504086344321165,0.0008113004026738581,0.0010175850160869645,0.0007827643460806346,0.0010423256273955027,0.0010293690855978318,0.000884617726384774,0.0003434131890534458,0.0008628546404430814,0.0020559185659762115,0.0009339764671588657,0.0007056586520417512,0.0006834856857348924,0.0007326978677281257,0.0006971887942176748,0.0007051918025843598,0.0007463362690153228,0.0005603298696296242,0.0006533641044594146,0.000493750464125589,0.0004713884941129121,0.0003721676386943248,0.00041625254869405404,0.0005274167771783155,0.00040314412850601293,0.0005029998660607375,0.0006050499629126835,0.00041616234486565755,0.00030288222664878473,0.00037510264213680026,0.00015851814273424878,0.0003811583173041834,0.00037852095414728703,0.0005416913658162742,0.0005685047563023489,0.00031287551002957657,0.0005000856615463155,0.0005670056774276373,0.00051877323705498,0.0005668460811610612,0.00019176574472328048,0.0014991625835325078,0.0003096126038858717,0.0006771876239102868,0.00034034580823227975,0.00866003968303082,0.0010562464137975755,0.0005118395149727808,0.0014577061614337663,0.00043597934903552544,0.0005012539263619609,0.0005321352716137871,0.0001674759812619462,0.00040058929194794317,0.0006742914216113694,0.00025894083113127316,0.00042396838984127275,0.00020730537221370392,1.0881626146212407e-05,0.00021460010261595524,0.0003680212518300227,0.0003866526818909055,0.0001325321761824531,0.00018256656977707367,0.00010278585037884786,0.0010756497436988331,0.00010305631357838134,0.00010525264466226968,0.000107828615815134,0.00025144899568077566
Rapeseed and mustard,0.0018266380016835125,0.0020389723362268224,0.0022297717775622322,0.0025387982056949464,0.002552380363877459,0.0024390884386466085,0.0023884914456496252,1.0026003770453378,0.0025482893867627044,0.002634823677929933,0.0026347768527487754,0.002371783898552454,0.0025060545392003516,0.0025663251720157115,0.0026353681428209212,0.0026164967442072026,0.002635391565712977,0.0013984619723588808,0.0013710543356596858,0.0016696317475644764,0.0011370092809492602,0.003492976517997074,0.0022801767297658863,0.0018275439581602636,0.0009033279939559841,0.000348153707772202,0.0006816019152487611,0.0003636576747534163,0.0003704607880537626,0.0007197299954413802,0.0009514228386877956,0.00094234544051566,0.0005684724275590441,0.0006972808341746603,0.0006974408037768113,0.0006505053260048118,0.0006648018858175065,0.0003151229963387272,0.0006931687573196436,0.0008021777553940659,0.109776390313503,0.1038250875741626,0.09917064391502953,0.0950489992215717,0.000971593296387766,0.07254825989530521,0.0035002709127392733,0.004935049133453879,0.006054660221025757,0.004936915201465073,0.004056416660432454,0.008433449765997972,0.00634759289592622,0.006943209519676932,0.001250648281978255,0.0009461472277695018,0.0013501577597283428,0.0013805061695049757,0.0013923278104469568,0.0013675062509388978,0.0006585582294471646,0.0010700342072628448,0.00037413737371888095,0.0005829729169077155,0.0006173869846950942,0.0006596201630675217,0.0003871503398569884,0.0004911996825744105,0.0008600738907368294,0.0007549466862218748,0.0006361054501357718,0.0009259557189860043,0.0014594124537467943,0.0010088961800316463,0.0014993694950100158,0.0014807317075262799,0.0012725090881634518,0.00038096836078164434,0.0012373489018311418,0.0014821156689913684,0.0012300332711278788,0.0006587009061854798,0.0006380034302076979,0.0006912999511411534,0.0006577733387949522,0.0006653473466113136,0.000678336483686868,0.0005360618401178534,0.0006192755825793766,0.0004529333144193044,0.0004324487518889173,0.00034144603147522214,0.00038316393066277217,0.0004863217447343196,0.00037193120480387144,0.00046671808267798493,0.0005607507458839139,0.00038649177735345183,0.00027127790609223477,0.0003473547160775902,0.00014118960126230224,0.00035153829244485255,0.00033878005739242117,0.0005062172355751761,0.0005312746783642168,0.00029238600753341996,0.0004673361938440436,0.0005298737707408842,0.00048479996271793603,0.0005297193681744244,0.00017470581448704767,0.0018140076332944454,0.00024252069106353295,0.00048254244963654065,0.0003594938372923825,0.0016219429880826506,0.0018443628422150397,0.0005148997297030102,0.0008704703915068992,0.00029041269446589086,0.0002728419775545233,0.0003137978828834336,8.643606180639148e-05,0.00031138750964762965,0.0006139298164228393,0.00019330368479885784,0.00021192229558122,0.00017236530756242256,8.01760363071313e-06,0.00021435686022289099,0.0003539731533678604,0.00027701233499796316,0.00011126444034624811,0.00013140541419374096,8.080569650241282e-05,0.0005085414220603191,7.383336880276586e-05,8.236215661719497e-05,7.915131134821591e-05,0.0001898110464204501
Other oil seeds,0.00793521170841011,0.008857626492298671,0.009686490207740631,0.011028951126908416,0.01108795422469574,0.010595795728742169,0.010375994185759942,0.011296459592666652,1.0110701823566688,0.011446101350916896,0.01144589793473623,0.010303413891677536,0.010886707329557923,0.011148532732702355,0.011448466594700174,0.011366486178714285,0.011448568347541795,0.006075145598964271,0.005956082380398328,0.007253151078536684,0.00304203168246965,0.009345346086355991,0.006100539344574977,0.004889534953653214,0.0018535052641117206,0.000714363702213831,0.001398553732857932,0.0010802593780339911,0.0011004682927709347,0.0014417257437686717,0.0018399709975126701,0.001823883934943106,0.0012835247632863986,0.0016358928892355167,0.0016362681944523333,0.0015261527136059862,0.0015596939202358797,0.000727345878813473,0.001461639596607163,0.0017032013192121687,0.17927827683698727,0.16955907130474868,0.1619577953249028,0.15549381536160212,0.0021154352251723935,0.11848018489593552,0.01111741179768192,0.01125923863627335,0.01381361409919134,0.011744796337556124,0.007375393190518426,0.014771279221286081,0.014481935488072403,0.015840825647256543,0.0023848884982173996,0.0029277273358749166,0.003998323280302548,0.004271793576282959,0.004308374079110546,0.00423156704933981,0.0019574955563031802,0.003283310729459396,0.0008669949340886209,0.0013509331095311228,0.0012918498156326574,0.001387768702106593,0.0008225904078274492,0.0010378564135240663,0.0019935241089813795,0.0017498547929289698,0.0012293262175102583,0.0017976157867708824,0.0030794447964291676,0.0020428521407220876,0.0031670516876591477,0.003127683915738318,0.002687864511477696,0.0009844943834174395,0.0026197453303559463,0.0035275841180267002,0.002514819516739938,0.0013889594945459222,0.001345316081423941,0.0014443876140169906,0.0013743945734381899,0.0013901643359821353,0.0014469874242535345,0.0011287796089506212,0.0013055002950085252,0.0009771793233184706,0.0009329854375380579,0.0007365813174719859,0.0008245657769196078,0.0010447948333747695,0.0007990831043323889,0.0009965010375031218,0.001197892427129969,0.0008250604994438445,0.0005840003121990523,0.0007420398836768263,0.0003043716888565359,0.0007478709221067769,0.0007344422464353655,0.0010774893646674953,0.001130824427588216,0.0006223470702985665,0.000994730608133085,0.001127842579166348,0.0010319024464393214,0.001127510929170183,0.0003699414509771402,0.0036292484137862673,0.0005362618248643824,0.0010790162855605675,0.0007188655433058876,0.006752789465382325,0.003336047414429873,0.0010718021789777245,0.002025770997253185,0.0006639786964256358,0.000670627888569874,0.0007450724237346765,0.00021775368797499335,0.0006809297908136753,0.0013499324166969463,0.0004299549186500653,0.0005360648717698107,0.00037435911173369955,1.8012134690834572e-05,0.0004360820128126345,0.0007404942848570226,0.0006255753636564448,0.0002379436947996185,0.0002977186453284504,0.0001771722123904527,0.0012969604598515251,0.0001667374723190945,0.00019720271414633872,0.00017577701081967272,0.00041972603315090545
