Product,Paddy,Wheat,Coarse cereals,Gram,Arhar,Other pulses,Groundnut,Rapeseed and mustard,Other oil seeds,kapas,"jute, hemp and mesta",Sugarcane,Coconut,Tobacco,Tea,Coffee,Rubber,Fruits,Vegetables,Other food crops,Milk,Wool,Egg and poultry,Other livestock products,Industry Wood,Firewood,Other forestry products,Inland Fish,Marine Fish,Coal and Lignite,Natural Gas,Crude petroleum,Iron ore,Manganese ore,Bauxite,Copper ore,Other Metallic minerals,Limestone,Mica,Other non metallic minerals,Processed poultry meat & poultry meat products,Processed other meat & meat products,Processed fish & fish products,Processed fruits & Processed Vegetables,Dairy products,Edible Oils and Fats,"Grain Mill products, starch and starch products",Sugar,Bread & Bakery products,Miscellaneous food products,Alcoholic beverages,Non alcoholic beverages,Tea processed,Coffee processed,Tobacco Products,Cotton Yarn and Cotton Textiles,Synthetic yarn and synthetic textiles,Wool yarn and woolen textiles,Silk yarn and silk textiles,Carpet weaving,Ready made garments,Misc. textile products,Leather footwear,Leather and leather products except footwear,Wood and wood products except furniture,"Paper, Paper products and newsprint","Publishing, printing and allied activities",Furniture & Fixtures,Rubber products,Plastic products,Petroleum products,Coal tar products,Inorganic chemicals,Organic chemicals,Fertilizers,Pesticides,"Paints, varnishes and lacquers",Drugs and medicine,"Soaps, cosmetics and glycerin","Synthetic fibres, resin",Other chemicals and chemical products,Cement,Non metallic mineral products,Iron and steel Ferro alloys,Iron and steel casting and forging,Iron and steel foundries,Non ferrous basic metals (including alloys),"Hand tools, hardware",Miscellaneous metal products,Tractors and other agricultural implements,Industrial machinery for food and textile industry,Industrial machinery (except food and textile),Machine tools,Other non electrical machinery,Electrical industrial machinery,"Electrical cables, wires",Batteries,Electrical appliances,Communication equipment,Other electrical machinery,Electronic equipment including T.V,"Medical precision, optical instrument",Watches and clocks,Ships and boats,Rail equipment,Motor vehicles,Motor cycles and scooters,"Bicycles, cycle-rickshaw",Aircrafts & Spacecrafts,Other transport equipment,Gems & jewellery,Miscellaneous manufacturing,Construction and construction services,Electricity,Gas,Water Supply,Trade,Repair & Maintenance of Motor Vehicle,Hotels & Restaurant,Railway Transport,Land transport,Air transport,Water Transport,Supportive and Auxiliary transport activities,Storage and warehousing,Communication services,Financial services,Insurance services,Ownership of dwellings,Real estate services,Renting of machinery & equipment,Research & Development Services,Legal services,Other Business services,Computer related services,Public administration and defence,Education services,Human health and social care services,"Community, social and personal services","Recreation, entertainment and radio & TV broadcasting and other services"
"jute, hemp and mesta",92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9941.0,8820.870280578605,9941.0,9941.0,9941.0,2928.4307476218364,9381.14655219376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6933099529985528,0.0,3143.7995904279037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,728.460369321007,53.67125587540488,24.32438703968723,0.0,29.117825735770925,84.76502120731382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.458728939946546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sugarcane,3438.0,3438.0,3438.0,3438.0,3438.0,3438.0,3438.0,3438.0,3438.0,3438.0,3438.0,3438.0,3438.0,3438.0,3438.0,3438.0,3438.0,3438.0,3438.0,3438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03713230040623022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1693.5173331099054,70.0,70.0,70.0,208.52568760707092,3.387665567247788,70.0,4360.777250477184,111556.0,111556.0,96912.23398165616,107.0,106.72994357212954,111556.0,111556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9524474300245316,0.0,0.0,0.0,17.995606224017813,0.8103496432470862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.461160215994449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2090.609936554029,54.366852822629745,202.76306956439302,0.09581031348776403,1309.0590892026257,87.5703897562922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.2142625105208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Coconut,1579.0,1579.0,1579.0,1579.0,1579.0,1579.0,1579.0,1579.0,1579.0,1579.0,1579.0,1579.0,1579.0,1579.0,1579.0,1579.0,1579.0,1579.0,1579.0,1579.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4293315913745823,7.304690356072238,9.06664337201373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2564881338891105,4187.0,4187.0,4187.0,3835.2804081402137,0.014910214124914925,4187.0,78.48263350562542,287.0,287.0,263.8439666948546,4.0,34.530973994111875,287.0,287.0,0.0,0.0,2.704266498955185,0.0,0.0,0.0,0.0,0.4459649390409989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,21.043612438653266,23.987865841573257,23.3479033731419,24.0,24.0,24.0,0.999755901334323,22.964553233628724,16.410100576373637,23.624874623871616,0.0,0.0,0.0,0.0,0.0,0.0,0.03463151226281336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007754931553271808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.19533548255282,1.563666962973787,1.4716036062065758,0.0035816939621594033,500.56088667933244,68.36541278482389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0540362949071955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tobacco,431.0,431.0,431.0,431.0,431.0,431.0,431.0,431.0,431.0,431.0,431.0,431.0,431.0,431.0,431.0,431.0,431.0,431.0,431.0,431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2095.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8068342286405493,0.07174919631767371,0.0803924932394913,0.0,136.4106836099703,2.7069347022873056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1237393499992617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tea,1341.0,1341.0,1341.0,1341.0,1341.0,1341.0,1341.0,1341.0,1341.0,1341.0,1341.0,1341.0,1341.0,1341.0,1341.0,1341.0,1341.0,1341.0,1341.0,1341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.38035441234996,0.0,0.0,0.0,25.335059018430318,0.0,0.0,797.572192207288,20182.0,20182.0,17533.896630455994,0.0,0.0,20182.0,20182.0,0.0,0.0,0.11267777078979936,0.0,0.0,0.0,0.0,0.01858187246004162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9878658415732564,0.5170295523051337,1.0,1.0,1.0,0.0,0.9549805753751619,0.6837541906822349,0.6248746238716149,0.0,0.0,0.0,0.0,0.0,0.0,2.4353072490874537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000323122148052992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.1895278889252,9.837422016430839,36.67677319452658,0.0,464.37422213626695,15.666612437632692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.49626419384847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Coffee,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.34330554450054,0.0,0.0,0.0,8.541105819010147,0.0,0.0,270.76105236700454,6017.0,6017.0,5231.962837442269,0.0,0.0,6017.0,6017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.998535408005938,0.27011654774902877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7260550846179372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.56854388873721,2.966774788323064,10.945861756061886,0.0,185.0351133661733,4.927064143543312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.565782673537794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1643948103136808,34.0
Rubber,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,26.211255604471404,27.0,27.0,27.0,7.953689788330106,25.851061743460118,0.0,0.0,0.26425837320574164,6.98761534421966,0.0,0.0,10742.0,10742.0,0.0,0.0,19.75731683146513,10.340591046102674,20.0,20.0,20.0,0.001883046849508191,19.099611507503237,22.213720665224358,12.497492477432298,0.0,0.0,0.0,0.0,0.0,0.0,12.511890755880016,1.3399108094242078,0.0,0.0,0.0,0.0,0.0,0.0,66.24856208076251,71.52628582273677,64.27687627574142,0.0,50.62734534769055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444.68564139375013,27.36883310805874,23.933230101080326,0.0,0.0067291612154583,67.94854730448787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7518125304549415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fruits,3461.0,3461.0,3461.0,3461.0,3461.0,3461.0,3461.0,3461.0,3461.0,3461.0,3461.0,3461.0,3461.0,3461.0,3461.0,3461.0,3461.0,3461.0,3461.0,3461.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17247432992426562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.341519867619,4201.0,4201.0,4201.0,3911.7500329448967,661.3849536673472,4201.0,1231.0301390862464,31246.0,31246.0,27151.103291485073,497.0,524.0348380765456,31246.0,31246.0,1349.0,0.0,18.929865492686293,0.0,0.0,0.0,0.0,3.121754573286992,0.0,0.0,0.014210526315789474,0.019461601940533646,0.028583533399237394,0.6872178136543986,0.0,0.0,0.0,0.0,165.96146138430709,91.28494957905865,168.0,168.0,168.0,92.9792167421795,164.62354315313715,114.87070403461546,104.97893681043129,0.0,0.0,0.0,0.0,0.0,0.016385387627170366,4.761204460667491,1.027166620624334,0.006747966317354568,0.005744571721661823,0.013777069789469153,0.21054160561814783,0.3815808850600103,0.3787794049616449,5.66033733211826,5.967039919023217,5.6151536406408855,0.042411357739982704,4.278331138275413,0.021803172278348285,2.4420770270859684,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0102527466162075,9.477572772225544,676.2134435305541,18.035514742293987,61.199897745895164,0.44502547479830584,1157.9992207142127,101.13653773635471,0.0,2998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.86871520753659,0.0,0.0,0.0,0.0,1959.0,0.0,0.0,0.0,0.0
Vegetables,13957.0,13957.0,13957.0,13957.0,13957.0,13957.0,13957.0,13957.0,13957.0,13957.0,13957.0,13957.0,13957.0,13957.0,13957.0,13957.0,13957.0,13957.0,13957.0,13957.0,15067.0,15067.0,15067.0,15067.0,0.0,0.0,0.0,0.0,0.0,0.00659358605344275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.89047673907124,4282.0,4282.0,4282.0,3966.8053803723715,42.91053871525051,4282.0,1529.931611573847,4011.0,4011.0,3675.7563065114164,19.0,50.11487978410206,4011.0,4011.0,1.0,9.0,20.94384370371873,9.0,9.0,9.0,2.6512299294433688,10.630056764324548,0.0,0.0,115.3334928229665,0.1875390732451424,0.2754413218471967,6.622280749760569,0.0,0.0,0.0,0.0,113.60457178092449,59.62752469425361,115.0,115.0,115.0,151.98200644121582,116.66571871111901,81.4779442123169,71.8605817452357,0.0,0.0,0.0,0.0,0.0,0.15789555349818715,0.5708668939233964,9.456815580725364,0.0,0.0,0.0,0.0,0.4429349826964141,0.10173236392761219,0.0,0.0,0.27106795810445516,0.4086912654943788,0.017538402483173062,0.0,21.33454006193571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1207545712575544,91.32933762326434,233.50465855074142,5.4369515274023215,9.047651992939274,0.017013046320257165,4425.566859307631,85.24348272021611,0.0,25829.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.351438949839789,0.0,0.0,0.0,0.0,4948.0,0.0,0.0,4.774400316868413,75.0
Other food crops,40594.0,40594.0,40594.0,40594.0,40594.0,40594.0,40594.0,40594.0,40594.0,40594.0,40594.0,40594.0,40594.0,40594.0,40594.0,40594.0,40594.0,40594.0,40594.0,40594.0,201330.0,201330.0,201330.0,201330.0,0.0,0.0,0.0,0.0,0.0,2.4803247119984215,12.06861884916283,14.97967165810964,0.0,0.0,0.0,0.0,0.0,0.0,157.0,300.5105150709034,1266.0,1266.0,1266.0,1234.8994521734219,101.92443327574472,1266.0,1860.8157984456384,17269.0,17269.0,15164.141273661615,349.0,355.6930201177625,17269.0,17269.0,1301.0,1273.0,1261.3941896086505,1273.0,1273.0,1273.0,375.0017444646009,1223.0484621335106,0.0,0.0,351.2778086124402,828.90661181825,0.5508826436943934,277.6267957312902,3.0,3.0,38.0,82.06125029467863,1156.2641326609262,626.045781720978,1170.0,1170.0,1170.0,2152.6002012568592,1214.254094406216,1202.57331835973,745.358074222668,157.0,157.0,556.0,553.8898993642557,555.9428984058212,0.3157911069963743,27.655178135087034,40.06897470302695,41.939268303143805,41.755855701829375,41.876006371894775,39.75128833425959,35.30281275311096,38.84915522229357,6.276080493598458,5.045296387676346,7.477826727718364,0.8173825309887576,4.241652713157773,0.2616380673401794,45.96113752344397,0.0,24.0,24.0,24.0,24.0,24.0,24.0,24.214168484871887,182.65867524652867,786.8209301190268,26.07596548427948,12749.678740400981,0.3125027981984079,12883.347743484146,90.33342831250843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.65217872805399,0.0,0.0,0.0,0.0,17569.0,0.0,0.0,45.19765633302097,710.0
Milk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5306.0,5306.0,5306.0,5306.0,0.0,0.0,0.0,0.0,0.0,0.0013881233796721579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.006770909700258,0.0,0.0,0.0,2.428773132024323,142000.71925030102,0.0,69.54195855533462,1779.0,1779.0,1545.4722565536981,4.0,3.9708047105004907,1779.0,1779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03560551140278623,0.0,0.0,0.0,19.99511802668646,0.9003884924967626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2146671091133971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,788.8311187211722,112.94318640762118,681.1248154685856,0.0035816939621594033,3.525625419506035,796.9517979119,0.0,141346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.67150008121318,0.0,0.0,0.0,0.0,38746.0,0.0,0.0,0.0,0.0
Wool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2298.0,2039.0664827250412,2298.0,2298.0,2298.0,692.4665910459008,2169.4122985738095,0.0,0.0,0.04004784688995215,0.05484633274150391,0.08055359412512357,1.9367047475714871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16567325151876694,0.0,726.7328698122244,0.0,0.0,0.0,0.0,0.0,0.0,0.04617700149475285,0.025405492372821706,2.765672481155531,0.0,0.0,0.0,0.0,0.12953758927913997,0.029751917752414883,0.0,0.0,0.0684073230512188,0.11952291726722399,0.005129155443192122,0.0,6.239346621886858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035315016122492326,26.70952326718108,171.51732423983265,12.503843367185407,5.679260700564767,0.0,0.0,19.959834466657448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.348995171507464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Egg and poultry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6859.0,6859.0,6859.0,6859.0,0.0,0.0,0.0,9024.0,9024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.743202907354267,1269.0,1269.0,1269.0,1164.731715581995,0.0,1269.0,99.03455878876261,2091.0,2091.0,1820.498529890067,0.0,9.262205593719333,2091.0,2091.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.98413358673099,2.9262626006144785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25231530362906873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.32191643357339,1.479041852365992,4.080503099224855,0.0,4.21131727739161,22.34884221012465,0.0,5530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.03451560031304,0.0,0.0,0.0,0.0,40691.0,0.0,0.0,0.0,0.0
Other livestock products,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0,530.0,530.0,530.0,0.0,0.0,0.0,99.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17382.0,17382.0,17382.0,15911.198535363994,0.0,17382.0,2.8827285690466535,0.0,0.0,22.89052884928121,0.0,126.86813052011776,0.0,0.0,0.0,1.0,1.901422166318395,1.0,1.0,1.0,57.433511738281176,4.167514681368009,4462.0,4462.0,0.001291866028708134,0.0017692365400485133,0.0025985030362943085,5.687628266520727,0.0,0.0,0.0,0.0,8.890792574159308,4.653265970746204,9.0,9.0,9.0,38.990724250704275,10.350582738745144,6.470033525457879,5.623871614844534,0.0,0.0,0.0,0.0,0.0,0.0014895806933791242,0.7936136836706991,0.7591706460397016,0.0,0.0,0.0,0.0,0.006608497165157205,0.000959739282335964,0.0,0.0,0.005114787172838826,0.003855577976362064,0.00016545662719974586,0.0,0.201269245867318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011391940684674943,0.8615975247477767,278.99227763624424,6.307357244912042,4.679551887750726,0.0,0.9887259530608298,293.9136416739782,0.0,23293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.94640668605939,0.0,0.0,0.0,0.0,9277.0,0.0,0.0,0.0,0.0
Industry Wood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,140.0,140.0,140.0,675.0,675.0,675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,7.0444167487065625,3.0,3.0,3.0,3.0627647357819234,0.0,3.0,10.570004753171062,0.0,0.0,1.4336043713003317,0.0,0.02189646712463199,0.0,0.0,32.0,2.0,4.478910957375586,2.0,2.0,2.0,0.5891622065429708,2.3333297015787235,0.0,0.0,49551.33476555024,30543.234670784466,0.5404886315492162,31420.104049801615,0.0,0.0,0.0,0.0,23.708780197758152,12.40870925532321,24.0,24.0,24.0,0.03640557242382503,22.919533809003887,17.042592195009167,14.996990972918756,30.0,30.0,0.0,0.008210508310288793,0.00022218519135699605,0.3098327842228578,0.3151326837410882,18.68151860767986,2.0033739831586774,1.9937083262096085,2.0068885348947343,2.0884214116101654,16.381010234886975,2.381817428589183,0.2094357380820772,0.00977415069273107,0.7378376035370053,0.8019602190833093,0.1207634830605505,0.03270475841752243,42.31216469664587,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.233534784035836,179.21228514753756,1486.1765765211937,119661.46028063937,4564.0736895448,0.0,29.413925893903368,365.5559704755824,0.0,0.0,0.0,33053.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.04519882462384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firewood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,44.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13662784608617332,0.0,0.0,0.0,0.011182439428453097,0.0,0.0,0.35181429286004023,9.0,9.0,7.81857802640994,0.0,0.0,9.0,9.0,0.0,0.0,2.816944269744984,0.0,0.0,0.0,0.0,0.4645468115010405,0.0,0.0,1250.8425933014355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.69664603933141,12.925738807628342,25.0,25.0,25.0,0.0,23.874514384379047,17.093854767055873,15.621865596790371,0.0,0.0,0.0,0.0,0.0,0.0,0.0010860056110289903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0080780537013248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1423222057284,0.28825456840635477,0.06860731263571807,0.0,0.017815496979556547,2.7813215772310778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3228592944789805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other forestry products,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17670.0,17670.0,17670.0,17670.0,0.0,0.0,0.0,0.0,0.0,1.181340627785603,6.034309424581415,7.48983582905482,0.0,0.0,0.0,0.0,0.0,0.0,608.0,151.28258205735114,34.0,34.0,34.0,32.72282987255031,1.0149102141249149,34.0,43.07615276841108,512.0,512.0,447.95361998308726,5.0,5.2116658488714425,512.0,512.0,6578.0,24.0,225.35517640137147,24.0,24.0,24.0,7.06994647851565,56.30014817558807,31.0,31.0,125.76233492822966,456.235689814699,49.93503742409264,31.56267957312902,88.0,88.0,19.0,23.253016437710293,1789.2555880992754,945.3923384408898,1811.0,1811.0,1811.0,9966.57261312603,2178.2684660894292,1245.8687387491536,1138.7753259779338,608.0,608.0,69.0,69.50084100692762,69.01355329667278,34.985104193066206,35.89573843353746,37.82623623663128,190.96963415157188,190.32809027184135,190.9380031859474,188.451870610822,168.33922391576465,189.18368305128044,30.053303852876585,18.73359903840071,34.28218020758627,38.078949264917846,38.626901923929665,5.9079107234991595,43.54527413093732,10.79831045406547,182.0,182.0,182.0,182.0,182.0,182.0,181.8211465312506,26.384024752522233,556.3377499010069,22.154243584747892,4.79463177235934,0.004477117452699254,1.5163706897532452,82.79578442924569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.79393263736101,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0
Inland Fish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4330.0,4330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27848.0,27848.0,27848.0,25499.00694666692,0.0,27848.0,251.75829503007438,0.0,0.0,70.10195797827359,0.0,203.2576054955839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.999511802668646,0.09003884924967626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7927941516586725,0.6699554047121039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434.13193832957546,8.51027637742221,6.057597502561996,0.0,1.5840547889102512,449.07030088963825,0.0,377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.829127475156152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
