Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23
1.1.3,अप्रत्‍यक्ष अनुमानित वित्तीय अंतर्निहित सेवाएं,2929,2697,3024,3555,5482,7141.118,8616.4093682657,11038.1469287168,12710.5248325024,14302.2934419876,2929,2663,2911,3284,4973,6403.958,7277.7006200434,8612.8526691744,9336.9267122182,10568.3709759428,FISIM,1.1.3
1.1.4,सकल मूल्य वर्धन,267900,308698,353079,405302,467582,542406.085,632405.785784448,745825.165785344,842949.214405857,847186.494025133,267900,282602,299769,321025,348192,383042.008,427637.962011556,473036.194495177,506960.508416219,495148.557387498,Gross Value Added,1.1.4
1.2,स्वास्थ्य और सामाजिक कार्य,,,,,,,,,,,,,,,,,,,,,Health & social work,1.2
1.2.1,उत्पादन का मूल्य,173426,202437,232063,276525,317983,368994.812,396632.612575656,453691.554866548,511522.826455865,520074.363283416,173426,187633,202128,228874,249751,277168.791,285408.802313921,304715.934492946,323359.773978042,312732.629755512,value of output,1.2.1
1.2.2,लागत,61887,72742,88349,104275,120110,142472.517,145837.49124791,163655.845451155,184369.713436661,188093.576101069,61887,67422,76953,86306,94337,107017.589,104941.707741175,109917.284875515,116549.53754135,113104.976609182,input,1.2.2
1.2.3,अप्रत्‍यक्ष अनुमानित वित्तीय अंतर्निहित सेवाएं,2024,1869,1970,2346,3416,4294.068,4654.341969909,5737.8770861385,6360.7019891775,7622.1750518064,2024,1867,1943,2262,3260,4081.624,4169.3956838589,4725.2338590864,4895.168204508,5769.4069412334,FISIM,1.2.3
1.2.4,सकल मूल्य वर्धन,109515,127827,141744,169904,194457,222228.227,246140.779357837,284297.832329254,320792.411030027,324358.61213054,109515,118344,123232,140306,152154,166069.577,176297.698888887,190073.415758345,201915.068232185,193858.246205097,Gross Value Added,1.2.4
1.3,सदस्यता संगठनों की सेवाएं,,,,,,,,,,,,,,,,,,,,,Services of membership organisations,1.3
1.3.1,उत्पादन का मूल्य,13768,14098,15740,18236,20336,22437.755,24937.5139476836,28705.5072495607,31008.2396681208,16156.0677634916,13768,13046,13682,15156,16294,17208.187,18433.9990742783,20047.1452263151,20738.5230525153,10139.3672420557,value of output,1.3.1
1.3.2,लागत,3157,3050,3319,4070,4015,3258.053,3296.5932300404,3699.4512381167,3892.0050595755,2124.1670962245,3157,2823,2885,3382,3217,2498.699,2436.8666691606,2583.5960877971,2602.9996385604,1333.1034870243,input,1.3.2
1.3.3,अप्रत्‍यक्ष अनुमानित वित्तीय अंतर्निहित सेवाएं,374,295,308,340,499,627.657,698.3375283067,851.1978829489,881.770449409,560.3674403256,374,295,303,329,486,609.142,642.6398723179,728.8790072875,717.9560322436,442.6827340448,FISIM,1.3.3
1.3.4,सकल मूल्य वर्धन,10237,10752,12113,13827,15823,18552.044,20942.5831893365,24154.8581284951,26234.4641591364,13471.5332269416,10237,9929,10494,11445,12592,14100.346,15354.4925327998,16734.6701312305,17417.5673817113,8363.5810209867,Gross Value Added,1.3.4
1.4,"कला, आमोद और मनोरंजन",,,,,,,,,,,,,,,,,,,,,"Arts, entertainment & recreation",1.4
1.4.1,उत्पादन का मूल्य,37451,43997,48515,53911,62893,70802.01,83626.6004294758,96588.0195748297,107335.991266567,67589.4987494181,37451,41934,43602,46085,51363,55575.989,63203.9673111448,69278.8123655647,73402.2574322117,43947.166082435,value of output,1.4.1
1.4.2,लागत,17641,20689,22527,24680,28451,30586.936,37841.3743471979,42483.0617180485,46559.8947053912,32694.4242800424,17641,19716,20244,21091,23232,24002.779,28595.8627549105,30459.8270740876,31827.6502675323,21245.5951065635,input,1.4.2
1.4.3,अप्रत्‍यक्ष अनुमानित वित्तीय अंतर्निहित सेवाएं,698,623,644,701,1052,1316.042,1477.457545935,1841.7148855323,1976.3277148069,1393.5434709846,698,640,655,698,1044,1307.494,1390.2834164246,1620.1943395774,1645.8714381009,1141.1869762552,FISIM,1.4.3
1.4.4,सकल मूल्य वर्धन,19112,22685,25344,28530,33389,38899.032,44307.7685363429,52263.2429712489,58799.7688463692,33501.5309983911,19112,21578,22703,24295,27087,30265.716,33217.8211398097,37198.7909518997,39928.7357265785,21560.3839996163,Gross Value Added,1.4.4
2,"वैयक्‍तिक सेवाएं- वस्त्रों की धुलाई, केश सज्‍जा और अन्य सौंदर्य उपचार, कस्टम सिलाई, अंतिम संस्कार से संबंधित सेवाएं",,,,,,,,,,,,,,,,,,,,,"Personal services including- washing, hair dressing, custom tailoring and funeral related services",2
2.1,उत्पादन का मूल्य,195015,220334,245981,295322,318515,368164.07,336478.272498898,343053.470197754,387694.303204202,277690.915551738,195015,203900,213823,245447,255200,282356.062,248727.285998594,239579.209580106,259292.605139247,174275.709521613,value of output,2.1
2.2,लागत,79454,87931,94965,115724,118117,135367.525,102162.526916085,91601.21543911,101420.589012802,75237.8823543436,79454,81372,82550,96180,94637,103817.413,75519.3132141371,63971.796521482,67830.7845189958,47218.4525883919,input,2.2
2.3,अप्रत्‍यक्ष अनुमानित वित्तीय अंतर्निहित सेवाएं,4072,3541,3740,4309,6123,7618.288,7561.206879717,8559.3516552681,9309.0985994418,8085.0121939374,4072,3532,3682,4171,5961,7393.553,6958.1439157834,7329.3553267578,7579.663730735,6387.0507906706,FISIM,2.3
2.4,सकल मूल्य वर्धन,111488,128862,147276,175289,194275,225178.256,226754.538703097,242892.903103376,276964.615591958,194368.021003457,111488,118995,127590,145096,154601,171145.096,166249.828868674,168278.057731866,183882.156889516,120670.206142551,Gross Value Added,2.4
3,नियोजित व्यक्ति वाला निजी परिवार,,,,,,,,,,,,,,,,,,,,,Private household with employed person,3
3.1,उत्पादन का मूल्य,17180,19029,20987,22404,23686,24951.832,26048.2726747066,27147.6012232386,28662.8752886978,28662.8752886978,17180,17314,17449,17586,17723,17861.011,18000.326635828,18140.7291835874,18282.2268712194,17220.111317932,value of output,3.1
3.2,लागत,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,input,3.2
3.3,अप्रत्‍यक्ष अनुमानित वित्तीय अंतर्निहित सेवाएं,605,509,520,538,724,816.551,840.5597244984,924.095374248,932.0643809707,1144.6590478913,605,499,489,491,658,739.651,723.1125753031,757.1425816096,723.7637847793,865.6390690572,FISIM,3.3
3.4,सकल मूल्य वर्धन,16575,18520,20467,21867,22963,24135.281,25207.7129502082,26223.5058489906,27730.8109077271,27518.2162408065,16575,16815,16960,17094,17065,17121.36,17277.2140605248,17383.5866019778,17558.4630864401,16354.4722488748,Gross Value Added,3.4
4,कुल - अन्य सेवाएं,,,,,,,,,,,,,,,,,,,,,Total - other services,4
4.1,उत्पादन का मूल्य,774575,891506,1008729,1175534,1336046,1541316.251,1666071.93608586,1893559.56010063,2095982.7024794,1937990.25567449,774575,822577,869301,957000,1032759,1136291.345,1175431.66063321,1252737.65303809,1316422.43685394,1161670.74267372,value of output,4.1
4.2,लागत,229046,264628,298501,349027,390260,448103.601,446464.454547964,488949.668121067,510340.929572015,464477.797402285,229046,244817,258569,286502,304685,334011.819,318235.367047224,326259.279584106,323860.587218707,280540.958181889,input,4.2
4.3,अप्रत्‍यक्ष अनुमानित वित्तीय अंतर्निहित सेवाएं,10702,9535,10205,11789,17297,21813.725,23848.3130166318,28952.3838128524,32170.4879663084,33108.0506469329,10702,9497,9984,11235,16383,20535.422,21161.2760837314,23773.6577834932,24899.349902585,25174.3374872038,FISIM,4.3
4.4,सकल मूल्य वर्धन,534827,617343,700023,814718,928489,1071398.926,1195759.16852127,1375657.50816671,1553471.28494107,1440404.40762527,534827,568263,600749,659262,711691,781744.104,836035.017502251,902704.715670495,967662.49973265,855955.447004623,Gross Value Added,4.4
4.5,स्‍थायी पूंजी अवक्षय,48150,53124,58998,65103,71635,80515.083,93019.7317174242,107288.71798865,120448.450579735,128270.358384108,48150,50611,54065,57112,63638,70759.647,78791.1157811616,86713.0069367274,96110.9121367998,100502.566396843,CFC,4.5
4.6,निवल मूल्य वर्धन,486677,564219,641025,749615,856854,990883.842,1102739.43680384,1268368.79017806,1433022.83436134,1312134.04924116,486677,517652,546684,602150,648053,710984.457,757243.901721089,815991.708733768,871551.587595851,755452.88060778,Net Value Added,4.6
