Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
2,शेष विश्‍व से कर्मचारियों का पारिश्रमिक,11798,16729,19944,21769,23555,26410.777,28730.74637,33176.9777,39880.1236,44456.9177,compensation of employees from rest of the world,2
3,शेष विश्‍व से संपत्ति और उद्यमशीलता से आय,36573,39213,48933,60225,72770,82857.151,92847.90415,119591.7517,138648.3733,110143.4861,property and entrepreneurial Income from rest of the world,3
4,शेष विश्व से सामान्य सरकार के अलावा निवासी क्षेत्रों को अन्य पूंजीतर हस्‍तांतरण,317629,367954,421044,426893,429072,411119.742,445567.44093,534207.1947,589853.7814,594728.0188,other current transfers to resident sectors other than general govt.from the rest of the world,4
5,स्वामित्व में परिवर्तन के आधार पर तिजारती माल निर्यात का समायोजन#,16558,-2084,-6458,37765,25087,31537.52,37386.77115,48194.549,30390.8422,16956.2318,adjustment of merchandise exports to change of ownership basis,5
6,पूंजीतर प्राप्तियां,2526489,2861519,3340244,3410288,3279131,3500697.296,3816053.43404,4501464.0065,4550960.9452,4470817.5604,current receipts,6
7,वस्तुओं और सेवाओं का आयात,2715554,3108428,3191811,3235962,3044923,3220591.427,3751389.41707,4477169.056,4270232.029,3781272.5763,Imports of goods & services,7
7.1,वस्‍तुएं,2345463,2669160,2715430,2737087,2490306,2577675,2993886,3594675,3360954,2909937,Goods,7.1
7.1.1,"तिजारती माल लागत, बीमा और भाड़ा सहित *",2345463,2669160,2715430,2737087,2490306,2577675,2993886,3594675,3360954,2909937,Merchandise c.i.f*,7.1.1
7.2,सेवाएं,370091,439268,476381,498875,554617,642916.427,757503.41707,882494.056,909278.029,871335.5763,Services,7.2
7.2.1,रिपोर्टिंग अर्थव्यवस्था में प्रसंस्करण के लिए वस्तुएं,0,221,170,177,302,255.796,281.81594,292.9259,482.7253,208.8292,Goods for processing in reporting economy,7.2.1
7.2.2,रखरखाव और मरम्मत सेवाएं जो अन्‍यत्र वर्गीकृत नहीं,0,2025,1694,1385,2119,2371.657,3527.58349,8440.5999,8367.8297,6173.3208,Maintenance and repair services n.i.e.,7.2.2
7.2.3,व्‍यापार के अलावा अन्य आयात के संबंध में परिवहन,78794,80336,89207,98656,98351,94401.953,113067.9745,143258.2231,171454.8607,144896.1682,transport respect of Imports other than merchandise,7.2.3
7.2.4,व्‍यापार के अलावा अन्य आयात के संबंध में बीमा सेवा शुल्क,7201,7662,6760,6835,7530,10033.487,10956.77123,12542.8041,12335.0445,15245.6279,insurance service charges in respect of Imports other than merchandise,7.2.4
7.2.5,सरकार का विदेशों में पूंजीतर लेखा पर प्रत्यक्ष कर,3740,4422,5888,5871,5677,4020.57,5118.98836,7794.7787,7841.3599,7594.2514,"direct purchases abroad on current  account, govt. services",7.2.5
7.2.6,निवासी परिवारों द्वारा विदेशों में प्रत्यक्ष क्रय,65906,64333,71418,93535,96756,110317.811,125777.78087,151484.9166,155741.2375,85360.0566,"direct purchases abroad, resident  households",7.2.6
7.2.7,विविध सेवाएं जिनमें से,214450,280269,301244,292416,343882,421515.153,498772.50268,558679.8078,553054.9714,611857.3221,miscellaneous services of which,7.2.7
7.2.7.1,कंप्यूटर सेवाएं,6028,12856,15175,16582,17683,24062.332,33124.9535,40585.4932,60024.2964,75925.7664,computer services,7.2.7.1
7.2.7.2,व्यापार सेवाएं,122593,165036,164550,169173,203860,216754.357,236095.84578,282814.7705,332437.0517,367352.2676,business services,7.2.7.2
7.2.7.3,वित्तीय सेवाएं (अप्रत्‍यक्ष अनुमानित वित्‍तीय अंतर्निहित सेवाओं सहित),38346,25201,34604,21772,20487,39262.49,35691.31832,24427.7541,20803.4656,35301.1399,Financial services(incl FISIM),7.2.7.3
7.2.7.4,संचार सेवाएं,7481,4299,6608,6505,6859,6477.531,6569.44089,8349.0264,9875.3881,12175.3282,communication  services,7.2.7.4
7.2.7.5,सूचना सेवाएं,2460,2211,2306,2225,2457,2288.607,2612.49639,3257.6777,3237.1356,4321.303,Information services,7.2.7.5
7.2.7.6,"व्यक्तिगत, सांस्कृतिक, और मनोरंजक सेवाएं",1307,3355,5066,8802,7913,14731.444,14862.08783,17993.2666,22214.6868,20774.591,"Personal, cultural, and recreational services",7.2.7.6
7.2.7.7,निर्माण,4810,6632,7462,7052,6268,5910.668,10081.48082,17658.0141,19455.8607,19325.0087,construction,7.2.7.7
7.2.7.8,बौद्धिक संपदा के उपयोग के लिए प्रभार जो अन्‍यत्र वर्गीकृत नहीं,15536,22638,24020,29468,31952,38367.822,44338.5683,56131.9677,54574.9914,57145.0265,charges for the use of intellectual property n.i.e.,7.2.7.8
7.2.7.9,अन्‍य जो अन्‍यत्र वर्गीकृत नहीं,15889,38041,41452,30838,46401,73659.902,115396.31087,107461.8375,30432.0952,19536.8908,Others n.e.c.,7.2.7.9
8,शेष विश्‍व को कर्मचारियों का पारिश्रमिक,9611,11748,16993,16722,14656,17054.182,14819.27093,16637.2281,19112.3046,20792.5915,compensation of employees to the rest of the world,8
9,शेष विश्‍व से संपत्ति और उद्यमशीलता से आय,115584,160957,191768,212702,241448,268613.881,291572.02214,338455.9684,352529.8845,400495.1959,property and entrepreneurial income to the rest of the world,9
10,सामान्य सरकार के अलावा निवासी क्षेत्रों द्वारा शेष विश्‍व को अन्य पूंजीतर हस्‍तांतरण,12727,17873,25126,21739,15989,31681.652,39827.2309,40467.677,49489.7479,42539.7588,other current transfers by resident sectors other than general govt. to the rest of the world,10
11,स्वामित्व में परिवर्तन के आधार पर तिजारती माल आयात का समायोजन#,49184,40433,100489,82985,102514,55719.935,29277.02036,24396.5372,24867.687,36381.1992,adjustment of merchandise imports by change of ownership basis #,11
12,पूंजीतर संवितरण,2902660,3339439,3526187,3570110,3419530,3593661.076,4126884.9614,4897126.4668,4716231.6531,4281481.3217,current disbursements,12
13,पूंजीतर हस्तांतरण पर अधिशेष,-376171,-477920,-185942,-159822,-140399,-92963.78,-310831.52736,-395662.4603,-165270.7079,189336.2386,surplus on current transactions,13
14,"शेष विश्‍व से सामान्य सरकार को पूंजी हस्‍तांतरण, निवल",203,-1688,-1194,-3491,-3363,-3951.916,-3294.73191,-4564.8716,-7157.9297,-7266.4579,"capital transfers to general government, from the rest of the world, net",14
15,"निगमों, परिवारों और एनपीआईएसएच, को निवल पूंजी हस्तांतरण",0,511,3809,274,586,1184.131,-96.80441,-137.3798,230.7153,-308.3323,"capital transfers to corporations, households and NPISHs, net",15
16,गैर उत्पादित गैर वित्तीय परिसंपत्तियों का अधिग्रहण निपटान/विक्रय घटाकर,460,381,-40,-683,-94,-264.056,-272.84388,502.8621,7110.167,7059.8605,acquisitions less disposal of non-produced non-financial assets,16
17,शेष विश्‍व को निवल उधार (13 + 14+ 15-16) या (18-19),-376428,-479478,-183288,-162356,-143083,-95467.509,-313950.21981,-400867.5738,-179308.0893,174701.5879,net lending to the rest of the world (13+14+15-16)or(18-19),17
18,विदेशी वित्तीय परिसंपत्तियों का निवल अधिग्रहण,16212,101624,265055,399580,177214,125539.2,298516.1,105004.1,392854,919951,net acquisition of foreign financial assets,18
18.1,मुद्रा और हस्तांतरणीय जमा राशि,-61335,27885,140918,387379,143025,138253.8,282689.5,28224.3,455659,807049,currency and transferable deposits,18.1
18.2,पूंजी की भागीदारी सहित निगमित इक्विटी प्रतिभूतियां,52968,43552,58283,24584,61857,45419.7,59241.4,89748,85940,100539,corporate equity shares including capital participation,18.2
18.3,ऋण,-5034,2111,-5085,-6189,-5603,-8835.8,-3521.9,-3974,-8438,3213,loans,18.3
18.4,गैर निवासियों के संबंध में अन्य वित्तीय परिसंपत्तियां,29613,28076,70939,-6194,-22065,-49298.5,-39892.9,-8994.2,-140307,9150,other financial assets in respect of non-residents,18.4
19,विदेशी देनदारियों का निवल भारग्रहण,392640,581102,448343,561936,320297,221006.8,612466.4,505871.6,572162,745249,net incurrence of foreign liabilities,19
19.1,मुद्रा और हस्तांतरणीय जमा राशि,78165,97450,196527,81537,92452,-117157.2,106301,98070.7,-6372,2137,currency and transferable deposits,19.1
19.2,पूंजी की भागीदारी सहित निगमित इक्विटी प्रतिभूतियां,241706,298205,217933,473655,270436,334814.1,396925,301926.9,398156,692395,corporate equity securities including capital participation,19.2
19.3,ऋण,84333,170870,40512,13056,-35845,6537.2,103417.8,109254.2,173327,53312,loans,19.3
19.4,गैर निवासियों को अन्य देनदारियां @,-11564,14577,-6629,-6312,-6746,-3187.3,5822.6,-3380.2,7051,-2595,Other liabilities to non-residents @,19.4
"# तिजारती माल के आयात/निर्यात के दो स्रोतों-भारतीय रिज़र्व बैंक एवं वाणिज्यिक आसूचना तथा सांख्यिकी महानिदेशालय से प्राप्त अनुमानों का अंतर दर्शाता है।
* स्रोत: वाणिज्यिक आसूचना और सांख्यिकी महानिदेशालय
@ भूल चूक सम्मिलित है।",,,,,,,,,,,,,
"# shows the difference between the figures of merchandise
exports/ imports from the two sources, viz. RBI & DGCI&S
* Source :- DGCI&S
@ includes errors and omissions",,,,,,,,,,,,,
