Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23
5.3,घरेलू उपयंत्र,5900,6352,6724,7311,7978,9035.698,9832.73162596,10738.2502902316,10691.9031923503,9711.7047363933,5900,5892,5903,6281,6739,7567.587,8106.1266496,8830.79793605,8917.35045234,8113.3707071,Household appliances ,5.3
5.4,"कांच के बर्तन, मेज पर रखे जाने वाले बर्तन और घरेलू बर्तन",4273,4249,4513,5141,5581,6089.946,7458.3864668,8627.69762859,8618.2746148239,8167.1362876113,4273,4017,4193,4549,4768,5092.354,6108.92494619,6817.61961959,6646.22937981,6131.88027935,"Glassware, tableware and household utensils",5.4
5.5,घर और उद्यान के लिए यंत्र एवं उपकरण,2141,2148,2321,2402,2610,2894.741,3073.24576579,3341.2612187319,3244.5187728143,2907.5066276622,2141,2126,2249,2202,2419,2659.385,2743.23463875,2833.73863008,2731.34616373,2420.92990176,Tools and equipment for house & garden ,5.5
5.6,दैनिक घरेलू अनुरक्षण हेतु वस्तुएं और सेवाएं,73476,79332,88960,99358,106188,108786.956,116863.22816349,139845.087446098,141569.284754512,138475.861807954,73476,76611,84372,89758,102019,93064.044,97474.23727042,113360.93323772,113873.30797998,108872.09117678,Goods and services for routine household maintenance,5.6
6,स्‍वास्‍थ्‍य,181334,214348,248829,300261,349659,410904.879,447295.83866845,518150.779939343,591634.842580595,609189.709923618,181334,198663,216675,248443,274549,308487.147,321772.41829254,348102.6402011,373790.01932057,366121.5877899,Health,6
7,परिवहन,744691,824901,907412,1004479,1218671,1378753.161,1644737.89625681,1880331.38630438,2090046.63982536,1759378.36815784,744691,775715,800894,856691,973634,1074789.002,1288064.21940067,1406812.29351478,1523323.53730705,1227935.79075303,Transport,7
7.1,वाहनों की खरीद,83522,90032,85641,102361,121729,134492.965,149231.73772116,172730.186164307,175223.70572689,153714.603218086,83522,91191,81733,93319,111480,122834.394,137523.11395893,157960.66102023,154059.33088562,127679.35808482,Purchase of vehicles,7.1
7.2,व्यक्तिगत परिवहन उपकरण का परिचालन,267282,295208,321002,360647,491381,557250.767,652684.35683533,757804.231500169,847131.855196025,755396.807963281,267282,271442,275287,298716,348498,383656.634,464346.94321854,511041.52021406,557806.79845737,481699.23318973,Operation of personal transport equipment,7.2
7.3,परिवहन सेवाएं,393887,439661,500770,541472,605561,687009.429,842821.80170031,949796.968639907,1067691.07890245,850266.956976469,393887,413082,443873,464656,513655,568297.974,686194.1622232,737810.1122805,811457.40796407,618557.19947848,Transport services,7.3
8,संचार,114138,126680,142173,179945,188699,195374.24,243560.93904684,281539.649163983,293567.31512121,296742.508215743,114138,119414,125215,154098,160885,161963.06,196358.1051126,216349.00698735,220933.78850667,207584.2607986,Communication,8
,,,,,,,,,,,,,,,,,,,,,,,
9,मनोविनोद और संस्‍कृति,50721,54517,60442,68613,71048,74767.489,86777.32552355,96667.8840275698,101501.519171936,92642.7024202719,50721,51992,54432,57563,56769,57965.607,65829.89037809,70109.40603132,70942.93796253,63081.6574458,Recreation and culture,9
9.1,"ऑडियो विजुअल, फ़ोटो और जानकारी के प्रसंस्करण के उपकरण",11402,11677,14502,14049,16479,18043.176,24980.20103778,27071.8999820066,27428.4672230424,28559.1138419472,11402,11795,14149,11754,13128,14199.933,19404.51089433,20111.40332789,19806.73077774,20397.12921286,"Audio-visual, photographic and information processing equipment",9.1
9.2,मनोरंजन और संस्कृति के लिए अन्य प्रमुख टिकाऊ वस्तुएं,2210,1622,1698,2140,2419,2508.91,3051.42411446,3005.2889775197,5788.5110193155,2872.538455357,2210,1547,1527,1831,1977,1970.709,2308.01309618,2158.35175059,3961.74869572,1870.99489048,Other major durables for recreation and culture ,9.2
9.3,"अन्य मनोरंजक वस्तुएं और उपकरण, उद्यान और पालतू जानवर",16743,18140,20556,23095,25063,24946.651,27613.30140097,33588.0885083741,33671.7879703807,32135.6240283271,16743,17293,18471,19727,20460,19637.348,20972.21607914,24266.89569964,23198.40268898,21010.73079963,"Other recreational items and equipment, gardens and pets",9.3
9.4,मनोरंजन और सांस्कृतिक सेवाएं,4999,5354,5870,6197,7030,7711.94,8936.64,9786.59,10659.43,9984.99,4999,5093,5253,5302,5798,6127.04,6848.777332,7125.793679,7436.538835,6598.720086,Recreational and cultural services,9.4
9.5,"समाचार पत्र, किताबें और स्टेशनरी",15367,17724,17816,23132,20057,21556.812,22195.75897033,23216.0165596694,23953.3229591978,19090.4360946407,15367,16264,15032,18950,15406,16030.577,16296.37297645,16446.9615742,16539.51696509,13204.08245684,"Newspapers, books and stationery",9.5
10,शिक्षा,182378,211470,240539,274933,320021,370421.517,431108.27856,509961.63978,556069.57218,555020.9289,182378,193725,204453,218080,238911,262505.504,292494.930822,324526.943988,335527.407216,325812.109752,Education,10
11,जलपान गृह और होटल,116491,129318,138559,149064,163937,180275,202240,232413,256598,118990,116491,120632,121436,128614,144540,156068.739,168871.07540494,185900.65589506,201632.87757347,92671.33956386,Restaurants and hotels,11
12,विविध वस्‍तुएं और सेवाएं,632040,735948,843777,983335,1228651,1370423.887,1460648.52570186,1663610.30856578,1852493.07255122,1807093.86625282,632040,696579,765018,874867,1056639,1160176.093,1169573.95015705,1251330.93924795,1329937.57717969,1274142.68177199,Miscellaneous goods and services,12
12.1,वैयक्‍तिक देखभाल,61788,70779,79154,92045,103060,115776.407,125169.46530096,147107.709332452,159344.493916162,150044.590000041,61788,65180,68757,76543,82516,87624.374,92206.11050158,98313.16706171,100909.6370541,89613.94494324,Personal care,12.1
12.2,वैयक्‍तिक देखभाल(कहीं और वर्गीकृत नहीं),30412,44707,44346,53988,50082,55303.545,54103.02126515,54725.57788836,53631.4417112594,53712.9167720306,30412,44825,44281,49897,42388,44790.241,47817.96795548,48754.75878624,45194.90652559,38663.67122874,Personal effects n.e.c,12.2
12.3,बीमा,68893,78122,77408,86122,107704,82473.309,105030.70880296,106405.918449,122324.507764,113765.8375274,68893,69025,65020,84145,83113,69142.681,67661.8152,75045.4754,78694.1056,82867.4396,Insurance,12.3
12.4,बीमा को छोड़कर अन्य वित्तीय सेवाएं,178283,201506,234158,262683,284799,303892.871,349948.8163328,387332.595645972,428187.389489803,452750.454193352,178283,200818,229246,250963,269743,295548,310520,318050,331409,344258,Financial services other than insurance,12.4
12.4.1,अप्रत्‍यक्ष अनुमानित वित्तीय अंतर्निहित सेवाएं,157787,178734,208682,236223,254911,281354.05,311607.17128723,342396.600760078,375791.486339099,404705.593067809,157787,178124,204304,225459,241435,264866,276498,281152,290856,307726,FISIM ,12.4.1
12.5,अन्‍य सेवाएं जो अन्‍यत्र वर्गीकृत नहीं,292664,340835,408711,488496,683005,812977.755,826396.514,968038.50725,1089005.23967,1036820.06776,292664,316732,357714,413320,578879,663070.796,651368.0565,711167.538,773729.928,718739.626,Other services n.e.c,12.5
13,कुल,4935996,5651159,6515986,7281668,8172982,9176090.429,10097423.9563067,11257213.5415709,12298731.4534129,12014973.9301894,4935996,5213398,5593183,5942795,6423875,6944641.919,7384053.98604354,7893780.38000544,8310295.97038447,7749318.55516982,Total,13
,घरेलू बाजार में आइटम,,,,,,,,,,,Items in Domestic Market,,,,,,,,,,,
