Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23
1.2,वृक्षारोपण,3083,2123,1781,1594,2921,3814.072,3844.0780682,2623.61594,3154.55893,2425.8246,3083,1919,1469,1239,2150,2673.762,2601.16805440567,1723.8031,1988.1074,1443.11044,Plantation,1.2
1.3,खनिज अन्वेषण,28536,37291,54936,35728,86645,111436.235,85755.1245896,65198.75634,58575.43948,43372.74485,28536,33708,45309,27757,63766,78119.669,58027.82530085,42837.75557,36916.17989,25802.22032,Mineral Exploration,1.3
2,लागत,1337125,1458934,1572056,1698407,1653289,1775531.364,2010023.889868,2308479.56465,2363777.59884,2233299.85649,1337125,1345355,1376430,1462791,1471082,1541575.285,1642557.5091786,1774076.5518,1807915.66836,1661445.88421,input,2
2.1,सीमेंट और सीमेंट उत्पाद,160534,185210,187861,215525,232018,238390.306,263892.9639703,303618.15654,304543.39075,281415.72156,160534,170791,164484,185625,206448,206978.379,215648.864560188,233331.86937,232927.48358,209357.01535,Cement & Cement Products,2.1
2.2,लोहा और इस्पात,632035,673990,745888,778523,680249,723628.393,845600.3275595,977629.38136,1023729.34886,980517.11688,632035,621519,653070,670521,605279,628278.198,691010.278434014,751312.41722,782990.89173,729448.0065,Iron & Steel,2.2
2.3,ईंट और टाइलें,57612,63550,60653,74528,82025,98636.098,106972.3163776,126666.83509,122901.27786,112826.04646,57612,58603,53105,64189,72985,85639.135,87415.9667584161,97344.01182,94000.02184,83936.05094,Bricks & Tiles,2.3
2.4,काष्‍ठ और राउंडवुड,48681,55739,61470,67146,76620,78687.848,84661.5688933,91859.80854,94499.14827,80423.90981,48681,51399,53820,57831,68176,68319.402,69184.0014566531,70594.66104,72276.88886,59830.73592,Timber & Roundwood,2.4
2.5,कोलतार और कोलतार मिश्रण,19447,24114,26166,26750,29706,33637.043,39143.241202,47296.53928,46735.77976,39678.17359,19447,22237,22910,23039,26432,29204.798,31987.1943284303,36347.59545,35745.47307,29518.26554,Bitumen and Bitumen Mixtures,2.5
2.6,कांच और कांच उत्पाद,8784,9914,9659,12333,13987,16324.47,18108.4582812,20962.19478,20771.14134,19056.93008,8784,9142,8457,10622,12446,14173.447,14797.9256760809,16109.53755,15886.63497,14177.25342,Glass and Glass Products,2.6
2.7,फिक्स्चर एवं फिटिंग,65555,69764,72954,84982,103331,109662.755,120301.4784138,138395.13732,136533.99718,131985.98748,65555,64333,63876,73193,91943,95212.845,98308.3324183095,106357.26292,104426.89401,98189.93855,Fixtures & Fittings,2.7
2.8,अन्य सामान (कच्चा सहित अन्य) एवं सेवा प्रभार,344477,376653,407405,438620,435353,476564.451,531343.5351702,602051.51175,614063.51481,587395.97063,344477,347330,356707,377772,387373,413769.08,434204.945546505,462679.19644,469661.3803,436988.61797,Other Materials (including kutcha etc.) & Service Charges,2.8
3,अप्रत्‍यक्ष अनुमानित वित्तीय अंतर्निहित सेवाएं,26514,33098,34491,42808,42699,44815.684,46027.7822339,51661.64551,56542.94879,57754.01429,26514,32967,33746,40796,40442,42191.055,40841.7403233083,42420.90973,43763.17412,43914.3658,FISIM,3
4,सकल मूल्य वर्धन,777334,849365,921470,979086,991084,1080870.099,1200413.8437392,1352117.83174,1372759.25162,1315607.93898,777334,780050,800771,835229,865335,916444.674,964305.667717247,1026789.19011,1038679.7915,962835.40032,Gross Value Added,4
5,स्‍थायी पूंजी अवक्षय,39156,52516,54860,58145,59092,66454.971,76195.5356641,89904.01235,103637.14699,114582.6142,39156,51359,53561,53940,55482,63395.702,72290.2254682429,83128.83575,95512.29169,104899.64602,CFC,5
6,निवल मूल्य वर्धन,738178,796849,866610,920941,931992,1014415.128,1124218.308075,1262213.81939,1269122.10463,1201025.32478,738178,728691,747210,781289,809853,853048.972,892015.442249004,943660.35436,943167.49981,857935.75431,Net Value Added,6
