,IN,IN.1,IN.2,IN.3,IN.4,IN.5,IN.6,IN.7,IN.8,IN.9,IN.10,IN.11,IN.12,IN.13,IN.14,IN.15,IN.16,IN.17,IN.18,IN.19,IN.20,IN.21,IN.22,IN.23,IN.24,IN.25,IN.26,IN.27,IN.28,IN.29,IN.30,IN.31,IN.32,IN.33,IN.34,IN.35,IN.36,IN.37,IN.38,IN.39,IN.40,IN.41,IN.42,IN.43,IN.44,IN.45,IN.46,IN.47,IN.48,IN.49,IN.50,IN.51,IN.52,IN.53,IN.54,IN.55,IN.56,IN.57,IN.58,IN.59,IN.60,IN.61,IN.62,IN.63,IN.64,IN.65,IN.66,IN.67,IN.68,IN.69,IN.70,IN.71,IN.72,IN.73,IN.74,IN.75,IN.76,IN.77,IN.78,IN.79,IN.80,IN.81,IN.82,IN.83,IN.84,IN.85,IN.86,IN.87,IN.88,IN.89,IN.90,IN.91,IN.92,IN.93,IN.94,IN.95,IN.96,IN.97,IN.98,IN.99,IN.100,IN.101,IN.102,IN.103,IN.104,IN.105,IN.106,IN.107,IN.108,IN.109,IN.110,IN.111,IN.112,IN.113,IN.114,IN.115,IN.116,IN.117,IN.118,IN.119,IN.120,IN.121,IN.122,IN.123,IN.124,IN.125,IN.126,IN.127,IN.128,IN.129,IN.130,IN.131,IN.132,IN.133,IN.134,IN.135,IN.136,IN.137,IN.138,IN.139,IN.140,IN.141,IN.142,IN.143,IN.144,IN.145,IN.146,IN.147,IN.148,IN.149,IN.150,IN.151,IN.152,IN.153,IN.154,IN.155,IN.156,IN.157,IN.158,IN.159,IN.160,IN.161,IN.162
IN.100,3.7203169035675596e-14,0.0,0.00023803581419269674,0.0009969088327124755,0.0032136221360815416,0.0016686723879900196,0.0039188396058522845,0.0021937446868028113,3.1231239518490267e-05,0.0015446038681336844,0.0014693148511988501,0.001142145147374463,0.0023574765183078075,0.0003892523668418122,0.0003027310504598825,0.0018804703141395841,0.0016981161818128638,0.0,0.0,0.0028292617017766824,0.0015528535583342006,0.003103046131166481,0.024643102525505032,0.013048277310903047,0.0007500288850557809,0.002313401405251265,0.0,0.0006065950235177799,0.0,0.0,0.0006193162236636687,0.0016747013541139465,0.0015537179043302709,0.0007321089451661183,0.0006004395604207456,0.0008960040182781172,0.0006748762910210207,0.0026512642028663448,0.0034436015948877785,0.001364003586896686,0.0006446898241887316,0.0018019504815314513,0.00026535908021980964,0.0006986602848798439,0.0016343898901882662,0.002962348145589109,0.0014913252624606929,0.003703216563479021,0.0026842851237899425,0.003333435180514224,0.003403012267605156,0.006882759839948127,0.0,0.012452857704985566,0.0,0.005032591453901479,0.0017908487651874712,0.003931615010330775,0.0008190398814792832,0.0,0.0054424522226709455,0.0,0.004884027280434356,0.007422541838885237,0.003695775143680928,0.005644819340021944,0.004038827358197112,0.0,0.004735369828138976,0.004991255108669823,0.009006090946525078,0.0,0.008386308048670313,0.008384111400775473,0.0234559325979941,0.00011436892943704556,0.0,0.001004776783032372,0.0,0.0007137804733954791,0.0,0.0007736862285239141,0.0,0.0011069071650183797,0.0,0.005755095407468849,0.005696072072801656,0.006189108623998189,0.0065234210264939856,0.0,0.0,0.0,0.00427888872369321,0.005210797877629154,0.0016810703983878878,0.000560749209647345,0.0,0.0015569489013943995,0.009081586226061302,0.0005503675310846351,1.0007967116174987,0.000460955499522962,0.0009253348052054004,0.0022428854663530053,0.000717237326561176,0.0,0.0,0.0,0.0,0.03749688367135277,0.04186188656023452,0.0004873363047857262,0.007486298948097112,0.013566941031972372,0.0016621585457033431,0.0,0.0012987897365603787,0.002529672982620566,0.0015381738735105869,0.0014381194151757758,0.001141152823329235,0.00048243566287539414,0.0011796552437445952,0.0022281135563905416,0.0027943318692416493,0.0012712220635380132,0.0012586355804713647,0.002749821811909426,0.0016910666391800001,0.0021424240678012733,0.0029256708542723625,0.001391977647249629,0.001166712192692926,0.0031468245892496446,0.0013834009665104141,0.0017233792053070992,0.0032433323553707418,0.00073847907864053,0.0008608541729264215,0.0010684218213866188,0.002208138440513781,0.0020256636797739013,0.0005811515154965927,0.004496595870848569,0.0016298095719016856,0.000526386299662492,0.004462712292762744,0.0,0.0,0.0,0.007832020725444207,0.0,0.005312476866438047,0.00506235194663938,0.0016628805876491445,0.0015679875143210828,0.001532720295153108,0.0015399350149698247,0.0015325273838667141,0.0015337885499274193,0.002311534186945953,0.0018206674439976804,0.003983811671229484
IN.101,1.6787368423745515e-14,0.0,0.00010950461903859136,0.00045760418859000637,0.0014623676378958457,0.0007656820331165108,0.0017688697265359713,0.0009890183690970155,1.4253626478598718e-05,0.0007137429521474233,0.0006777352714052585,0.0005252589157633584,0.0010933070202523622,0.00018384136120749918,0.00014116769606572772,0.0008620283786033558,0.0007946345480760241,0.0,0.0,0.0013318198566607355,0.0007196707437188498,0.0014547149909886962,0.011618369084710244,0.0061449092102551905,0.0003421699728069504,0.0006707095057751512,0.0,0.0002789811385243507,0.0,0.0,0.00028382538986498836,0.0004135342233171136,0.0006530163440275463,0.00033361482992335116,0.0002745305227734422,0.0003648826697606976,0.00031741125252205077,0.0011906718632970546,0.0015571326474756143,0.0006378080366662385,0.00029484850830084955,0.000877170638242802,0.00012391039277770996,0.0003180232996963635,0.0007652355717246129,0.001351090375781017,0.0007006572358814946,0.0016710205720492364,0.0012399249243449752,0.0015314218590703026,0.0015558512978441727,0.0028079546953030336,0.0,0.005771771999000881,0.0,0.0023314732607820888,0.0008516484904202231,0.0018059566209504337,0.00034602237510119135,0.0,0.0024562151619152467,0.0,0.0022304857115735908,0.003250391716787637,0.0016417075392992867,0.002626981077975036,0.0018565092911444372,0.0,0.002163829862358434,0.002315337748665696,0.004185270553587296,0.0,0.0038294286517417376,0.0038239708768387256,0.01070412334609932,5.262009722552791e-05,0.0,0.0005460285248501228,0.0,0.0003310680053154096,0.0,0.00035615028603860243,0.0,0.0005046777458949773,0.0,0.002429432150262825,0.002606204355836359,0.0029129902601861364,0.0029888105062543698,0.0,0.0,0.0,0.0019391031996716125,0.002463937304391771,0.0007406665412302742,0.00019864459328963077,0.0,0.0007326711194202911,0.004276833748571316,0.0003303844319367415,0.00047126792799447167,1.0003202820015022,0.00042618618234485715,0.0009987052370568792,0.00040900269417997397,0.0,0.0,0.0,0.0,0.014367560593264366,0.015991776573991704,0.0002254219320913317,0.003523263690078532,0.006345409535638939,0.0013590386685686036,0.0,0.0005772313631179414,0.0011695435525382657,0.0007266595662148165,0.0006417157910783287,0.0005341681175023072,0.00021401643758980243,0.0005378519308903004,0.0010397791643804728,0.001146798329624851,0.0006050031082795304,0.0005838763340956326,0.0012795032532811489,0.0007727324040360946,0.0009737517455121809,0.0013249058277584275,0.0006757108109107145,0.000569784933762575,0.0014558393585270214,0.0006085420776780905,0.0008325174234704457,0.001477132944633911,0.0003768409799953232,0.0004065467511351793,0.0004907182774111974,0.001034005231233679,0.0009462252301353008,0.00028532050420136624,0.0020332449763379714,0.0006395302220620938,0.0002622169753416945,0.002017731956328692,0.0,0.0,0.0,0.0035106201688772545,0.0,0.002413824918456767,0.002306095394089306,0.0008084944424769143,0.0007491685268052511,0.000738811235729612,0.0007217580089541813,0.0007390957796652947,0.0007395890576311364,0.0010578318447268275,0.0008442660139481327,0.0018013504780128246
IN.102,1.3755540593725796e-15,0.0,8.918255221860027e-06,3.761758322227445e-05,0.0001212228824184642,6.348396474055821e-05,0.00014646323466646182,7.96608317428554e-05,1.1220041688527548e-06,5.7469423785429344e-05,5.525537084739467e-05,4.293670127739474e-05,8.991620038185168e-05,1.4660071673225608e-05,1.1338992660542172e-05,7.09091240953261e-05,6.299664832133307e-05,0.0,0.0,0.00010977679841108421,5.722079457068163e-05,0.0001193751503502051,0.0009600240440700372,0.0005076016859170185,2.6897065634631793e-05,0.00040042100838192133,0.0,2.1988946222563387e-05,0.0,0.0,2.2308178332541565e-05,0.00016879647652871392,6.316626082563711e-05,2.6388097401012354e-05,2.1671034745060154e-05,5.2584247736538284e-05,2.5578918607177502e-05,9.810780433757323e-05,0.00012938050060209354,5.0672188300029126e-05,2.4329621936171895e-05,7.2030422781138e-05,1.008460957286512e-05,2.5571490225725996e-05,6.308530035349557e-05,0.00011147381189034298,5.5456299042822574e-05,0.00013692313608403982,0.00010168053374631271,0.00012645460875927914,0.00012840668417219016,0.00023361224890879346,0.0,0.0004786499133008669,0.0,0.00019254233785094492,7.030775749984999e-05,0.00014887881105991177,2.824253327591565e-05,0.0,0.0002027351441585797,0.0,0.00017787401991939435,0.0002692110669756978,0.00013515643456613678,0.00021734738463698546,0.000153529848279507,0.0,0.000178921490681194,0.00019141810996639098,0.00034680692972853267,0.0,0.0003176482584377768,0.00031045635957281523,0.0009017086610641129,4.159716779264702e-06,0.0,4.412350169399102e-05,0.0,2.6382556503987453e-05,0.0,2.8738120910387776e-05,0.0,4.076778895500952e-05,0.0,0.00020382608884427178,0.00021556435066985991,0.00024526905498484366,0.0002463552320768765,0.0,0.0,0.0,0.00016104655616500888,0.00020537951359610258,6.079142001453991e-05,0.00012751534256250432,0.0,5.93609021349334e-05,0.0003527139300009955,2.7055871693745903e-05,3.869386448076547e-05,2.6293845030594016e-05,1.0000343131732583,8.201428268867494e-05,3.353876009238096e-05,0.0,0.0,0.0,0.0,0.0012323974667833842,0.0002140018343115814,1.801915463742206e-05,0.0002910002310272065,0.0004966726436978459,0.00011298991973786532,0.0,4.3807052471976257e-05,9.545719471282013e-05,5.7399698096320026e-05,4.925499063756258e-05,4.188427319575647e-05,1.682035028328367e-05,4.259913361905767e-05,8.535370134943104e-05,9.438210428349948e-05,4.6606549741341175e-05,4.560263996239252e-05,9.927009113067334e-05,6.035903708964327e-05,7.53287900144885e-05,0.00010045132900079448,5.313043372391311e-05,4.492086829161716e-05,0.00011342832045788763,4.7433481416024705e-05,6.609827328462295e-05,0.00011547254498450056,2.9938622745827416e-05,3.1874015072350886e-05,3.836491891155061e-05,7.707635073591583e-05,7.070097361519056e-05,2.3965542971595615e-05,0.000158075091631336,0.0025073159839831983,2.1911085060051244e-05,0.00015688947435174954,0.0,0.0,0.0,0.0002718242745428157,0.0,0.00018770182511352665,0.00017944151896497792,6.422286238143216e-05,5.940245949296615e-05,5.684735901149763e-05,5.7103081262692856e-05,5.6852764013280007e-05,5.689571529874059e-05,7.969348112329666e-05,6.36120572747861e-05,0.0001340170225662989
IN.103,1.7413242673604143e-16,0.0,9.620917229274847e-07,4.7877487229989765e-06,1.5850913836773603e-05,8.152415008903888e-06,1.741575775545276e-05,1.1962682742759053e-05,1.7506640429691106e-07,8.516069778297696e-06,7.494120393447842e-06,5.6963033163356535e-06,1.1682619724528216e-05,1.8618393827898439e-06,1.4787648045951352e-06,9.344139470536058e-06,7.954508492987876e-06,0.0,0.0,1.3366011621807114e-05,7.08956678135485e-06,1.2145674156842779e-05,9.038697701186891e-05,4.8008147355467806e-05,3.4184885550774307e-06,0.00013037979110055913,0.0,3.169955554597723e-06,0.0,0.0,2.9540481415124414e-06,3.258973978471849e-05,8.252596520163862e-06,3.6882557714186262e-06,3.2259826051547504e-06,1.1736168789702581e-05,3.0531441441063938e-06,1.3928873446420481e-05,1.55808916369519e-05,8.057858945506868e-06,2.8115317667283555e-06,9.161384382069725e-06,1.1091296479888065e-06,3.7635821973912517e-06,7.84302726323214e-06,1.3772237148071755e-05,6.8409700604582216e-06,1.7333203155605716e-05,1.1550125111453993e-05,1.4037643145484888e-05,1.4705873800460056e-05,3.2743648328207073e-05,0.0,4.49261528561201e-05,0.0,1.909133749878979e-05,7.081289456703479e-06,1.777591735510987e-05,5.22869285001233e-06,0.0,2.8515075913032246e-05,0.0,2.8031606397512922e-05,4.3274662570385824e-05,2.091455115757768e-05,2.2951301570671153e-05,1.5436364262988604e-05,0.0,1.836054386828316e-05,1.9301288146899706e-05,3.4498472783779466e-05,0.0,3.170214361235848e-05,3.0630176153246154e-05,8.01183509735055e-05,6.300478015443361e-07,0.0,6.125401244418742e-06,0.0,3.797856099816163e-06,0.0,4.0190829489698e-06,0.0,5.8073042552126935e-06,0.0,3.127123718692454e-05,2.3367606455906515e-05,2.5843451840235162e-05,2.5558673263464827e-05,0.0,0.0,0.0,1.814970856045829e-05,2.1810338449407175e-05,8.22404710012312e-06,2.6108064207814685e-05,0.0,7.599818513328169e-06,3.4270656064830604e-05,3.1660724211094636e-06,4.537385426102249e-06,3.133288743135085e-06,5.170687450103508e-06,1.0000108400236742,4.151586508756802e-06,0.0,0.0,0.0,0.0,0.0002667146747094722,0.00010155396218149222,2.445672343515365e-06,2.7660331617123128e-05,8.623576995143684e-05,1.2668943245415548e-05,0.0,7.407405176274818e-06,1.0610849599449617e-05,9.74872908384213e-06,8.3351345772752e-06,6.818130792640308e-06,2.787878562440494e-06,6.436972242614631e-06,9.564673086882204e-06,1.855775744631186e-05,6.49918535521797e-06,6.849691542075019e-06,1.6506132091068644e-05,9.626925862664531e-06,1.2514821058252661e-05,1.613653273373e-05,8.325942176809797e-06,7.344844606927818e-06,1.9016364970247633e-05,5.338669335434762e-06,9.386345764056948e-06,1.20468006235767e-05,4.18032276633231e-06,4.917566323003539e-06,6.092563438345083e-06,1.1987363484131798e-05,1.0973736965078728e-05,2.9776641887076e-06,2.7306125454368705e-05,0.00028777294471429203,2.79215689647987e-06,2.7089013796966832e-05,0.0,0.0,0.0,4.83512356597477e-05,0.0,3.255532306902201e-05,3.0985886567146305e-05,9.565317488096439e-06,8.893231901356184e-06,8.613657942137518e-06,8.649036559781025e-06,8.616763108978457e-06,8.622009884484973e-06,9.903709619809865e-06,7.908957919641798e-06,1.5473548545077585e-05
IN.104,4.0285905306792165e-15,0.0,2.5802346655480662e-05,0.00010775030818420413,0.0003478915442575811,0.00018117764009251746,0.00042740920481841,0.00023143390600886146,3.237437820867145e-06,0.00016450775087383925,0.00015676038490508094,0.0001239865921441645,0.00025939107953659523,4.115011718190083e-05,3.246286804948533e-05,0.00020279265499744846,0.00017767780723677756,0.0,0.0,0.00029468805131768115,0.0001635584202526965,0.0003502787712535957,0.002643616700453927,0.0014235000480050171,7.803456548851706e-05,9.060466713459735e-05,0.0,6.556135878913874e-05,0.0,0.0,6.534618049947449e-05,8.646353892335297e-05,0.00015312483583749384,7.660250054555818e-05,6.370572066629589e-05,8.139364406650411e-05,7.148648981398013e-05,0.0002838028057301595,0.00037213416317535554,0.00014566946008859254,7.017491689351395e-05,0.0002075612646912292,2.8594561957804517e-05,7.401167691981166e-05,0.00018078797211096712,0.0003251020013633211,0.00015878104788714408,0.0004010073218864722,0.0002911397552051956,0.0003624776351782278,0.0003674876593518719,0.0006968749287836717,0.0,0.0013795361204192232,0.0,0.0005478374668935621,0.0002063269927043641,0.0004242690880320378,8.488087812364597e-05,0.0,0.0005852837553090813,0.0,0.0005173125127148108,0.0007844470250280627,0.00039357252071307256,0.0006246918849968521,0.00043767314572397225,0.0,0.0005127162879481034,0.0005487836665852787,0.0009782481532886233,0.0,0.0009058606285278908,0.0009029279561472446,0.0026072974043325897,1.2343557317593723e-05,0.0,0.00012732231952098988,0.0,7.782863446692121e-05,0.0,8.465594934057441e-05,0.0,0.00011977674240812387,0.0,0.0006139081078125864,0.0006266574383985933,0.0007061286480722633,0.0006971937771985763,0.0,0.0,0.0,0.0004721098393349905,0.0005897894707503416,0.00017705063883256017,4.1112365693628844e-05,0.0,0.0001740155044364987,0.0009900208099236556,7.800574014940598e-05,0.00011134917350015647,7.521159760625728e-05,0.00010063319939102603,0.00023311114844872872,1.0000969550321654,0.0,0.0,0.0,0.0,0.0038963385740451574,0.0009836568600428803,5.26465392581562e-05,0.0008164421080315863,0.0012816080644505127,0.00032159371619640194,0.0,0.0001316991937732311,0.00027603267293624986,0.0001644077450158362,0.00014548424813996371,0.00013732333522611047,5.11720011196048e-05,0.00013478147870502727,0.0002450360141054819,0.0002969812401027742,0.0001425891895732781,0.0001268335532944769,0.00028752459037090835,0.00017546234070794217,0.00021712877879099144,0.0002906055369568243,0.00014478728855363003,0.00013012747454160733,0.0003120190223738306,0.0001384998231052824,0.00019092310474686254,0.00033203374662800527,9.984184220385911e-05,0.00010676848763745997,0.0001352230970929404,0.0002274556887842966,0.00020816806589914416,7.772833092107454e-05,0.0004517734950324852,0.0001234520718451058,7.127273740126997e-05,0.00045860827113166735,0.0,0.0,0.0,0.0007820956375733369,0.0,0.0005325325832494454,0.0005174447819304907,0.00018465313456638078,0.00017149860300866662,0.00016616228327133364,0.00016626901832253617,0.00016425730629058823,0.00016431322455929818,0.00046914146621102916,0.00041066952434715137,0.0009069569803437887
IN.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN.106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN.107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN.108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN.109,2.7545314668254992e-14,0.0,0.00017547885778047912,0.000780960159350535,0.002414810762482882,0.0013315503313414414,0.0029148708312503454,0.0016216590282039454,2.4062473345544802e-05,0.0012776417757229366,0.001166285671041034,0.0009080189280706585,0.0018688788691619547,0.0003002636632266086,0.00023509313077449602,0.0014586944651796812,0.0011890187970052674,0.0,0.0,0.002207763438033109,0.0012026354020691465,0.0027868321518037358,0.01907906371988334,0.010059732015963458,0.0005923930512653512,0.0035026144324046436,0.0,0.0011784334653889784,0.0,0.0,0.0006792086317603454,0.0016387663746395104,0.0012218646697032573,0.0006802989396694782,0.0016807168405022711,0.0008071370791936322,0.0005190732768246353,0.001965711469169301,0.002552666006977707,0.0011437338221867007,0.0004864788790387471,0.0014715002323564851,0.00020336763314828438,0.0005268729109210367,0.0012942369204403837,0.0022868121843799085,0.0011549292413689646,0.0027418703344305353,0.00207207068734052,0.002524560171316093,0.002558299170715591,0.004514969475753118,0.0,0.009484529306350069,0.0,0.003840443137732087,0.001445717931143879,0.002967772958319596,0.0005815969947476348,0.0,0.004031755914537986,0.0,0.0035020288851517973,0.005271436846406132,0.0027068488580936968,0.004317345664606247,0.0030420549846920473,0.0,0.0035486210428283473,0.0038060348884100476,0.006883661344905155,0.0,0.006268175976443357,0.010616074150139548,0.008088478975028538,0.00023013396802835017,0.0,0.0010619951984622864,0.0,0.0008045472041512343,0.0,0.0022270992671112174,0.0,0.0009408215529734568,0.0,0.07937028205504996,0.004344770267684661,0.004936335553564379,0.0018015779340879068,0.0,0.0,0.0,0.0032520083202985882,0.004130473418377592,0.0012284478919654407,0.0007943797520815158,0.0,0.0026237804766158584,0.007042163061562965,0.0005717659997514918,0.0008225204760129836,0.0005568399872664684,0.0007306131582495546,0.0016507513113785148,0.0007852690960091289,0.0,0.0,0.0,0.0,1.0236060002372998,0.02623461445518659,0.000421249313300198,0.005771296490233234,0.011084506582508922,0.0023629641502548463,0.0,0.000995369325855917,0.0019464668426325753,0.001254595932906954,0.0010830503716923014,0.0009332399421196927,0.0007276750612083279,0.0009145386685517319,0.0017332167766892018,0.05535384305822588,0.0011647060032796146,0.0010081176694823508,0.002190213305605748,0.001330008103341221,0.0016633244868387211,0.002214061640616192,0.001175430060363549,0.0009803717037102182,0.002513132997026096,0.0010210332359144815,0.0014195642007221395,0.0025417849604791607,0.0006714211244571926,0.0007040937951066122,0.0008505553979021373,0.001695638960704396,0.0015537055769742024,0.0004970523880490766,0.0034674874179528386,0.002109830462424547,0.0004607152016268912,0.003443010844801097,0.0,0.0,0.0,0.00600337579623766,0.0,0.004161233534140923,0.003972022427719126,0.0014032521163635538,0.0012908770237884952,0.001236587779329139,0.0012409796622022968,0.0012318425486797875,0.0012336083861482917,0.0017882718720602742,0.0014013008984407652,0.0029644314222350508
IN.110,5.60180857112769e-14,0.0,0.00035680250224196766,0.0016510597197199792,0.004253854918525145,0.0022136565409407263,0.005213921976982033,0.0035354538433288417,8.828546772514369e-05,0.003919571573973183,0.003023011690460916,0.0021948194078213242,0.004032184921169213,0.0006123067265176621,0.0005557727861329359,0.00311488136938677,0.0034735702398158972,0.0,0.0,0.004113238787212667,0.0038054834747170397,0.004946263925146671,0.0290858633311361,0.015559328555818515,0.002497500528403366,0.00794155367818639,0.0,0.0017713073944433126,0.0,0.0,0.0020161179190592935,0.003698948863351748,0.0032222044777624197,0.002171023780830112,0.0017414687906148335,0.002779315661831764,0.001063657100809774,0.003733662621129411,0.0041578331471520055,0.004318108098562375,0.0009094188208346735,0.0033048969923301845,0.0004184000351173075,0.0012879694385753906,0.002537956410923992,0.004406467006080947,0.0030071841465389736,0.005576060003422256,0.004403507471293029,0.00444419339050267,0.004764738968924568,0.00864382163153251,0.0,0.015206533582426414,0.0,0.007008514968128389,0.0034075538624677125,0.005197266607348657,0.001262902871036659,0.0,0.007133147863404895,0.0,0.005912599889311393,0.008600671382886706,0.005328433161968981,0.007617802790996396,0.005136575711728008,0.0,0.0060588640787368345,0.006471337776815962,0.011038403479757543,0.0,0.00991352976566016,0.01605820099144997,0.012271445370103782,0.00033752586095425963,0.0,0.002916427903287771,0.0,0.0020512844509061935,0.0,0.0017666932852929609,0.0,0.0024819884498177,0.0,0.004302024840156227,0.007614320943832936,0.00828735923891032,0.008376874417780872,0.0,0.0,0.0,0.005136535071822161,0.007239540733465761,0.002992960396716282,0.0011367218407279014,0.0,0.0034633280634054297,0.01162110771753719,0.0013404512701320965,0.0017975371113717865,0.001260704635536662,0.0022803903390076663,0.003661968393797392,0.0015836533899591977,0.0,0.0,0.0,0.0,0.0026830340265961697,1.129334686914497,0.0012692726608542271,0.008995096898630183,0.05430519549507148,0.0040906071468188865,0.0,0.004190669683582604,0.004693004459662348,0.0056101132634467175,0.004812927305677767,0.004173954920374099,0.0014487103916914854,0.0031902598782481213,0.003670466831170921,0.002847954065485259,0.003969844285678892,0.004294037718272433,0.009734741203400777,0.00581646785762883,0.00781253111842508,0.010121301592110823,0.005449136491301048,0.0038778005653949655,0.011362115157644752,0.004756535402823769,0.005257076044068589,0.01181785539423943,0.0022448968362282825,0.002810040138914278,0.003464294451655778,0.007554684462966977,0.006885533811214795,0.0014419953462254213,0.01581333806086748,0.009552963302486752,0.001396943889698397,0.015675299739209943,0.0,0.0,0.0,0.02833463041282519,0.0,0.0187731229358144,0.01782241567199917,0.00502418381186671,0.004737229102168272,0.004656013142537421,0.0046692228663187535,0.004662230852577213,0.004665881792506465,0.007828070991808381,0.0058825725142366446,0.012980550935955511
