Product_ID,Product_Name,Water_2019_Blue_m3_per_crore,Water_2019_Green_m3_per_crore,Green_share_pct,Tourism_Demand_crore,Source_Group,Water_Multiplier_m3_per_crore,Total_Water_m3,Green_Water_m3,Water_pct,WSI_weight,Scarce_m3,Scarce_pct,Multiplier_Ratio
74,Organic chemicals,0.0915248417721519,0.0,0.0,6936.159096179311,Petroleum,2651.1747951384705,18388970.170861024,29797631.580805756,0.319207481673092,0.814,14968621.719080873,0.5550175763177099,0.6465991323036302
79,"Soaps, cosmetics and glycerin",0.0915248417721519,0.0,0.0,6936.159096179311,Petroleum,2646.5259309301564,18356724.909095623,32770468.96826192,0.318647747837625,0.814,14942374.076003836,0.5540443468836266,0.6454653136022735
137,Education services,0.0,0.0,0.0,24735.6858159984,Services,527.8147674569226,13055860.256858693,18295043.59838329,0.2266319557291737,0.0,0.0,0.0,0.12872956218522863
131,Renting of machinery & equipment,0.0,0.0,0.0,6386.115313271854,Services,1622.9196532637511,10364152.049917487,16930122.8417162,0.17990756658975374,0.0,0.0,0.0,0.395816391104473
55,Tobacco Products,0.913304348113924,0.0,0.0,4318.956500176744,Manufacturing,2209.7488791509036,9543809.28536707,35842159.400255464,0.1656675332682673,0.814,7768660.758288794,0.28805212304908895,0.5389390810775517
78,Drugs and medicine,0.0915248417721519,0.0,0.0,6936.159096179311,Petroleum,1285.084569156694,8913551.023715874,19253753.655205023,0.15472710807664175,0.814,7255630.533304721,0.26902961066336784,0.31342126851734164
59,Silk yarn and silk textiles,57.64319726684383,0.0,0.0,1338.7627083809944,Manufacturing,6089.464636994994,8152348.170013707,21927988.598804325,0.141513663075917,0.814,6636011.4103911575,0.24605491664720375,1.4851689740317373
58,Wool yarn and woolen textiles,57.64319726684383,0.0,0.0,1338.7627083809944,Manufacturing,6038.251103262791,8083785.400888621,21741807.72541379,0.14032350676669464,0.814,6580201.316323337,0.24398554889077903,1.472678425866385
60,Carpet weaving,57.64319726684383,0.0,0.0,1338.7627083809944,Manufacturing,5981.93305306423,8008388.8954740595,21537069.973310098,0.13901472610107202,0.814,6518828.560915884,0.2417099246818538,1.4589429292638232
57,Synthetic yarn and synthetic textiles,57.64319726684383,0.0,0.0,1338.7627083809944,Manufacturing,5503.354180714501,7367685.348153214,19309972.03106451,0.12789298497369886,0.814,5997295.873396716,0.2223721517305627,1.3422215858927151
62,Misc. textile products,57.64319726684383,0.0,0.0,1338.7627083809944,Manufacturing,4635.783264415684,6206213.758536429,16564165.861125676,0.10773141976849207,0.814,5051857.999448653,0.18731651018884815,1.130628369662934
135,Computer related services,0.0,0.0,0.0,12116.342795709705,Services,504.1991657537236,6109049.929582972,9919926.049918406,0.10604478800707377,0.0,0.0,0.0,0.12296991646208834
56,Cotton Yarn and Cotton Textiles,57.64319726684383,0.0,0.0,1338.7627083809944,Manufacturing,4156.527878574325,5564604.520181272,14901020.770862695,0.09659395707805415,0.814,4529588.079427555,0.16795140158808428,1.0137420303671958
125,Storage and warehousing,0.0,0.0,0.0,1273.1260361571772,Services,2821.6589525277514,3592327.4776190687,5693374.085691802,0.06235791329374601,0.0,0.0,0.0,0.6881787778409841
123,Water Transport,0.0,0.0,0.0,2901.3148702197277,Services,562.1011078207803,1630832.3026874124,2672015.232724782,0.028309028049698762,0.0,0.0,0.0,0.1370917109088021
94,Other non electrical machinery,0.0,0.0,0.0,0.0,Manufacturing,2408.6550681635385,0.0,0.0,0.0,0.814,0.0,0.0,0.5874506199852209
93,Machine tools,0.0,0.0,0.0,0.0,Manufacturing,1910.2244329506675,0.0,0.0,0.0,0.814,0.0,0.0,0.46588759938274227
1,Paddy,180219.7883916962,555231.8711112658,75.49535906771989,0.0,Agriculture,189923.91420644106,0.0,0.0,0.0,0.827,0.0,0.0,46.32083797521914
92,Industrial machinery (except food and textile),0.0,0.0,0.0,0.0,Manufacturing,1718.3897406654457,0.0,0.0,0.0,0.814,0.0,0.0,0.4191007387786003
91,Industrial machinery for food and textile industry,0.0,0.0,0.0,0.0,Manufacturing,2177.2954003488326,0.0,0.0,0.0,0.814,0.0,0.0,0.5310239518027362
90,Tractors and other agricultural implements,0.0,0.0,0.0,0.0,Manufacturing,2280.3090813760973,0.0,0.0,0.0,0.814,0.0,0.0,0.5561481182250235
89,Miscellaneous metal products,0.0,0.0,0.0,0.0,Manufacturing,2869.216063840859,0.0,0.0,0.0,0.814,0.0,0.0,0.6997775554720593
88,"Hand tools, hardware",0.0,0.0,0.0,0.0,Manufacturing,2523.5461100016832,0.0,0.0,0.0,0.814,0.0,0.0,0.6154715743554227
87,Non ferrous basic metals (including alloys),0.0,0.0,0.0,0.0,Manufacturing,2977.5866950869863,0.0,0.0,0.0,0.814,0.0,0.0,0.7262082367909358
85,Iron and steel casting and forging,0.0,0.0,0.0,0.0,Manufacturing,3316.0145840658347,0.0,0.0,0.0,0.814,0.0,0.0,0.808747939477587
86,Iron and steel foundries,0.0,0.0,0.0,0.0,Manufacturing,3354.2012726070966,0.0,0.0,0.0,0.814,0.0,0.0,0.8180613501669185
100,Other electrical machinery,0.0,0.0,0.0,0.0,Manufacturing,1626.9778443514685,0.0,0.0,0.0,0.814,0.0,0.0,0.39680614962241456
95,Electrical industrial machinery,0.0,0.0,0.0,0.0,Manufacturing,1842.3637126949477,0.0,0.0,0.0,0.814,0.0,0.0,0.44933694307923894
111,Gems & jewellery,0.0,0.0,0.0,0.0,Manufacturing,774.7569073737177,0.0,0.0,0.0,0.814,0.0,0.0,0.18895666365443284
139,"Community, social and personal services",0.0,0.0,0.0,0.0,Services,623.1855486363058,0.0,0.0,0.0,0.0,0.0,0.0,0.15198968991078954
138,Human health and social care services,0.0,0.0,0.0,0.0,Services,486.86337311311763,0.0,0.0,0.0,0.0,0.0,0.0,0.11874186311013045
134,Other Business services,0.0,0.0,0.0,0.0,Services,890.7801378091427,0.0,0.0,0.0,0.0,0.0,0.0,0.21725374925745572
133,Legal services,0.0,0.0,0.0,0.0,Services,712.2284406042525,0.0,0.0,0.0,0.0,0.0,0.0,0.17370649892310253
130,Real estate services,0.0,0.0,0.0,0.0,Services,1384.061236949218,0.0,0.0,0.0,0.0,0.0,0.0,0.337560841521093
129,Ownership of dwellings,0.0,0.0,0.0,0.0,Services,49.61431963476866,0.0,0.0,0.0,0.0,0.0,0.0,0.01210051335902234
128,Insurance services,0.0,0.0,0.0,0.0,Services,859.8243951913704,0.0,0.0,0.0,0.0,0.0,0.0,0.20970390518336077
121,Land transport,0.0,0.0,0.0,0.0,Services,1830.0469666123813,0.0,0.0,0.0,0.0,0.0,0.0,0.4463329927760015
117,Trade,0.0,0.0,0.0,0.0,Services,3606.83567019731,0.0,0.0,0.0,0.0,0.0,0.0,0.8796767451878078
116,Water Supply,0.0,0.0,0.0,0.0,Electricity,8572.3156026861,0.0,0.0,0.0,0.814,0.0,0.0,2.0907153465300654
115,Gas,0.0,0.0,0.0,0.0,Electricity,1547.7668763486106,0.0,0.0,0.0,0.814,0.0,0.0,0.3774872637935745
113,Construction and construction services,0.0,0.0,0.0,0.0,Manufacturing,1449.4130473863045,0.0,0.0,0.0,0.814,0.0,0.0,0.35349959591804114
112,Miscellaneous manufacturing,0.0,0.0,0.0,0.0,Manufacturing,5480.383133421376,0.0,0.0,0.0,0.814,0.0,0.0,1.3366191415442412
110,Other transport equipment,0.0,0.0,0.0,0.0,Manufacturing,2528.6537928212115,0.0,0.0,0.0,0.814,0.0,0.0,0.6167172950394173
96,"Electrical cables, wires",0.0,0.0,0.0,0.0,Manufacturing,2178.055594156757,0.0,0.0,0.0,0.814,0.0,0.0,0.5312093566494811
109,Aircrafts & Spacecrafts,0.0,0.0,0.0,0.0,Manufacturing,2314.290528534186,0.0,0.0,0.0,0.814,0.0,0.0,0.5644359060718048
108,"Bicycles, cycle-rickshaw",0.0,0.0,0.0,0.0,Manufacturing,2529.459453893958,0.0,0.0,0.0,0.814,0.0,0.0,0.6169137889678916
107,Motor cycles and scooters,0.0,0.0,0.0,0.0,Manufacturing,2230.9237009651897,0.0,0.0,0.0,0.814,0.0,0.0,0.5441034412083541
106,Motor vehicles,0.0,0.0,0.0,0.0,Manufacturing,1395.7636550071413,0.0,0.0,0.0,0.814,0.0,0.0,0.34041496240968283
105,Rail equipment,0.0,0.0,0.0,0.0,Manufacturing,2536.1469693505383,0.0,0.0,0.0,0.814,0.0,0.0,0.6185448174837862
104,Ships and boats,0.0,0.0,0.0,0.0,Manufacturing,2416.5302057871745,0.0,0.0,0.0,0.814,0.0,0.0,0.5893712995132369
103,Watches and clocks,0.0,0.0,0.0,0.0,Manufacturing,1677.132938362536,0.0,0.0,0.0,0.814,0.0,0.0,0.4090385532827207
102,"Medical precision, optical instrument",0.0,0.0,0.0,0.0,Manufacturing,1651.9971254922993,0.0,0.0,0.0,0.814,0.0,0.0,0.4029081409004649
101,Electronic equipment including T.V,0.0,0.0,0.0,0.0,Manufacturing,718.5041361030618,0.0,0.0,0.0,0.814,0.0,0.0,0.17523708803083426
83,Non metallic mineral products,0.0,0.0,0.0,0.0,Manufacturing,3387.0563702757445,0.0,0.0,0.0,0.814,0.0,0.0,0.8260744308899454
99,Communication equipment,0.0,0.0,0.0,0.0,Manufacturing,1382.968413901009,0.0,0.0,0.0,0.814,0.0,0.0,0.33729431121308423
98,Electrical appliances,0.0,0.0,0.0,0.0,Manufacturing,1803.9518293777633,0.0,0.0,0.0,0.814,0.0,0.0,0.4399686092867692
97,Batteries,0.0,0.0,0.0,0.0,Manufacturing,2606.3851345784215,0.0,0.0,0.0,0.814,0.0,0.0,0.6356753125285598
84,Iron and steel Ferro alloys,0.0,0.0,0.0,0.0,Manufacturing,3485.0356965691108,0.0,0.0,0.0,0.814,0.0,0.0,0.8499707607287615
71,Petroleum products,2806.060600864162,0.0,0.0,0.0,Petroleum,4828.9132766581,0.0,0.0,0.0,0.814,0.0,0.0,1.1777311478602548
82,Cement,0.0,0.0,0.0,0.0,Manufacturing,3496.935901544649,0.0,0.0,0.0,0.814,0.0,0.0,0.852873120175422
29,Marine Fish,0.0,0.0,0.0,0.0,Agriculture,4412.182747616329,0.0,0.0,0.0,0.827,0.0,0.0,1.0760940928546954
27,Other forestry products,0.0,0.0,0.0,0.0,Agriculture,2713.003121066986,0.0,0.0,0.0,0.827,0.0,0.0,0.6616785385994629
26,Firewood,0.0,0.0,0.0,0.0,Agriculture,1385.76796025037,0.0,0.0,0.0,0.827,0.0,0.0,0.33797709691384603
25,Industry Wood,0.0,0.0,0.0,0.0,Agriculture,3595.5469198694027,0.0,0.0,0.0,0.827,0.0,0.0,0.8769235143634194
24,Other livestock products,6890.521037974683,0.0,0.0,0.0,Agriculture,16770.446144751364,0.0,0.0,0.0,0.827,0.0,0.0,4.090170118328476
23,Egg and poultry,79.15357974683545,0.0,0.0,0.0,Agriculture,12406.066549315105,0.0,0.0,0.0,0.827,0.0,0.0,3.025734810393467
22,Wool,0.0,0.0,0.0,0.0,Agriculture,18883.456260215593,0.0,0.0,0.0,0.827,0.0,0.0,4.605515432305258
21,Milk,0.0,0.0,0.0,0.0,Agriculture,6146.810582218302,0.0,0.0,0.0,0.827,0.0,0.0,1.4991551655459736
20,Other food crops,13037.753243037974,120791.50779746837,90.25792032200506,0.0,Agriculture,21907.77375488829,0.0,0.0,0.0,0.827,0.0,0.0,5.343120916278607
19,Vegetables,16089.475949367088,64665.20337552743,80.07610694033536,0.0,Agriculture,23373.28574628944,0.0,0.0,0.0,0.827,0.0,0.0,5.7005469086191285
18,Fruits,16089.475949367088,64665.20337552743,80.07610694033536,0.0,Agriculture,23518.89048820803,0.0,0.0,0.0,0.827,0.0,0.0,5.736058674933631
17,Rubber,13037.753243037974,120791.50779746837,90.25792032200506,0.0,Agriculture,27038.43170326158,0.0,0.0,0.0,0.827,0.0,0.0,6.5944450400777015
16,Coffee,13037.753243037974,120791.50779746837,90.25792032200506,0.0,Agriculture,26938.051811367197,0.0,0.0,0.0,0.827,0.0,0.0,6.569963232571588
15,Tea,13037.753243037974,120791.50779746837,90.25792032200506,0.0,Agriculture,27038.307267718694,0.0,0.0,0.0,0.827,0.0,0.0,6.594414691300169
14,Tobacco,13037.753243037974,120791.50779746837,90.25792032200506,0.0,Agriculture,26671.51227347241,0.0,0.0,0.0,0.827,0.0,0.0,6.504956491317329
13,Coconut,16089.475949367088,64665.20337552743,80.07610694033536,0.0,Agriculture,29403.0435662672,0.0,0.0,0.0,0.827,0.0,0.0,7.171153894453502
12,Sugarcane,85956.16048748103,81236.83421886075,48.588659089183345,0.0,Agriculture,98556.40713499767,0.0,0.0,0.0,0.827,0.0,0.0,24.037074980235083
11,"jute, hemp and mesta",123.57088607594936,3729.305696202531,96.7927629282412,0.0,Agriculture,14120.983646177774,0.0,0.0,0.0,0.827,0.0,0.0,3.4439886006895333
10,kapas,123.57088607594936,3729.305696202531,96.7927629282412,0.0,Agriculture,14121.232407809151,0.0,0.0,0.0,0.827,0.0,0.0,3.4440492715495963
9,Other oil seeds,14048.860759493677,71252.74261603376,83.53036730429827,0.0,Agriculture,27586.80358053052,0.0,0.0,0.0,0.827,0.0,0.0,6.728188307655533
8,Rapeseed and mustard,14048.860759493677,71252.74261603376,83.53036730429827,0.0,Agriculture,27863.52244422683,0.0,0.0,0.0,0.827,0.0,0.0,6.795677700465914
7,Groundnut,14048.860759493677,71252.74261603376,83.53036730429827,0.0,Agriculture,26737.867270178234,0.0,0.0,0.0,0.827,0.0,0.0,6.5211399143691295
6,Other pulses,3668.323457955697,87473.17628813289,95.97513375556107,0.0,Agriculture,16626.129580516237,0.0,0.0,0.0,0.827,0.0,0.0,4.054972527666937
5,Arhar,3668.323457955697,87473.17628813289,95.97513375556107,0.0,Agriculture,17227.999844477454,0.0,0.0,0.0,0.827,0.0,0.0,4.20176359974197
4,Gram,3668.323457955697,87473.17628813289,95.97513375556107,0.0,Agriculture,17155.84380057746,0.0,0.0,0.0,0.827,0.0,0.0,4.184165350293553
3,Coarse cereals,3668.323457955697,87473.17628813289,95.97513375556107,0.0,Agriculture,15514.122049515008,0.0,0.0,0.0,0.827,0.0,0.0,3.7837632863981274
28,Inland Fish,0.0,0.0,0.0,0.0,Agriculture,4331.157764401356,0.0,0.0,0.0,0.827,0.0,0.0,1.0563327840425463
30,Coal and Lignite,0.0,0.0,0.0,0.0,Mining,2723.6475548502503,0.0,0.0,0.0,0.814,0.0,0.0,0.664274626062554
75,Fertilizers,6.37559433022405,0.0,0.0,0.0,Petroleum,3193.530261430614,0.0,0.0,0.0,0.814,0.0,0.0,0.7788750480779103
31,Natural Gas,0.0,0.0,0.0,0.0,Mining,3033.574183046784,0.0,0.0,0.0,0.814,0.0,0.0,0.7398631120564403
72,Coal tar products,2806.060600864162,0.0,0.0,0.0,Petroleum,5847.159932293216,0.0,0.0,0.0,0.814,0.0,0.0,1.42607290382899
2,Wheat,137923.10382278482,98542.07305063291,41.67297458068572,0.0,Agriculture,148755.26874286923,0.0,0.0,0.0,0.827,0.0,0.0,36.28015318760181
70,Plastic products,2330.4242435995234,0.0,0.0,0.0,Manufacturing,5621.427859923137,0.0,0.0,0.0,0.814,0.0,0.0,1.3710187586269307
69,Rubber products,2330.4242435995234,0.0,0.0,0.0,Manufacturing,6079.703942919322,0.0,0.0,0.0,0.814,0.0,0.0,1.4827884232164594
68,Furniture & Fixtures,42.97392638269178,0.0,0.0,0.0,Manufacturing,2111.3384289124288,0.0,0.0,0.0,0.814,0.0,0.0,0.5149376037511637
65,Wood and wood products except furniture,42.97392638269178,0.0,0.0,0.0,Manufacturing,2667.1118002336575,0.0,0.0,0.0,0.814,0.0,0.0,0.6504860331918563
64,Leather and leather products except footwear,0.0,0.0,0.0,0.0,Manufacturing,2930.3148301386555,0.0,0.0,0.0,0.814,0.0,0.0,0.7146790283381342
54,Coffee processed,0.0,0.0,0.0,0.0,Manufacturing,44328.33240975176,0.0,0.0,0.0,0.814,0.0,0.0,10.811305737053573
53,Tea processed,0.0,0.0,0.0,0.0,Manufacturing,40525.66858237182,0.0,0.0,0.0,0.814,0.0,0.0,9.883868158914614
50,Miscellaneous food products,0.0,0.0,0.0,0.0,Manufacturing,36478.22817320911,0.0,0.0,0.0,0.814,0.0,0.0,8.89673164063817
48,Sugar,18.03905872839241,0.0,0.0,0.0,Manufacturing,31525.441770144804,0.0,0.0,0.0,0.814,0.0,0.0,7.688788883872736
46,Edible Oils and Fats,32.107964070478104,0.0,0.0,0.0,Manufacturing,8755.230341296457,0.0,0.0,0.0,0.814,0.0,0.0,2.1353267057991268
45,Dairy products,29.065562473596582,0.0,0.0,0.0,Manufacturing,3062.7690724785984,0.0,0.0,0.0,0.814,0.0,0.0,0.7469834989162307
43,Processed fish & fish products,503.9567506506664,0.0,0.0,0.0,Manufacturing,12428.125081462502,0.0,0.0,0.0,0.814,0.0,0.0,3.031114700007895
42,Processed other meat & meat products,12.956616625350229,0.0,0.0,0.0,Manufacturing,12496.770095303085,0.0,0.0,0.0,0.814,0.0,0.0,3.0478566388901154
41,Processed poultry meat & poultry meat products,3.505318770873203,0.0,0.0,0.0,Manufacturing,13202.896844035868,0.0,0.0,0.0,0.814,0.0,0.0,3.220074986720008
40,Other non metallic minerals,0.0,0.0,0.0,0.0,Mining,4148.701171301393,0.0,0.0,0.0,0.814,0.0,0.0,1.0118331625925199
39,Mica,0.0,0.0,0.0,0.0,Mining,3679.9201132685425,0.0,0.0,0.0,0.814,0.0,0.0,0.8975014233498847
38,Limestone,0.0,0.0,0.0,0.0,Mining,2275.621054536124,0.0,0.0,0.0,0.814,0.0,0.0,0.555004748088697
37,Other Metallic minerals,0.0,0.0,0.0,0.0,Mining,3000.265743045194,0.0,0.0,0.0,0.814,0.0,0.0,0.7317394649687761
36,Copper ore,0.0,0.0,0.0,0.0,Mining,2935.7450496409097,0.0,0.0,0.0,0.814,0.0,0.0,0.7160034129938779
35,Bauxite,0.0,0.0,0.0,0.0,Mining,3147.5659080002674,0.0,0.0,0.0,0.814,0.0,0.0,0.767664730636956
34,Manganese ore,0.0,0.0,0.0,0.0,Mining,3146.8439616167025,0.0,0.0,0.0,0.814,0.0,0.0,0.7674886540138532
33,Iron ore,0.0,0.0,0.0,0.0,Mining,2567.2981035699218,0.0,0.0,0.0,0.814,0.0,0.0,0.6261423159186169
32,Crude petroleum,0.0,0.0,0.0,0.0,Mining,3016.1243180007978,0.0,0.0,0.0,0.814,0.0,0.0,0.7356072374086274
140,"Recreation, entertainment and radio & TV broadcasting and other services",0.0,0.0,0.0,0.0,Services,1137.9428087402466,0.0,0.0,0.0,0.0,0.0,0.0,0.2775346363777455
