Category_ID,Category_Name,Source_ID,Source_Name,Source_Group,Water_m3,WSI_weight,Scarce_m3,Water_pct,Scarce_pct
SERV_M02,Pipeline/Water Transport,42,Processed other meat & meat products,Manufacturing,0.3574225189752842,0.814,0.29094193044588135,6.637866340159889e-09,6.563034560847713e-09
SERV_010,Public Admin & Education,55,Tobacco Products,Manufacturing,0.3553862599615311,0.814,0.2892844156086863,6.600049989903084e-09,6.525644532036954e-09
SERV_017,Cultural & Rec Services,52,Non alcoholic beverages,Manufacturing,0.3173922309468276,0.814,0.25835727599071767,5.8944445147729676e-09,5.8279936782400435e-09
SERV_M02,Pipeline/Water Transport,79,"Soaps, cosmetics and glycerin",Petroleum,0.3140839088484057,0.814,0.25566430180260225,5.833004066189927e-09,5.767245876639271e-09
SERV_M02,Pipeline/Water Transport,51,Alcoholic beverages,Manufacturing,0.2912998998590698,0.814,0.2371181184852828,5.409871223867053e-09,5.348883209227102e-09
UTIL_M01,"Electricity, Heat & Energy",55,Tobacco Products,Manufacturing,0.22372458438123205,0.814,0.18211181168632287,4.154897381362624e-09,4.108057275224033e-09
SERV_017,Cultural & Rec Services,55,Tobacco Products,Manufacturing,0.2020071409896581,0.814,0.1644338127655817,3.751572244220873e-09,3.7092790114459483e-09
SERV_M04,Machinery Rental,52,Non alcoholic beverages,Manufacturing,0.10335730627492935,0.814,0.08413284730779248,1.9194984868297905e-09,1.8978590804609893e-09
SERV_003,Road Transport,87,Non ferrous basic metals (including alloys),Manufacturing,0.08424411337323864,0.814,0.06857470828581626,1.5645381441551061e-09,1.5469003721468682e-09
SERV_M02,Pipeline/Water Transport,52,Non alcoholic beverages,Manufacturing,0.07172221775965583,0.814,0.05838188525635984,1.3319879689543524e-09,1.3169718440986555e-09
SERV_M04,Machinery Rental,55,Tobacco Products,Manufacturing,0.06023619749541035,0.814,0.04903226476126402,1.1186755354988048e-09,1.1060641817136424e-09
SERV_001,Hotels & Restaurants,87,Non ferrous basic metals (including alloys),Manufacturing,0.05550923606388171,0.814,0.045184518155999706,1.0308888502403204e-09,1.0192671569154876e-09
SERV_M02,Pipeline/Water Transport,55,Tobacco Products,Manufacturing,0.046244888146888916,0.814,0.03764333895156757,8.58836167667208e-10,8.491541048972244e-10
SERV_003,Road Transport,88,"Hand tools, hardware",Manufacturing,0.04056722353531845,0.814,0.03302171995774922,7.533935141827288e-10,7.449001558806105e-10
FOOD_M06,Beverages,88,"Hand tools, hardware",Manufacturing,0.037666552581722745,0.814,0.030660573801522314,6.995237520257342e-10,6.916376928084052e-10
SERV_003,Road Transport,89,Miscellaneous metal products,Manufacturing,0.0368489147524899,0.814,0.029995016608526777,6.8433900473934e-10,6.766241302973013e-10
FOOD_M02,Processed Fruit/Veg,88,"Hand tools, hardware",Manufacturing,0.03537509230227036,0.814,0.02879532513404807,6.56967935726308e-10,6.495616281777498e-10
FOOD_M02,Processed Fruit/Veg,87,Non ferrous basic metals (including alloys),Manufacturing,0.02906412706689261,0.814,0.023658199432450584,5.397639502865155e-10,5.336789382150707e-10
FOOD_M02,Processed Fruit/Veg,89,Miscellaneous metal products,Manufacturing,0.02815550757658739,0.814,0.022918583167342133,5.228895386014271e-10,5.169947596842117e-10
SERV_012,Health & Social Work,87,Non ferrous basic metals (including alloys),Manufacturing,0.0257520151953479,0.814,0.02096214036901319,4.782531199952353e-10,4.728615483520524e-10
SERV_001,Hotels & Restaurants,88,"Hand tools, hardware",Manufacturing,0.02475550950817433,0.814,0.020150984739653904,4.5974653127320575e-10,4.545635930812104e-10
CHEM_M04,Other Chemicals,89,Miscellaneous metal products,Manufacturing,0.024493661880296894,0.814,0.019937840770561672,4.5488363242642516e-10,4.497555159730234e-10
CHEM_M04,Other Chemicals,87,Non ferrous basic metals (including alloys),Manufacturing,0.022659048801931876,0.814,0.018444465724772544,4.208121462900455e-10,4.1606813367374116e-10
SERV_001,Hotels & Restaurants,89,Miscellaneous metal products,Manufacturing,0.022148509651646345,0.814,0.018028886856440125,4.113306769894263e-10,4.0669355342178606e-10
FOOD_M06,Beverages,87,Non ferrous basic metals (including alloys),Manufacturing,0.01565033031712213,0.814,0.012739368878137414,2.9064984803487573e-10,2.873732160313546e-10
TEXT_001,Ready Made Garments,87,Non ferrous basic metals (including alloys),Manufacturing,0.013670670649701375,0.814,0.011127925908856919,2.5388463159295077e-10,2.5102247111117474e-10
CHEM_M04,Other Chemicals,88,"Hand tools, hardware",Manufacturing,0.012361821757959593,0.814,0.010062522910979107,2.2957736626519135e-10,2.2698923298153536e-10
SERV_012,Health & Social Work,88,"Hand tools, hardware",Manufacturing,0.011517725921301578,0.814,0.009375428899939484,2.1390125453589996e-10,2.1148984540926745e-10
SERV_012,Health & Social Work,89,Miscellaneous metal products,Manufacturing,0.011183327291316958,0.814,0.009103228415132003,2.0769097596550024e-10,2.0534957822078357e-10
TEXT_001,Ready Made Garments,89,Miscellaneous metal products,Manufacturing,0.0108674735412501,0.814,0.00884612346257758,2.0182510332268824e-10,1.995498343103964e-10
TEXT_001,Ready Made Garments,88,"Hand tools, hardware",Manufacturing,0.009745683834194578,0.814,0.007932986641034387,1.8099180451837708e-10,1.7895139905087174e-10
SERV_004,Air Transport,87,Non ferrous basic metals (including alloys),Manufacturing,0.009618692605672462,0.814,0.007829615781017383,1.7863338903935464e-10,1.7661957109525041e-10
TEXT_002,Leather Footwear,89,Miscellaneous metal products,Manufacturing,0.009293394842831542,0.814,0.007564823402064875,1.7259212707107791e-10,1.7064641510549304e-10
FOOD_M06,Beverages,89,Miscellaneous metal products,Manufacturing,0.007723310579418552,0.814,0.0062867748116467006,1.4343333340244365e-10,1.418163421885285e-10
SERV_005,Financial Services,87,Non ferrous basic metals (including alloys),Manufacturing,0.0074825495585544325,0.814,0.006090795340663308,1.3896204412554448e-10,1.373954598519417e-10
TEXT_002,Leather Footwear,87,Non ferrous basic metals (including alloys),Manufacturing,0.006233947845627124,0.814,0.005074433546340479,1.1577365827266743e-10,1.1446848754429525e-10
SERV_006,Real Estate,87,Non ferrous basic metals (including alloys),Manufacturing,0.0061470224697068,0.814,0.005003676290341335,1.1415932510591147e-10,1.1287235351218292e-10
SERV_M03,Support & Travel Agencies,87,Non ferrous basic metals (including alloys),Manufacturing,0.005908852041327063,0.814,0.0048098055616402294,1.097361469740584e-10,1.0849903994114796e-10
TEXT_002,Leather Footwear,88,"Hand tools, hardware",Manufacturing,0.004849766210611779,0.814,0.003947709695437988,9.006735216168848e-11,8.905198067410392e-11
SERV_004,Air Transport,88,"Hand tools, hardware",Manufacturing,0.004386357223672059,0.814,0.003570494780069056,8.146115990230408e-11,8.054281005493787e-11
SERV_004,Air Transport,89,Miscellaneous metal products,Manufacturing,0.004085862953766657,0.814,0.0033258924443660583,7.588053558871987e-11,7.502509873562888e-11
SERV_010,Public Admin & Education,87,Non ferrous basic metals (including alloys),Manufacturing,0.0033340417268902817,0.814,0.002713909965688689,6.19181002334772e-11,6.122006846021475e-11
TEXT_M01,Textiles,87,Non ferrous basic metals (including alloys),Manufacturing,0.003074730956488502,0.814,0.0025028309985816403,5.7102314592925745e-11,5.6458573428994834e-11
SERV_005,Financial Services,88,"Hand tools, hardware",Manufacturing,0.002989736364214859,0.814,0.002433645400470895,5.552383894240904e-11,5.489789267452997e-11
SERV_005,Financial Services,89,Miscellaneous metal products,Manufacturing,0.002892460993982161,0.814,0.002354463249101479,5.371729102918462e-11,5.311171082290298e-11
WOOD_M03,Printing/Publishing,87,Non ferrous basic metals (including alloys),Manufacturing,0.0025837339854662376,0.814,0.0021031594641695173,4.7983772548028674e-11,4.744282898365535e-11
TEXT_M01,Textiles,89,Miscellaneous metal products,Manufacturing,0.0025542809686556456,0.814,0.0020791847084856954,4.7436786338363715e-11,4.690200920597786e-11
TEXT_M01,Textiles,88,"Hand tools, hardware",Manufacturing,0.00247811614838259,0.814,0.0020171865447834282,4.6022292651048494e-11,4.550346176916293e-11
SERV_018,Other Services,87,Non ferrous basic metals (including alloys),Manufacturing,0.0021995005292192913,0.814,0.001790393430784503,4.0847987334223303e-11,4.0387488822066226e-11
SERV_006,Real Estate,88,"Hand tools, hardware",Manufacturing,0.002161198094279236,0.814,0.0017592152487432978,4.0136654303602644e-11,3.968417498219708e-11
SERV_M03,Support & Travel Agencies,88,"Hand tools, hardware",Manufacturing,0.0019670182467115753,0.814,0.0016011528528232222,3.653044650840806e-11,3.6118621658191716e-11
SERV_006,Real Estate,89,Miscellaneous metal products,Manufacturing,0.0019376675254039542,0.814,0.0015772613656788185,3.5985360077967615e-11,3.557968024263685e-11
SERV_017,Cultural & Rec Services,87,Non ferrous basic metals (including alloys),Manufacturing,0.001896369594254044,0.814,0.0015436448497227917,3.521839623952747e-11,3.482136274712641e-11
SERV_M03,Support & Travel Agencies,89,Miscellaneous metal products,Manufacturing,0.0017226844237481242,0.814,0.001402265120930973,3.19928049970073e-11,3.1632135106951044e-11
FOOD_M04,Grain Mill & Bakery,88,"Hand tools, hardware",Manufacturing,0.0015272583332564264,0.814,0.001243188283270731,2.8363452622168317e-11,2.804369812299857e-11
SERV_002,Railway Transport,87,Non ferrous basic metals (including alloys),Manufacturing,0.0014090863533823823,0.814,0.0011469962916532592,2.6168823672081896e-11,2.5873810253983858e-11
WOOD_M03,Printing/Publishing,89,Miscellaneous metal products,Manufacturing,0.001300363489591903,0.814,0.0010584958805278089,2.414967882348741e-11,2.3877428171911972e-11
FOOD_M04,Grain Mill & Bakery,87,Non ferrous basic metals (including alloys),Manufacturing,0.0012380032939186807,0.814,0.001007734681249806,2.2991557491312226e-11,2.273236288448143e-11
WOOD_M02,Paper Products,87,Non ferrous basic metals (including alloys),Manufacturing,0.0012079215946433903,0.814,0.0009832481780397196,2.2432895715756697e-11,2.217999916504155e-11
FOOD_M04,Grain Mill & Bakery,89,Miscellaneous metal products,Manufacturing,0.0012035916627305568,0.814,0.000979723613462673,2.2352482457572004e-11,2.210049244321687e-11
SERV_018,Other Services,89,Miscellaneous metal products,Manufacturing,0.0011654287971886424,0.814,0.0009486590409115549,2.164374143769732e-11,2.1399741393141352e-11
SERV_018,Other Services,88,"Hand tools, hardware",Manufacturing,0.0011059632810650442,0.814,0.000900254110786946,2.0539378598420364e-11,2.0307828553914762e-11
SERV_010,Public Admin & Education,88,"Hand tools, hardware",Manufacturing,0.001008381791606964,0.814,0.0008208227783680687,1.8727145597115686e-11,1.851602570487082e-11
UTIL_M01,"Electricity, Heat & Energy",87,Non ferrous basic metals (including alloys),Manufacturing,0.0010068502471989346,0.814,0.0008195761012199327,1.8698702545727473e-11,1.8487903305335984e-11
WOOD_M03,Printing/Publishing,88,"Hand tools, hardware",Manufacturing,0.0009640962879339862,0.814,0.0007847743783782647,1.790469810547285e-11,1.770285004939288e-11
SERV_002,Railway Transport,89,Miscellaneous metal products,Manufacturing,0.0008459839783973849,0.814,0.0006886309584154713,1.571117732206142e-11,1.553405785417068e-11
SERV_002,Railway Transport,88,"Hand tools, hardware",Manufacturing,0.000775236242877138,0.814,0.0006310423017019903,1.4397286933736851e-11,1.4234979568190601e-11
WOOD_M02,Paper Products,89,Miscellaneous metal products,Manufacturing,0.0007380713382153609,0.814,0.0006007900693073037,1.3707079527676014e-11,1.3552553193811206e-11
SERV_010,Public Admin & Education,89,Miscellaneous metal products,Manufacturing,0.0006923870741822082,0.814,0.0005636030783843174,1.2858654981371445e-11,1.2713693335187672e-11
SERV_017,Cultural & Rec Services,88,"Hand tools, hardware",Manufacturing,0.0005624326916536982,0.814,0.00045782021100611027,1.0445209337220777e-11,1.0327455595289665e-11
WOOD_M02,Paper Products,88,"Hand tools, hardware",Manufacturing,0.00046752367191141113,0.814,0.00038056426893588865,8.682608062597503e-12,8.58472495120319e-12
SERV_017,Cultural & Rec Services,89,Miscellaneous metal products,Manufacturing,0.0004241085823024631,0.814,0.00034522438599420496,7.876325451203929e-12,7.787531941700816e-12
UTIL_M01,"Electricity, Heat & Energy",88,"Hand tools, hardware",Manufacturing,0.00042304492774343386,0.814,0.00034435857118315515,7.85657180833e-12,7.768000990904192e-12
UTIL_M01,"Electricity, Heat & Energy",89,Miscellaneous metal products,Manufacturing,0.00038750230679076425,0.814,0.0003154268777276821,7.196492617071483e-12,7.115363181836511e-12
FOOD_005,Tobacco Products,87,Non ferrous basic metals (including alloys),Manufacturing,0.00036777892598930284,0.814,0.0002993720457552925,6.8302001800098176e-12,6.7532001311483075e-12
SERV_M02,Pipeline/Water Transport,87,Non ferrous basic metals (including alloys),Manufacturing,0.0003223734683444344,0.814,0.00026241200323236957,5.986953481887617e-12,5.91945974839703e-12
SERV_M04,Machinery Rental,87,Non ferrous basic metals (including alloys),Manufacturing,0.00025011734443174485,0.814,0.0002035955183674403,4.645050083731469e-12,4.592684256378665e-12
FOOD_005,Tobacco Products,89,Miscellaneous metal products,Manufacturing,0.0002495954237426325,0.814,0.00020317067492650284,4.635357242372664e-12,4.583100686964835e-12
FOOD_005,Tobacco Products,88,"Hand tools, hardware",Manufacturing,0.0001905523408516649,0.814,0.00015510960545325522,3.538839614818466e-12,3.4989446167111517e-12
SERV_M02,Pipeline/Water Transport,88,"Hand tools, hardware",Manufacturing,0.00013999517495361067,0.814,0.00011395607241223908,2.5999180529350648e-12,2.570607957793514e-12
SERV_M04,Machinery Rental,89,Miscellaneous metal products,Manufacturing,0.00012507050030903643,0.814,0.00010180738725155565,2.3227447071003335e-12,2.2965593170347552e-12
SERV_M04,Machinery Rental,88,"Hand tools, hardware",Manufacturing,0.00011996977168554693,0.814,9.765539415203519e-05,2.228016610680387e-12,2.202899134857533e-12
SERV_M02,Pipeline/Water Transport,89,Miscellaneous metal products,Manufacturing,0.00011502682292390283,0.814,9.36318338600569e-05,2.13621872032888e-12,2.1121361251619607e-12
MACH_M04,Transport Equipment,101,Electronic equipment including T.V,Manufacturing,0.0,0.814,0.0,0.0,0.0
MACH_M04,Transport Equipment,118,Repair & Maintenance of Motor Vehicle,Services,0.0,0.0,0.0,0.0,0.0
MACH_M04,Transport Equipment,89,Miscellaneous metal products,Manufacturing,0.0,0.814,0.0,0.0,0.0
MACH_M04,Transport Equipment,116,Water Supply,Electricity,0.0,0.814,0.0,0.0,0.0
MACH_M04,Transport Equipment,90,Tractors and other agricultural implements,Manufacturing,0.0,0.814,0.0,0.0,0.0
MACH_M04,Transport Equipment,91,Industrial machinery for food and textile industry,Manufacturing,0.0,0.814,0.0,0.0,0.0
MACH_M01,Machinery,2,Wheat,Agriculture,0.0,0.827,0.0,0.0,0.0
MACH_M04,Transport Equipment,117,Trade,Services,0.0,0.0,0.0,0.0,0.0
MACH_M02,Electrical Machinery,129,Ownership of dwellings,Services,0.0,0.0,0.0,0.0,0.0
MACH_M02,Electrical Machinery,130,Real estate services,Services,0.0,0.0,0.0,0.0,0.0
MACH_M04,Transport Equipment,119,Hotels & Restaurant,Services,0.0,0.0,0.0,0.0,0.0
MISC_M01,Gems & Jewellery,44,Processed fruits & Processed Vegetables,Manufacturing,0.0,0.814,0.0,0.0,0.0
MISC_M01,Gems & Jewellery,45,Dairy products,Manufacturing,0.0,0.814,0.0,0.0,0.0
MACH_M04,Transport Equipment,79,"Soaps, cosmetics and glycerin",Petroleum,0.0,0.814,0.0,0.0,0.0
MACH_M04,Transport Equipment,80,"Synthetic fibres, resin",Petroleum,0.0,0.814,0.0,0.0,0.0
MACH_M04,Transport Equipment,81,Other chemicals and chemical products,Manufacturing,0.0,0.814,0.0,0.0,0.0
MACH_M04,Transport Equipment,82,Cement,Manufacturing,0.0,0.814,0.0,0.0,0.0
METAL_M03,Non-Ferrous Metals,132,Research & Development Services,Services,0.0,0.0,0.0,0.0,0.0
METAL_M03,Non-Ferrous Metals,133,Legal services,Services,0.0,0.0,0.0,0.0,0.0
MISC_M01,Gems & Jewellery,46,Edible Oils and Fats,Manufacturing,0.0,0.814,0.0,0.0,0.0
MACH_M04,Transport Equipment,88,"Hand tools, hardware",Manufacturing,0.0,0.814,0.0,0.0,0.0
METAL_M03,Non-Ferrous Metals,134,Other Business services,Services,0.0,0.0,0.0,0.0,0.0
MACH_M04,Transport Equipment,83,Non metallic mineral products,Manufacturing,0.0,0.814,0.0,0.0,0.0
MACH_M04,Transport Equipment,84,Iron and steel Ferro alloys,Manufacturing,0.0,0.814,0.0,0.0,0.0
MACH_M04,Transport Equipment,85,Iron and steel casting and forging,Manufacturing,0.0,0.814,0.0,0.0,0.0
METAL_M03,Non-Ferrous Metals,135,Computer related services,Services,0.0,0.0,0.0,0.0,0.0
MISC_M01,Gems & Jewellery,48,Sugar,Manufacturing,0.0,0.814,0.0,0.0,0.0
MACH_M04,Transport Equipment,86,Iron and steel foundries,Manufacturing,0.0,0.814,0.0,0.0,0.0
MACH_M04,Transport Equipment,87,Non ferrous basic metals (including alloys),Manufacturing,0.0,0.814,0.0,0.0,0.0
MISC_M01,Gems & Jewellery,47,"Grain Mill products, starch and starch products",Manufacturing,0.0,0.814,0.0,0.0,0.0
MACH_M04,Transport Equipment,113,Construction and construction services,Manufacturing,0.0,0.814,0.0,0.0,0.0
MISC_M01,Gems & Jewellery,49,Bread & Bakery products,Manufacturing,0.0,0.814,0.0,0.0,0.0
MISC_M01,Gems & Jewellery,58,Wool yarn and woolen textiles,Manufacturing,0.0,0.814,0.0,0.0,0.0
MACH_M04,Transport Equipment,95,Electrical industrial machinery,Manufacturing,0.0,0.814,0.0,0.0,0.0
MACH_M04,Transport Equipment,96,"Electrical cables, wires",Manufacturing,0.0,0.814,0.0,0.0,0.0
MACH_M04,Transport Equipment,97,Batteries,Manufacturing,0.0,0.814,0.0,0.0,0.0
MACH_M04,Transport Equipment,106,Motor vehicles,Manufacturing,0.0,0.814,0.0,0.0,0.0
MISC_M01,Gems & Jewellery,61,Ready made garments,Manufacturing,0.0,0.814,0.0,0.0,0.0
MISC_M01,Gems & Jewellery,60,Carpet weaving,Manufacturing,0.0,0.814,0.0,0.0,0.0
MISC_M01,Gems & Jewellery,59,Silk yarn and silk textiles,Manufacturing,0.0,0.814,0.0,0.0,0.0
MACH_M02,Electrical Machinery,134,Other Business services,Services,0.0,0.0,0.0,0.0,0.0
MACH_M04,Transport Equipment,98,Electrical appliances,Manufacturing,0.0,0.814,0.0,0.0,0.0
MACH_M04,Transport Equipment,105,Rail equipment,Manufacturing,0.0,0.814,0.0,0.0,0.0
MISC_M01,Gems & Jewellery,50,Miscellaneous food products,Manufacturing,0.0,0.814,0.0,0.0,0.0
MACH_M04,Transport Equipment,104,Ships and boats,Manufacturing,0.0,0.814,0.0,0.0,0.0
MISC_M01,Gems & Jewellery,57,Synthetic yarn and synthetic textiles,Manufacturing,0.0,0.814,0.0,0.0,0.0
MACH_M04,Transport Equipment,99,Communication equipment,Manufacturing,0.0,0.814,0.0,0.0,0.0
MISC_M01,Gems & Jewellery,54,Coffee processed,Manufacturing,0.0,0.814,0.0,0.0,0.0
MISC_M01,Gems & Jewellery,55,Tobacco Products,Manufacturing,0.0,0.814,0.0,0.0,0.0
MACH_M02,Electrical Machinery,132,Research & Development Services,Services,0.0,0.0,0.0,0.0,0.0
MISC_M01,Gems & Jewellery,56,Cotton Yarn and Cotton Textiles,Manufacturing,0.0,0.814,0.0,0.0,0.0
MACH_M04,Transport Equipment,100,Other electrical machinery,Manufacturing,0.0,0.814,0.0,0.0,0.0
MACH_M04,Transport Equipment,103,Watches and clocks,Manufacturing,0.0,0.814,0.0,0.0,0.0
MISC_M01,Gems & Jewellery,62,Misc. textile products,Manufacturing,0.0,0.814,0.0,0.0,0.0
MACH_M04,Transport Equipment,107,Motor cycles and scooters,Manufacturing,0.0,0.814,0.0,0.0,0.0
MACH_M01,Machinery,1,Paddy,Agriculture,0.0,0.827,0.0,0.0,0.0
MACH_M04,Transport Equipment,94,Other non electrical machinery,Manufacturing,0.0,0.814,0.0,0.0,0.0
MACH_M02,Electrical Machinery,131,Renting of machinery & equipment,Services,0.0,0.0,0.0,0.0,0.0
MISC_M01,Gems & Jewellery,51,Alcoholic beverages,Manufacturing,0.0,0.814,0.0,0.0,0.0
MACH_M04,Transport Equipment,92,Industrial machinery (except food and textile),Manufacturing,0.0,0.814,0.0,0.0,0.0
MACH_M04,Transport Equipment,115,Gas,Electricity,0.0,0.814,0.0,0.0,0.0
MACH_M04,Transport Equipment,114,Electricity,Electricity,0.0,0.814,0.0,0.0,0.0
MACH_M02,Electrical Machinery,133,Legal services,Services,0.0,0.0,0.0,0.0,0.0
MACH_M04,Transport Equipment,93,Machine tools,Manufacturing,0.0,0.814,0.0,0.0,0.0
METAL_M03,Non-Ferrous Metals,136,Public administration and defence,Services,0.0,0.0,0.0,0.0,0.0
MACH_M04,Transport Equipment,112,Miscellaneous manufacturing,Manufacturing,0.0,0.814,0.0,0.0,0.0
MACH_M04,Transport Equipment,111,Gems & jewellery,Manufacturing,0.0,0.814,0.0,0.0,0.0
MACH_M04,Transport Equipment,110,Other transport equipment,Manufacturing,0.0,0.814,0.0,0.0,0.0
MACH_M04,Transport Equipment,109,Aircrafts & Spacecrafts,Manufacturing,0.0,0.814,0.0,0.0,0.0
METAL_M03,Non-Ferrous Metals,137,Education services,Services,0.0,0.0,0.0,0.0,0.0
MISC_M01,Gems & Jewellery,52,Non alcoholic beverages,Manufacturing,0.0,0.814,0.0,0.0,0.0
MISC_M01,Gems & Jewellery,53,Tea processed,Manufacturing,0.0,0.814,0.0,0.0,0.0
METAL_M03,Non-Ferrous Metals,138,Human health and social care services,Services,0.0,0.0,0.0,0.0,0.0
METAL_M03,Non-Ferrous Metals,139,"Community, social and personal services",Services,0.0,0.0,0.0,0.0,0.0
METAL_M03,Non-Ferrous Metals,140,"Recreation, entertainment and radio & TV broadcasting and other services",Services,0.0,0.0,0.0,0.0,0.0
MACH_M04,Transport Equipment,108,"Bicycles, cycle-rickshaw",Manufacturing,0.0,0.814,0.0,0.0,0.0
MACH_M04,Transport Equipment,102,"Medical precision, optical instrument",Manufacturing,0.0,0.814,0.0,0.0,0.0
MACH_M02,Electrical Machinery,123,Water Transport,Services,0.0,0.0,0.0,0.0,0.0
MISC_M01,Gems & Jewellery,43,Processed fish & fish products,Manufacturing,0.0,0.814,0.0,0.0,0.0
MACH_M01,Machinery,17,Rubber,Agriculture,0.0,0.827,0.0,0.0,0.0
MACH_M01,Machinery,42,Processed other meat & meat products,Manufacturing,0.0,0.814,0.0,0.0,0.0
MISC_M01,Gems & Jewellery,24,Other livestock products,Agriculture,0.0,0.827,0.0,0.0,0.0
MISC_M01,Gems & Jewellery,23,Egg and poultry,Agriculture,0.0,0.827,0.0,0.0,0.0
MISC_M01,Gems & Jewellery,22,Wool,Agriculture,0.0,0.827,0.0,0.0,0.0
MISC_M01,Gems & Jewellery,21,Milk,Agriculture,0.0,0.827,0.0,0.0,0.0
MISC_M01,Gems & Jewellery,20,Other food crops,Agriculture,0.0,0.827,0.0,0.0,0.0
MISC_M01,Gems & Jewellery,19,Vegetables,Agriculture,0.0,0.827,0.0,0.0,0.0
MACH_M01,Machinery,22,Wool,Agriculture,0.0,0.827,0.0,0.0,0.0
MACH_M01,Machinery,21,Milk,Agriculture,0.0,0.827,0.0,0.0,0.0
MACH_M01,Machinery,20,Other food crops,Agriculture,0.0,0.827,0.0,0.0,0.0
MACH_M01,Machinery,19,Vegetables,Agriculture,0.0,0.827,0.0,0.0,0.0
MACH_M01,Machinery,18,Fruits,Agriculture,0.0,0.827,0.0,0.0,0.0
MACH_M01,Machinery,16,Coffee,Agriculture,0.0,0.827,0.0,0.0,0.0
MACH_M01,Machinery,40,Other non metallic minerals,Mining,0.0,0.814,0.0,0.0,0.0
MACH_M01,Machinery,15,Tea,Agriculture,0.0,0.827,0.0,0.0,0.0
MISC_M01,Gems & Jewellery,18,Fruits,Agriculture,0.0,0.827,0.0,0.0,0.0
MISC_M01,Gems & Jewellery,17,Rubber,Agriculture,0.0,0.827,0.0,0.0,0.0
MISC_M01,Gems & Jewellery,16,Coffee,Agriculture,0.0,0.827,0.0,0.0,0.0
MACH_M01,Machinery,43,Processed fish & fish products,Manufacturing,0.0,0.814,0.0,0.0,0.0
METAL_M03,Non-Ferrous Metals,130,Real estate services,Services,0.0,0.0,0.0,0.0,0.0
MACH_M02,Electrical Machinery,122,Air transport,Services,0.0,0.0,0.0,0.0,0.0
MACH_M02,Electrical Machinery,120,Railway Transport,Services,0.0,0.0,0.0,0.0,0.0
MACH_M01,Machinery,14,Tobacco,Agriculture,0.0,0.827,0.0,0.0,0.0
MISC_M01,Gems & Jewellery,15,Tea,Agriculture,0.0,0.827,0.0,0.0,0.0
MACH_M02,Electrical Machinery,121,Land transport,Services,0.0,0.0,0.0,0.0,0.0
MACH_M02,Electrical Machinery,124,Supportive and Auxiliary transport activities,Services,0.0,0.0,0.0,0.0,0.0
MACH_M01,Machinery,41,Processed poultry meat & poultry meat products,Manufacturing,0.0,0.814,0.0,0.0,0.0
MACH_M01,Machinery,39,Mica,Mining,0.0,0.814,0.0,0.0,0.0
MISC_M01,Gems & Jewellery,42,Processed other meat & meat products,Manufacturing,0.0,0.814,0.0,0.0,0.0
MACH_M01,Machinery,24,Other livestock products,Agriculture,0.0,0.827,0.0,0.0,0.0
MISC_M01,Gems & Jewellery,35,Bauxite,Mining,0.0,0.814,0.0,0.0,0.0
MISC_M01,Gems & Jewellery,34,Manganese ore,Mining,0.0,0.814,0.0,0.0,0.0
MISC_M01,Gems & Jewellery,33,Iron ore,Mining,0.0,0.814,0.0,0.0,0.0
MISC_M01,Gems & Jewellery,32,Crude petroleum,Mining,0.0,0.814,0.0,0.0,0.0
MISC_M01,Gems & Jewellery,31,Natural Gas,Mining,0.0,0.814,0.0,0.0,0.0
MISC_M01,Gems & Jewellery,30,Coal and Lignite,Mining,0.0,0.814,0.0,0.0,0.0
MISC_M01,Gems & Jewellery,29,Marine Fish,Agriculture,0.0,0.827,0.0,0.0,0.0
MISC_M01,Gems & Jewellery,28,Inland Fish,Agriculture,0.0,0.827,0.0,0.0,0.0
MISC_M01,Gems & Jewellery,27,Other forestry products,Agriculture,0.0,0.827,0.0,0.0,0.0
MISC_M01,Gems & Jewellery,26,Firewood,Agriculture,0.0,0.827,0.0,0.0,0.0
MISC_M01,Gems & Jewellery,25,Industry Wood,Agriculture,0.0,0.827,0.0,0.0,0.0
MACH_M01,Machinery,23,Egg and poultry,Agriculture,0.0,0.827,0.0,0.0,0.0
MACH_M01,Machinery,25,Industry Wood,Agriculture,0.0,0.827,0.0,0.0,0.0
MACH_M01,Machinery,38,Limestone,Mining,0.0,0.814,0.0,0.0,0.0
MACH_M01,Machinery,26,Firewood,Agriculture,0.0,0.827,0.0,0.0,0.0
MACH_M01,Machinery,27,Other forestry products,Agriculture,0.0,0.827,0.0,0.0,0.0
MACH_M01,Machinery,28,Inland Fish,Agriculture,0.0,0.827,0.0,0.0,0.0
MACH_M01,Machinery,29,Marine Fish,Agriculture,0.0,0.827,0.0,0.0,0.0
MACH_M01,Machinery,30,Coal and Lignite,Mining,0.0,0.814,0.0,0.0,0.0
MACH_M01,Machinery,31,Natural Gas,Mining,0.0,0.814,0.0,0.0,0.0
MACH_M01,Machinery,32,Crude petroleum,Mining,0.0,0.814,0.0,0.0,0.0
MACH_M01,Machinery,33,Iron ore,Mining,0.0,0.814,0.0,0.0,0.0
MACH_M01,Machinery,34,Manganese ore,Mining,0.0,0.814,0.0,0.0,0.0
MACH_M01,Machinery,35,Bauxite,Mining,0.0,0.814,0.0,0.0,0.0
MACH_M01,Machinery,36,Copper ore,Mining,0.0,0.814,0.0,0.0,0.0
MACH_M01,Machinery,37,Other Metallic minerals,Mining,0.0,0.814,0.0,0.0,0.0
MACH_M02,Electrical Machinery,125,Storage and warehousing,Services,0.0,0.0,0.0,0.0,0.0
