Category_ID,Category_Name,Source_ID,Source_Name,Source_Group,Water_m3,WSI_weight,Scarce_m3,Water_pct,Scarce_pct
SERV_004,Air Transport,69,Rubber products,Manufacturing,6881006.964802742,0.814,5601139.669349432,0.13352330514700025,0.1318155984479088
SERV_M03,Support & Travel Agencies,114,Electricity,Electricity,6786231.512523558,0.814,5523992.4511941755,0.1316842237887268,0.13000003816374478
TEXT_002,Leather Footwear,20,Other food crops,Agriculture,6662146.34111626,0.827,5509595.024103147,0.12927639855460288,0.1296612132852117
SERV_005,Financial Services,2,Wheat,Agriculture,6587108.85192569,0.827,5447539.020542545,0.1278203248116308,0.12820080527371566
SERV_003,Road Transport,70,Plastic products,Manufacturing,6553041.868305579,0.814,5334176.080800741,0.1271592680400546,0.12553295468865502
SERV_005,Financial Services,1,Paddy,Agriculture,6407927.165897653,0.827,5299355.766197359,0.12434337280988822,0.12471350349148065
SERV_001,Hotels & Restaurants,70,Plastic products,Manufacturing,6324289.065612333,0.814,5147971.299408439,0.12272040750213077,0.12115086530291772
SERV_003,Road Transport,19,Vegetables,Agriculture,6106935.932517626,0.827,5050436.016192077,0.11850275318739008,0.11885549820159272
FOOD_M04,Grain Mill & Bakery,20,Other food crops,Agriculture,5913249.2022455,0.827,4890257.090257028,0.11474433635663613,0.11508589375905183
TEXT_002,Leather Footwear,24,Other livestock products,Agriculture,5772463.370347368,0.827,4773827.207277273,0.11201244120101954,0.11234586662025722
TEXT_M01,Textiles,20,Other food crops,Agriculture,5552060.235046104,0.827,4591553.814383128,0.10773560276142496,0.10805629739259624
TEXT_002,Leather Footwear,1,Paddy,Agriculture,5486313.470437556,0.827,4537181.240051858,0.1064598119711875,0.10677670897885791
FOOD_M06,Beverages,18,Fruits,Agriculture,5256709.203509087,0.827,4347298.511302015,0.10200442909583796,0.10230806384543102
SERV_001,Hotels & Restaurants,66,"Paper, Paper products and newsprint",Manufacturing,5077230.307160413,0.814,4132865.470028576,0.09852170984163679,0.09726165876877518
SERV_006,Real Estate,12,Sugarcane,Agriculture,4725318.9760962855,0.827,3907838.793231628,0.09169300522286308,0.09196594614245907
WOOD_M02,Paper Products,66,"Paper, Paper products and newsprint",Manufacturing,4704460.977016159,0.814,3829431.2352911537,0.09128826373805173,0.09012072538688323
SERV_002,Railway Transport,18,Fruits,Agriculture,4561521.030720189,0.827,3772377.892405596,0.08851456881743922,0.0887780485425497
SERV_003,Road Transport,69,Rubber products,Manufacturing,4486799.49834966,0.814,3652254.791656623,0.08706462609556789,0.08595110628662064
FOOD_M02,Processed Fruit/Veg,13,Coconut,Agriculture,4238457.443898368,0.827,3505204.30610395,0.08224564362876503,0.08249046275700973
TEXT_001,Ready Made Garments,19,Vegetables,Agriculture,4213882.90238815,0.827,3484881.1602749997,0.08176878406130629,0.0820121837302526
TEXT_002,Leather Footwear,2,Wheat,Agriculture,4043596.423160851,0.827,3344054.2419540235,0.07846444014121162,0.0786980038290379
FOOD_M06,Beverages,15,Tea,Agriculture,3970954.485920763,0.827,3283979.359856471,0.07705485116648872,0.07728421895616465
SERV_006,Real Estate,20,Other food crops,Agriculture,3938058.095612915,0.827,3256774.045071881,0.07641650930987129,0.07664397695882288
SERV_M03,Support & Travel Agencies,1,Paddy,Agriculture,3847196.5643185144,0.827,3181631.5586914113,0.07465337608951511,0.07487559545151869
SERV_001,Hotels & Restaurants,9,Other oil seeds,Agriculture,3820446.5353707247,0.827,3159509.2847515894,0.07413430202140897,0.07435497626496931
SERV_002,Railway Transport,9,Other oil seeds,Agriculture,3805997.6402159957,0.827,3147560.0484586284,0.07385392674397497,0.07407376639948937
SERV_M03,Support & Travel Agencies,2,Wheat,Agriculture,3769520.704222458,0.827,3117393.6223919727,0.07314610576945683,0.07336383846700617
SERV_001,Hotels & Restaurants,69,Rubber products,Manufacturing,3733426.794927431,0.814,3039009.4110709284,0.0724457172813475,0.07151916714400901
TEXT_001,Ready Made Garments,9,Other oil seeds,Agriculture,3726122.794561353,0.827,3081503.5511022387,0.07230398595122936,0.07251921192586087
FOOD_M02,Processed Fruit/Veg,70,Plastic products,Manufacturing,3712184.6877236846,0.814,3021718.335807079,0.07203352232548721,0.07111224398760485
CHEM_M04,Other Chemicals,70,Plastic products,Manufacturing,3588211.914785473,0.814,2920804.498635375,0.06962787814061418,0.06873736697618978
FOOD_M06,Beverages,9,Other oil seeds,Agriculture,3518628.485406057,0.827,2909905.757430809,0.06827763833970608,0.06848087915781413
SERV_004,Air Transport,66,"Paper, Paper products and newsprint",Manufacturing,3507503.607545331,0.814,2855107.9365418996,0.06806176434496679,0.06719128311477314
TEXT_M01,Textiles,114,Electricity,Electricity,3432550.836503378,0.814,2794096.38091375,0.06660733452522677,0.06575545483836516
WOOD_M03,Printing/Publishing,67,"Publishing, printing and allied activities",Manufacturing,3410414.4487843215,0.814,2776077.3613104373,0.06617778639842166,0.06533140045074602
SERV_002,Railway Transport,114,Electricity,Electricity,3405158.7251202567,0.814,2771799.202247889,0.06607580109334132,0.06523071949465933
SERV_018,Other Services,114,Electricity,Electricity,3321966.1712138643,0.814,2704080.463368085,0.06446148144244995,0.06363704631053467
SERV_003,Road Transport,9,Other oil seeds,Agriculture,3316848.5418248773,0.827,2743033.744089173,0.06436217580389585,0.06455376153509111
TEXT_002,Leather Footwear,114,Electricity,Electricity,3213505.2641488216,0.814,2615793.2850171407,0.062356839074749454,0.06155932143013392
CHEM_M04,Other Chemicals,9,Other oil seeds,Agriculture,3198998.371279007,0.827,2645571.6530477386,0.06207533837386378,0.062260116917208654
TEXT_M01,Textiles,12,Sugarcane,Agriculture,3031984.4241839442,0.827,2507451.118800122,0.05883449668661543,0.05900962827479471
SERV_004,Air Transport,70,Plastic products,Manufacturing,2964772.4079050943,0.814,2413324.7400347465,0.05753027324881758,0.05679448534333241
FOOD_M06,Beverages,70,Plastic products,Manufacturing,2926748.3519327734,0.814,2382373.1584732775,0.05679243100356352,0.056066079788877066
FOOD_M06,Beverages,19,Vegetables,Agriculture,2926630.491399386,0.827,2420323.416387292,0.056790143965046516,0.05695919016524612
SERV_003,Road Transport,17,Rubber,Agriculture,2869815.33729622,0.827,2373337.283943974,0.055687667656405204,0.05585343213520435
SERV_018,Other Services,71,Petroleum products,Petroleum,2850870.2050731475,0.814,2320608.346929542,0.05532004462044391,0.054612524605953824
TEXT_002,Leather Footwear,71,Petroleum products,Petroleum,2798547.2864642977,0.814,2278017.491181938,0.05430473842131825,0.05361020374445118
SERV_005,Financial Services,20,Other food crops,Agriculture,2795326.338546429,0.827,2311734.8819778967,0.05424223716039814,0.05440369905223513
SERV_010,Public Admin & Education,71,Petroleum products,Petroleum,2783973.854974907,0.814,2266154.717949574,0.05402194656399994,0.05333102867559283
SERV_012,Health & Social Work,19,Vegetables,Agriculture,2751678.9129466917,0.827,2275638.461006914,0.05339527558093086,0.053554216337466404
SERV_001,Hotels & Restaurants,18,Fruits,Agriculture,2730019.0367085235,0.827,2257725.743357949,0.05297497397693763,0.05313266362924748
TEXT_M01,Textiles,71,Petroleum products,Petroleum,2679335.4213329623,0.814,2180979.032965031,0.051991477829301004,0.051326528778743774
SERV_005,Financial Services,12,Sugarcane,Agriculture,2669411.248480058,0.827,2207603.1024930077,0.05179890305544188,0.05195309191859074
SERV_002,Railway Transport,71,Petroleum products,Petroleum,2649263.7354533947,0.814,2156500.680659063,0.051407948280425254,0.0507504623264311
WOOD_M03,Printing/Publishing,66,"Paper, Paper products and newsprint",Manufacturing,2457769.888735583,0.814,2000624.6894307644,0.047692083515302436,0.047082121902810546
SERV_001,Hotels & Restaurants,17,Rubber,Agriculture,2438922.551900293,0.827,2016988.9504215424,0.04732635816139141,0.04746723368059054
SERV_004,Air Transport,17,Rubber,Agriculture,2366368.250998999,0.827,1956986.543576172,0.04591846973626343,0.04605515441930762
WOOD_M03,Printing/Publishing,114,Electricity,Electricity,2267971.4954836764,0.814,1846128.7973237126,0.04400911837543047,0.043446260332124176
FOOD_M02,Processed Fruit/Veg,6,Other pulses,Agriculture,2261358.1349428385,0.827,1870143.1775977274,0.043880788646648294,0.044011407801039654
CHEM_M04,Other Chemicals,19,Vegetables,Agriculture,2245175.9804190854,0.827,1856760.5358065835,0.043566780134890744,0.04369646458579244
SERV_006,Real Estate,19,Vegetables,Agriculture,2243521.547087908,0.827,1855392.3194416997,0.04353467648964607,0.04366426537820433
TEXT_001,Ready Made Garments,17,Rubber,Agriculture,2131763.432583134,0.827,1762968.3587462518,0.04136605307420645,0.041489186660445536
SERV_018,Other Services,19,Vegetables,Agriculture,2130818.36537938,0.827,1762186.7881687472,0.04134771440702057,0.041470793404878845
SERV_004,Air Transport,19,Vegetables,Agriculture,2124115.391304542,0.827,1756643.428608856,0.041217645761927615,0.04134033758678927
WOOD_M03,Printing/Publishing,70,Plastic products,Manufacturing,2091587.1055842782,0.814,1702551.9039456025,0.040586446833870714,0.040067363314523936
WOOD_M03,Printing/Publishing,71,Petroleum products,Petroleum,2045683.1939899945,0.814,1665186.1199078553,0.03969569900777545,0.03918800777704935
TEXT_001,Ready Made Garments,10,kapas,Agriculture,1978057.53842167,0.827,1635853.584274721,0.03838344905796389,0.03849770438046841
SERV_012,Health & Social Work,17,Rubber,Agriculture,1958215.4856333383,0.827,1619444.2066187707,0.037998421621899495,0.038111530840159585
FOOD_M02,Processed Fruit/Veg,4,Gram,Agriculture,1946424.6024499645,0.827,1609693.1462261206,0.03776962404891355,0.03788205220955294
TEXT_002,Leather Footwear,12,Sugarcane,Agriculture,1902429.2541859536,0.827,1573308.9932117835,0.036915911163379146,0.037025798092225747
SERV_002,Railway Transport,8,Rapeseed and mustard,Agriculture,1863192.1280335975,0.827,1540859.889883785,0.03615452975581322,0.036262150294316974
SERV_M03,Support & Travel Agencies,20,Other food crops,Agriculture,1837365.1048736735,0.827,1519500.941730528,0.03565336626156584,0.03575949499570942
WOOD_M02,Paper Products,114,Electricity,Electricity,1813477.1922858327,0.814,1476170.4345206677,0.03518983046540892,0.03473976739095527
FOOD_M04,Grain Mill & Bakery,15,Tea,Agriculture,1783757.4482759554,0.827,1475167.409724215,0.03461313021374229,0.03471616249595042
SERV_001,Hotels & Restaurants,8,Rapeseed and mustard,Agriculture,1772656.129435612,0.827,1465986.619043251,0.03439771337277186,0.034500104427543636
FOOD_M06,Beverages,16,Coffee,Agriculture,1740032.8476375793,0.827,1439007.164996278,0.03376467108220354,0.03386517777137392
FOOD_M02,Processed Fruit/Veg,3,Coarse cereals,Agriculture,1730250.2123612973,0.827,1430916.925622793,0.033574842790818536,0.033674784421527916
WOOD_M02,Paper Products,71,Petroleum products,Petroleum,1716101.3511766517,0.814,1396906.4998577943,0.03330028955767933,0.03287439291366855
