Product_ID,Product_Name,Water_2015_Blue_m3_per_crore,Water_2015_Green_m3_per_crore,Green_share_pct,Tourism_Demand_crore,Water_Multiplier_m3_per_crore,Total_Water_m3,Source_Group,Water_pct,WSI_weight,Scarce_m3,Scarce_pct,Multiplier_Ratio,Green_Water_m3
135,Computer related services,0.0,0.0,0.0,7925.0,410.7929803164886,3255534.369008172,Services,0.06317239775996744,0.0,0.0,0.0,0.03757275415875996,4960282.638782664
123,Water Transport,0.0,0.0,0.0,1538.0,738.2599052590939,1135443.7342884864,Services,0.022032850858333234,0.0,0.0,0.0,0.06752417702999385,1694760.9371936833
94,Other non electrical machinery,0.0,0.0,0.0,0.0,1787.0951921309854,0.0,Manufacturing,0.0,0.814,0.0,0.0,0.16345480942860277,0.0
93,Machine tools,0.0,0.0,0.0,0.0,1609.2265530949112,0.0,Manufacturing,0.0,0.814,0.0,0.0,0.14718623871956385,0.0
1,Paddy,147227.50346617747,452114.6080939718,75.4351478685639,0.0,157683.56827918073,0.0,Agriculture,0.0,0.827,0.0,0.0,14.42236413403458,0.0
92,Industrial machinery (except food and textile),0.0,0.0,0.0,0.0,1463.3450248484132,0.0,Manufacturing,0.0,0.814,0.0,0.0,0.13384333594433387,0.0
91,Industrial machinery for food and textile industry,0.0,0.0,0.0,0.0,1696.1688952901898,0.0,Manufacturing,0.0,0.814,0.0,0.0,0.15513832993293666,0.0
90,Tractors and  other agricultural implements,0.0,0.0,0.0,0.0,1729.0645110241244,0.0,Manufacturing,0.0,0.814,0.0,0.0,0.1581470933298183,0.0
89,Miscellaneous metal products,0.0,0.0,0.0,0.0,2025.9226026262997,0.0,Manufacturing,0.0,0.814,0.0,0.0,0.1852989109855483,0.0
88,"Hand tools, hardware",0.0,0.0,0.0,0.0,2150.27290784501,0.0,Manufacturing,0.0,0.814,0.0,0.0,0.1966724827636,0.0
87,Non ferrous basic metals (including alloys),0.0,0.0,0.0,0.0,1857.3328443926089,0.0,Manufacturing,0.0,0.814,0.0,0.0,0.1698790234915628,0.0
85,Iron and steel casting and forging,0.0,0.0,0.0,0.0,2412.3321712911734,0.0,Manufacturing,0.0,0.814,0.0,0.0,0.22064146167093793,0.0
86,Iron and steel foundries,0.0,0.0,0.0,0.0,2406.094391464411,0.0,Manufacturing,0.0,0.814,0.0,0.0,0.22007092960452615,0.0
100,Other electrical machinery,0.0,0.0,0.0,0.0,1214.4512989619443,0.0,Manufacturing,0.0,0.814,0.0,0.0,0.11107852928384693,0.0
95,Electrical industrial machinery,0.0,0.0,0.0,0.0,1300.357430447683,0.0,Manufacturing,0.0,0.814,0.0,0.0,0.11893584455870147,0.0
111,Gems & jewellery,0.0,0.0,0.0,0.0,476.1219703490061,0.0,Manufacturing,0.0,0.814,0.0,0.0,0.043548002518750836,0.0
139,"Community, social and personal services",0.0,0.0,0.0,0.0,1392.310500410577,0.0,Services,0.0,0.0,0.0,0.0,0.12734623679373255,0.0
138,Human health and social care services,0.0,0.0,0.0,0.0,567.5001458762079,0.0,Services,0.0,0.0,0.0,0.0,0.051905812630097956,0.0
134,Other Business services,0.0,0.0,0.0,0.0,1296.7419947488397,0.0,Services,0.0,0.0,0.0,0.0,0.11860516247989675,0.0
133,Legal services,0.0,0.0,0.0,0.0,1551.4820847428696,0.0,Services,0.0,0.0,0.0,0.0,0.14190470077374012,0.0
130,Real estate services,0.0,0.0,0.0,0.0,1389.7474046589257,0.0,Services,0.0,0.0,0.0,0.0,0.12711180589745005,0.0
129,Ownership of dwellings,0.0,0.0,0.0,0.0,44.983853487063655,0.0,Services,0.0,0.0,0.0,0.0,0.004114401533543632,0.0
128,Insurance services,0.0,0.0,0.0,0.0,923.9092957204648,0.0,Services,0.0,0.0,0.0,0.0,0.08450440610341832,0.0
121,Land transport,0.0,0.0,0.0,0.0,1867.8917736932442,0.0,Services,0.0,0.0,0.0,0.0,0.17084478501574182,0.0
117,Trade,0.0,0.0,0.0,0.0,5506.76565685316,0.0,Services,0.0,0.0,0.0,0.0,0.5036706130553645,0.0
116,Water Supply,0.0,0.0,0.0,0.0,10215.985204910885,0.0,Electricity,0.0,0.814,0.0,0.0,0.9343944979242841,0.0
115,Gas,0.0,0.0,0.0,0.0,1048.02632854718,0.0,Electricity,0.0,0.814,0.0,0.0,0.09585664186392244,0.0
113,Construction and construction services,0.0,0.0,0.0,0.0,1155.486293410666,0.0,Manufacturing,0.0,0.814,0.0,0.0,0.10568535616817873,0.0
112,Miscellaneous manufacturing,0.0,0.0,0.0,0.0,2634.4062815709444,0.0,Manufacturing,0.0,0.814,0.0,0.0,0.2409532399884222,0.0
110,Other transport equipment,0.0,0.0,0.0,0.0,2053.938450692075,0.0,Manufacturing,0.0,0.814,0.0,0.0,0.1878613514905286,0.0
96,"Electrical cables, wires",0.0,0.0,0.0,0.0,1976.7188927863065,0.0,Manufacturing,0.0,0.814,0.0,0.0,0.18079854466455442,0.0
109,Aircrafts & Spacecrafts,0.0,0.0,0.0,0.0,1854.9568855968396,0.0,Manufacturing,0.0,0.814,0.0,0.0,0.16966170888298307,0.0
108,"Bicycles, cycle-rickshaw",0.0,0.0,0.0,0.0,2015.7083500433255,0.0,Manufacturing,0.0,0.814,0.0,0.0,0.18436467496009357,0.0
107,Motor cycles and scooters,0.0,0.0,0.0,0.0,1815.9296976056298,0.0,Manufacturing,0.0,0.814,0.0,0.0,0.16609212758494896,0.0
106,Motor vehicles,0.0,0.0,0.0,0.0,1242.1588667127671,0.0,Manufacturing,0.0,0.814,0.0,0.0,0.11361277324935186,0.0
105,Rail equipment,0.0,0.0,0.0,0.0,1979.9050805488341,0.0,Manufacturing,0.0,0.814,0.0,0.0,0.18108996602577843,0.0
104,Ships and boats,0.0,0.0,0.0,0.0,2005.5488999007653,0.0,Manufacturing,0.0,0.814,0.0,0.0,0.18343545138304873,0.0
103,Watches and clocks,0.0,0.0,0.0,0.0,1895.3902066434562,0.0,Manufacturing,0.0,0.814,0.0,0.0,0.1733599006834766,0.0
102,"Medical precision, optical instrument",0.0,0.0,0.0,0.0,1381.7459702200513,0.0,Manufacturing,0.0,0.814,0.0,0.0,0.126379962989965,0.0
101,Electronic equipment including T.V,0.0,0.0,0.0,0.0,856.0278786376646,0.0,Manufacturing,0.0,0.814,0.0,0.0,0.07829570264885755,0.0
83,Non metallic mineral products,0.0,0.0,0.0,0.0,2450.6102460257257,0.0,Manufacturing,0.0,0.814,0.0,0.0,0.2241425261014059,0.0
99,Communication equipment,0.0,0.0,0.0,0.0,1295.3780775290222,0.0,Manufacturing,0.0,0.814,0.0,0.0,0.1184804132050829,0.0
98,Electrical appliances,0.0,0.0,0.0,0.0,1685.5638103898318,0.0,Manufacturing,0.0,0.814,0.0,0.0,0.15416834683466918,0.0
97,Batteries,0.0,0.0,0.0,0.0,2204.759987552917,0.0,Manufacturing,0.0,0.814,0.0,0.0,0.20165608703336307,0.0
84,Iron and steel Ferro alloys,0.0,0.0,0.0,0.0,2595.5079245219003,0.0,Manufacturing,0.0,0.814,0.0,0.0,0.2373954420789803,0.0
71,Petroleum products,2580.1537404470914,0.0,0.0,0.0,3507.8628030837976,0.0,Petroleum,0.0,0.814,0.0,0.0,0.3208430353931145,0.0
82,Cement,0.0,0.0,0.0,0.0,2704.622410783424,0.0,Manufacturing,0.0,0.814,0.0,0.0,0.24737548546800087,0.0
29,Marine Fish,0.0,0.0,0.0,0.0,1649.0541451868057,0.0,Agriculture,0.0,0.827,0.0,0.0,0.15082902814905025,0.0
27,Other forestry products,0.0,0.0,0.0,0.0,2249.0734680513797,0.0,Agriculture,0.0,0.827,0.0,0.0,0.20570917359634422,0.0
26,Firewood,0.0,0.0,0.0,0.0,945.1708263538452,0.0,Agriculture,0.0,0.827,0.0,0.0,0.0864490699652776,0.0
25,Industry Wood,0.0,0.0,0.0,0.0,2670.66805102125,0.0,Agriculture,0.0,0.827,0.0,0.0,0.24426988514596185,0.0
24,Other livestock products,7659.622366197183,0.0,0.0,0.0,20997.96062746078,0.0,Agriculture,0.0,0.827,0.0,0.0,1.9205567044574876,0.0
23,Egg and poultry,91.9207690140845,0.0,0.0,0.0,16973.25555769738,0.0,Agriculture,0.0,0.827,0.0,0.0,1.5524412268482288,0.0
22,Wool,0.0,0.0,0.0,0.0,23352.04293475888,0.0,Agriculture,0.0,0.827,0.0,0.0,2.1358704026941364,0.0
21,Milk,0.0,0.0,0.0,0.0,7594.897804572158,0.0,Agriculture,0.0,0.827,0.0,0.0,0.6946594556027799,0.0
20,Other food crops,14757.534754929578,122505.37154929576,89.24870880832042,0.0,24854.043009063957,0.0,Agriculture,0.0,0.827,0.0,0.0,2.2732492826711628,0.0
19,Vegetables,17803.394366197183,72925.53990610328,80.37737959892188,0.0,25878.38036959299,0.0,Agriculture,0.0,0.827,0.0,0.0,2.366939237628861,0.0
18,Fruits,17803.394366197183,72925.53990610328,80.37737959892188,0.0,25545.83013525138,0.0,Agriculture,0.0,0.827,0.0,0.0,2.3365228751322844,0.0
17,Rubber,14757.534754929578,122505.37154929576,89.24870880832042,0.0,29434.01797111616,0.0,Agriculture,0.0,0.827,0.0,0.0,2.6921519454427747,0.0
16,Coffee,14757.534754929578,122505.37154929576,89.24870880832042,0.0,29291.87276242575,0.0,Agriculture,0.0,0.827,0.0,0.0,2.6791507812630564,0.0
15,Tea,14757.534754929578,122505.37154929576,89.24870880832042,0.0,29432.741008186258,0.0,Agriculture,0.0,0.827,0.0,0.0,2.69203514935196,0.0
14,Tobacco,14757.534754929578,122505.37154929576,89.24870880832042,0.0,29001.309487948012,0.0,Agriculture,0.0,0.827,0.0,0.0,2.652574712531051,0.0
13,Coconut,17803.394366197183,72925.53990610328,80.37737959892188,0.0,31828.13017907924,0.0,Agriculture,0.0,0.827,0.0,0.0,2.9111269370528543,0.0
12,Sugarcane,93507.15221664788,86827.87921718309,48.148093316545776,0.0,106814.87788758952,0.0,Agriculture,0.0,0.827,0.0,0.0,9.769712092636938,0.0
11,"jute, hemp and mesta",234.1652183098591,4385.370563380282,94.93097944520768,0.0,14881.488579685343,0.0,Agriculture,0.0,0.827,0.0,0.0,1.361119928315553,0.0
10,kapas,234.1652183098591,4385.370563380282,94.93097944520768,0.0,14903.647218285329,0.0,Agriculture,0.0,0.827,0.0,0.0,1.3631466452277277,0.0
9,Other oil seeds,14102.25352112676,96432.86384976526,87.24183421834371,0.0,27933.668965151577,0.0,Agriculture,0.0,0.827,0.0,0.0,2.554924078720183,0.0
8,Rapeseed and mustard,14102.25352112676,96432.86384976526,87.24183421834371,0.0,28455.856831601603,0.0,Agriculture,0.0,0.827,0.0,0.0,2.6026854506786288,0.0
7,Groundnut,14102.25352112676,96432.86384976526,87.24183421834371,0.0,27674.01480106697,0.0,Agriculture,0.0,0.827,0.0,0.0,2.5311750797330705,0.0
6,Other pulses,2988.930299014084,64974.65433404929,95.60215913396657,0.0,16913.63478546131,0.0,Agriculture,0.0,0.827,0.0,0.0,1.5469880747124365,0.0
5,Arhar,2988.930299014084,64974.65433404929,95.60215913396657,0.0,16925.210000263727,0.0,Agriculture,0.0,0.827,0.0,0.0,1.5480467897366588,0.0
4,Gram,2988.930299014084,64974.65433404929,95.60215913396657,0.0,16114.855324241791,0.0,Agriculture,0.0,0.827,0.0,0.0,1.4739285392248895,0.0
3,Coarse cereals,2988.930299014084,64974.65433404929,95.60215913396657,0.0,15711.467676605987,0.0,Agriculture,0.0,0.827,0.0,0.0,1.43703310614416,0.0
28,Inland Fish,0.0,0.0,0.0,0.0,1291.4046779878176,0.0,Agriculture,0.0,0.827,0.0,0.0,0.11811699033446522,0.0
30,Coal and Lignite,0.0,0.0,0.0,0.0,1865.7019443541694,0.0,Mining,0.0,0.814,0.0,0.0,0.17064449454499594,0.0
75,Fertilizers,5.381158168450704,0.0,0.0,0.0,2883.4648088544286,0.0,Petroleum,0.0,0.814,0.0,0.0,0.2637331200378709,0.0
31,Natural Gas,0.0,0.0,0.0,0.0,1669.165020297326,0.0,Mining,0.0,0.814,0.0,0.0,0.15266844849616268,0.0
72,Coal tar products,2580.1537404470914,0.0,0.0,0.0,4086.942106376163,0.0,Petroleum,0.0,0.814,0.0,0.0,0.3738079236545138,0.0
2,Wheat,149408.95507042253,108694.11338028166,42.11267771155594,0.0,160992.0113695823,0.0,Agriculture,0.0,0.827,0.0,0.0,14.724967452105243,0.0
70,Plastic products,1946.3019644126844,0.0,0.0,0.0,4660.518753022575,0.0,Manufacturing,0.0,0.814,0.0,0.0,0.4262695171292808,0.0
69,Rubber products,1946.3019644126844,0.0,0.0,0.0,5168.131516675043,0.0,Manufacturing,0.0,0.814,0.0,0.0,0.47269779241740495,0.0
68,Furniture & Fixtures,23.70359305066549,0.0,0.0,0.0,1660.5539991347848,0.0,Manufacturing,0.0,0.814,0.0,0.0,0.15188085037083257,0.0
65,Wood and wood products except furniture,23.70359305066549,0.0,0.0,0.0,2309.223807791552,0.0,Manufacturing,0.0,0.814,0.0,0.0,0.21121076207500372,0.0
64,Leather and leather products except footwear,0.0,0.0,0.0,0.0,2777.1880722207516,0.0,Manufacturing,0.0,0.814,0.0,0.0,0.25401262847724104,0.0
54,Coffee processed,0.0,0.0,0.0,0.0,42619.52189911724,0.0,Manufacturing,0.0,0.814,0.0,0.0,3.8981503954758385,0.0
53,Tea processed,0.0,0.0,0.0,0.0,40283.846791762,0.0,Manufacturing,0.0,0.814,0.0,0.0,3.6845202927029477,0.0
50,Miscellaneous food products,0.0,0.0,0.0,0.0,30098.12224293205,0.0,Manufacturing,0.0,0.814,0.0,0.0,2.752893554322013,0.0
48,Sugar,21.28448266915493,0.0,0.0,0.0,31937.23412017726,0.0,Manufacturing,0.0,0.814,0.0,0.0,2.9211060159394253,0.0
46,Edible Oils and Fats,72.18213314208114,0.0,0.0,0.0,9653.711998880572,0.0,Manufacturing,0.0,0.814,0.0,0.0,0.882966761929481,0.0
45,Dairy products,25.369950143946337,0.0,0.0,0.0,5416.589758165378,0.0,Manufacturing,0.0,0.814,0.0,0.0,0.495422767948978,0.0
43,Processed fish & fish products,414.3076167372686,0.0,0.0,0.0,12382.50496730616,0.0,Manufacturing,0.0,0.814,0.0,0.0,1.1325529823995004,0.0
42,Processed other meat & meat products,7.21217758245938,0.0,0.0,0.0,11933.885491875519,0.0,Manufacturing,0.0,0.814,0.0,0.0,1.0915204670721912,0.0
41,Processed poultry meat & poultry meat products,16.81666285859873,0.0,0.0,0.0,13297.410150403122,0.0,Manufacturing,0.0,0.814,0.0,0.0,1.21623383667455,0.0
40,Other non metallic minerals,0.0,0.0,0.0,0.0,2214.499145144724,0.0,Mining,0.0,0.814,0.0,0.0,0.20254686898788543,0.0
39,Mica,0.0,0.0,0.0,0.0,2799.4106770777157,0.0,Mining,0.0,0.814,0.0,0.0,0.25604519599680936,0.0
38,Limestone,0.0,0.0,0.0,0.0,2505.6932308577784,0.0,Mining,0.0,0.814,0.0,0.0,0.2291806342156948,0.0
37,Other Metallic minerals,0.0,0.0,0.0,0.0,2402.6876741113697,0.0,Mining,0.0,0.814,0.0,0.0,0.2197593377328842,0.0
36,Copper ore,0.0,0.0,0.0,0.0,2606.3259030334116,0.0,Mining,0.0,0.814,0.0,0.0,0.23838489727072826,0.0
35,Bauxite,0.0,0.0,0.0,0.0,2439.850465673808,0.0,Mining,0.0,0.814,0.0,0.0,0.2231583939440029,0.0
34,Manganese ore,0.0,0.0,0.0,0.0,2648.832948007275,0.0,Mining,0.0,0.814,0.0,0.0,0.24227276008081777,0.0
33,Iron ore,0.0,0.0,0.0,0.0,2127.2979788014427,0.0,Mining,0.0,0.814,0.0,0.0,0.1945711046920861,0.0
32,Crude petroleum,0.0,0.0,0.0,0.0,1377.1325722567415,0.0,Mining,0.0,0.814,0.0,0.0,0.12595800332702622,0.0
140,"Recreation, entertainment and radio & TV broadcasting  and other services",0.0,0.0,0.0,0.0,2475.3767756395587,0.0,Services,0.0,0.0,0.0,0.0,0.22640777106208965,0.0
