Category_ID,Category_Name,Source_ID,Source_Name,Source_Group,Water_m3,WSI_weight,Scarce_m3,Water_pct,Scarce_pct
CHEM_M04,Other Chemicals,81,Other chemicals and chemical products,Manufacturing,802.3529027447669,0.814,653.1152628342402,1.3927753817562484e-05,1.3771894512781056e-05
SERV_M04,Machinery Rental,56,Cotton Yarn and Cotton Textiles,Manufacturing,799.9064971625216,0.814,651.1238886902926,1.3885287547956103e-05,1.3729903464329801e-05
TEXT_001,Ready Made Garments,63,Leather footwear,Manufacturing,798.1253392895799,0.814,649.674026181718,1.3854369072707015e-05,1.369933098399995e-05
WOOD_M02,Paper Products,46,Edible Oils and Fats,Manufacturing,795.4832084025948,0.814,647.5233316397121,1.380850527833197e-05,1.3653980430970174e-05
SERV_002,Railway Transport,45,Dairy products,Manufacturing,775.5793385311007,0.814,631.3215815643159,1.3463001200713955e-05,1.3312342735975091e-05
SERV_012,Health & Social Work,47,"Grain Mill products, starch and starch products",Manufacturing,773.3456782300638,0.814,629.5033820792719,1.3424227899491412e-05,1.3274003329539302e-05
SERV_012,Health & Social Work,74,Organic chemicals,Petroleum,772.1055230411816,0.814,628.4938957555219,1.3402700494147408e-05,1.325271682782374e-05
CHEM_M04,Other Chemicals,78,Drugs and medicine,Petroleum,770.023108571777,0.814,626.7988103774264,1.3366552614608642e-05,1.3216973463144155e-05
SERV_010,Public Admin & Education,57,Synthetic yarn and synthetic textiles,Manufacturing,769.6259151595727,0.814,626.4754949398922,1.3359657877836065e-05,1.3210155882307424e-05
SERV_012,Health & Social Work,59,Silk yarn and silk textiles,Manufacturing,761.9091312671935,0.814,620.1940328514955,1.3225705017506504e-05,1.3077702028921688e-05
FOOD_M04,Grain Mill & Bakery,68,Furniture & Fixtures,Manufacturing,734.3340074051955,0.814,597.7478820278291,1.2747038416656834e-05,1.2604391973327467e-05
SERV_004,Air Transport,74,Organic chemicals,Petroleum,733.3748376964916,0.814,596.9671178849441,1.2730388536627247e-05,1.2587928414707643e-05
SERV_006,Real Estate,44,Processed fruits & Processed Vegetables,Manufacturing,724.3917322029293,0.814,589.6548700131844,1.2574454057667276e-05,1.2433738929219016e-05
UTIL_M01,"Electricity, Heat & Energy",68,Furniture & Fixtures,Manufacturing,717.7543040158245,0.814,584.2520034688811,1.245923734260897e-05,1.23198115532274e-05
CHEM_M04,Other Chemicals,76,Pesticides,Petroleum,716.8648802592287,0.814,583.5280125310121,1.2443798157334036e-05,1.2304545141015146e-05
FOOD_005,Tobacco Products,43,Processed fish & fish products,Manufacturing,702.8686326810393,0.814,572.135067002366,1.220084235824386e-05,1.206430815232576e-05
SERV_001,Hotels & Restaurants,63,Leather footwear,Manufacturing,701.8156321461746,0.814,571.2779245669861,1.2182563702842743e-05,1.2046234045235913e-05
CHEM_M04,Other Chemicals,79,"Soaps, cosmetics and glycerin",Petroleum,697.8504306480404,0.814,568.0502505475049,1.211373320430012e-05,1.1978173798220647e-05
CHEM_M04,Other Chemicals,80,"Synthetic fibres, resin",Petroleum,696.9476487016789,0.814,567.3153860431665,1.2098062139040868e-05,1.1962678100889953e-05
SERV_003,Road Transport,63,Leather footwear,Manufacturing,693.6825625910996,0.814,564.657605949155,1.2041384690270228e-05,1.190663490426635e-05
TEXT_001,Ready Made Garments,80,"Synthetic fibres, resin",Petroleum,689.8343299061531,0.814,561.5251445436086,1.1974584611046634e-05,1.1840582355049639e-05
SERV_M04,Machinery Rental,5,Arhar,Agriculture,689.2430051849767,0.827,570.0039652879757,1.1964320019101355e-05,1.2019370742841212e-05
SERV_018,Other Services,47,"Grain Mill products, starch and starch products",Manufacturing,686.5561464868691,0.814,558.8567032403114,1.191767981083165e-05,1.1784314351170692e-05
TEXT_001,Ready Made Garments,47,"Grain Mill products, starch and starch products",Manufacturing,673.9126471124961,0.814,548.5648947495717,1.1698205878505403e-05,1.1567296454107424e-05
SERV_010,Public Admin & Education,46,Edible Oils and Fats,Manufacturing,660.7217493017686,0.814,537.8275039316396,1.1469229854723411e-05,1.1340882799272052e-05
FOOD_M06,Beverages,42,Processed other meat & meat products,Manufacturing,660.199444114257,0.814,537.4023475090052,1.1460163347897781e-05,1.1331917751696e-05
SERV_M04,Machinery Rental,14,Tobacco,Agriculture,658.402852634889,0.827,544.4991591290532,1.1428976966257276e-05,1.1481564447417435e-05
TEXT_002,Leather Footwear,44,Processed fruits & Processed Vegetables,Manufacturing,651.7968384177558,0.814,530.5626264720531,1.1314305554940879e-05,1.1187692188494517e-05
UTIL_M01,"Electricity, Heat & Energy",62,Misc. textile products,Manufacturing,626.6251488890878,0.814,510.0728711957174,1.0877359301330919e-05,1.0755635606270667e-05
SERV_005,Financial Services,60,Carpet weaving,Manufacturing,624.6259414795417,0.814,508.4455163643469,1.0842655783047191e-05,1.0721320439641053e-05
SERV_001,Hotels & Restaurants,73,Inorganic chemicals,Petroleum,616.269549408517,0.814,501.6434132185328,1.0697600195698882e-05,1.0577888104921627e-05
CHEM_M04,Other Chemicals,45,Dairy products,Manufacturing,586.5123335239114,0.814,477.4210394884638,1.0181055448719028e-05,1.0067123780701059e-05
SERV_012,Health & Social Work,45,Dairy products,Manufacturing,552.6875214597719,0.814,449.8876424682543,9.593902770959585e-06,9.486541667682698e-06
SERV_002,Railway Transport,48,Sugar,Manufacturing,537.643237614169,0.814,437.64159541793356,9.33275448939134e-06,9.228315780503617e-06
WOOD_M03,Printing/Publishing,43,Processed fish & fish products,Manufacturing,530.9884899165934,0.814,432.224630792107,9.21723713121546e-06,9.114091125757975e-06
WOOD_M02,Paper Products,43,Processed fish & fish products,Manufacturing,524.1270143106285,0.814,426.6393896488516,9.098131258053947e-06,8.996318113503506e-06
SERV_004,Air Transport,47,"Grain Mill products, starch and starch products",Manufacturing,523.8757017924103,0.814,426.43482125902193,9.093768814953111e-06,8.992004488565149e-06
SERV_017,Cultural & Rec Services,62,Misc. textile products,Manufacturing,518.0041832918699,0.814,421.6554051995821,8.99184724910467e-06,8.891223481675706e-06
SERV_M03,Support & Travel Agencies,75,Fertilizers,Petroleum,515.0963179022813,0.814,419.28840277245695,8.941370665618456e-06,8.841311759208217e-06
TEXT_M01,Textiles,44,Processed fruits & Processed Vegetables,Manufacturing,471.65582243518656,0.814,383.9278394622418,8.187302817781309e-06,8.095682349619002e-06
TEXT_002,Leather Footwear,60,Carpet weaving,Manufacturing,469.88351728233846,0.814,382.48518306782347,8.156538013698188e-06,8.065261820789375e-06
UTIL_M01,"Electricity, Heat & Energy",60,Carpet weaving,Manufacturing,467.0588698807723,0.814,380.18592008294866,8.107505981165062e-06,8.016778483947078e-06
FOOD_005,Tobacco Products,68,Furniture & Fixtures,Manufacturing,457.80227862126793,0.814,372.65105479771205,7.946824161717354e-06,7.857894783348841e-06
SERV_M04,Machinery Rental,57,Synthetic yarn and synthetic textiles,Manufacturing,450.6620462818344,0.814,366.8389056734132,7.822879451249393e-06,7.735337083066292e-06
SERV_M02,Pipeline/Water Transport,14,Tobacco,Agriculture,440.45350711610905,0.827,364.2550503850222,7.645673112429183e-06,7.680852699538658e-06
FOOD_M06,Beverages,59,Silk yarn and silk textiles,Manufacturing,439.41274845305657,0.814,357.681977240788,7.627606959252816e-06,7.542249798766819e-06
FOOD_M02,Processed Fruit/Veg,41,Processed poultry meat & poultry meat products,Manufacturing,437.8546720484471,0.814,356.41370304743594,7.600560874521125e-06,7.515506374752611e-06
UTIL_M01,"Electricity, Heat & Energy",46,Edible Oils and Fats,Manufacturing,427.7446258586107,0.814,348.18412544890907,7.425064239643217e-06,7.341973644741334e-06
SERV_010,Public Admin & Education,43,Processed fish & fish products,Manufacturing,421.4923436712219,0.814,343.0947677483746,7.31653313468181e-06,7.23465706315448e-06
SERV_018,Other Services,11,"jute, hemp and mesta",Agriculture,420.1459309523074,0.827,347.4606848975582,7.293161243308668e-06,7.326718838237142e-06
TEXT_002,Leather Footwear,74,Organic chemicals,Petroleum,416.5608478641282,0.814,339.08053016140036,7.230929082750822e-06,7.15001096813422e-06
SERV_018,Other Services,63,Leather footwear,Manufacturing,415.3097618340657,0.814,338.06214613292946,7.209211932888593e-06,7.128536845247029e-06
TEXT_001,Ready Made Garments,45,Dairy products,Manufacturing,411.1220719532075,0.814,334.65336656991093,7.1365193389871236e-06,7.056657721866123e-06
FOOD_005,Tobacco Products,57,Synthetic yarn and synthetic textiles,Manufacturing,394.8584805597275,0.814,321.4148031756182,6.854205538734228e-06,6.777503169918013e-06
SERV_M02,Pipeline/Water Transport,68,Furniture & Fixtures,Manufacturing,389.7870474305847,0.814,317.28665660849595,6.766172365446886e-06,6.690455136759223e-06
SERV_M03,Support & Travel Agencies,11,"jute, hemp and mesta",Agriculture,387.5260588011324,0.827,320.4840506285365,6.726924681656384e-06,6.757876885515647e-06
FOOD_M02,Processed Fruit/Veg,73,Inorganic chemicals,Petroleum,378.80924566398073,0.814,308.3507259704803,6.5756126753900296e-06,6.502027915526891e-06
WOOD_M03,Printing/Publishing,11,"jute, hemp and mesta",Agriculture,376.7159148629963,0.827,311.5440615916979,6.539275303199945e-06,6.569364086983777e-06
SERV_001,Hotels & Restaurants,51,Alcoholic beverages,Manufacturing,376.63730686612644,0.814,306.5827677890269,6.537910775415786e-06,6.464747920764061e-06
SERV_004,Air Transport,45,Dairy products,Manufacturing,374.33200007361654,0.814,304.70624805992384,6.497893788663204e-06,6.425178746330423e-06
UTIL_M01,"Electricity, Heat & Energy",57,Synthetic yarn and synthetic textiles,Manufacturing,372.8613249829633,0.814,303.5091185361321,6.47236487172632e-06,6.399935512160317e-06
SERV_M02,Pipeline/Water Transport,65,Wood and wood products except furniture,Manufacturing,371.72636662970297,0.814,302.5852624365782,6.452663540200851e-06,6.380454649482521e-06
SERV_002,Railway Transport,11,"jute, hemp and mesta",Agriculture,360.44198900456894,0.827,298.0855249067785,6.256782110708134e-06,6.28557107513964e-06
FOOD_005,Tobacco Products,75,Fertilizers,Petroleum,358.6436637105749,0.814,291.93594226040796,6.225565632406674e-06,6.155898093473403e-06
SERV_M02,Pipeline/Water Transport,10,kapas,Agriculture,357.1033246257355,0.827,295.32444946548327,6.198827443393059e-06,6.2273497444141336e-06
TEXT_002,Leather Footwear,48,Sugar,Manufacturing,355.3540504025752,0.814,289.25819702769616,6.1684624248878095e-06,6.099433902578557e-06
FOOD_M04,Grain Mill & Bakery,11,"jute, hemp and mesta",Agriculture,352.25905890864175,0.827,291.3182417174467,6.114737587042153e-06,6.142872970340874e-06
WOOD_M03,Printing/Publishing,75,Fertilizers,Petroleum,350.59034403041693,0.814,285.38054004075934,6.085770969066307e-06,6.0176678100988055e-06
SERV_001,Hotels & Restaurants,77,"Paints, varnishes and lacquers",Petroleum,349.1848423108106,0.814,284.23646164099983,6.061373373103394e-06,5.9935432367923045e-06
CHEM_M04,Other Chemicals,51,Alcoholic beverages,Manufacturing,342.2189498513379,0.814,278.56622517898904,5.940454965550734e-06,5.873977973413738e-06
WOOD_M02,Paper Products,11,"jute, hemp and mesta",Agriculture,342.06082135758334,0.827,282.8842992627214,5.937710070224723e-06,5.9650309071967734e-06
SERV_005,Financial Services,58,Wool yarn and woolen textiles,Manufacturing,339.1392448439504,0.814,276.0593453029756,5.886995480295712e-06,5.821116729505811e-06
SERV_017,Cultural & Rec Services,57,Synthetic yarn and synthetic textiles,Manufacturing,332.2469657309846,0.814,270.44903010502145,5.767354900198189e-06,5.702814993983077e-06
SERV_005,Financial Services,48,Sugar,Manufacturing,317.11087992569634,0.814,258.1282562595168,5.504613061617695e-06,5.443013382580242e-06
SERV_M02,Pipeline/Water Transport,5,Arhar,Agriculture,315.92698672566087,0.827,261.2716180221215,5.484062287787409e-06,5.509295781834305e-06
SERV_M03,Support & Travel Agencies,23,Egg and poultry,Agriculture,309.7468944917704,0.827,256.1606817446941,5.376784302116761e-06,5.401524184262346e-06
SERV_M04,Machinery Rental,46,Edible Oils and Fats,Manufacturing,307.0202039429598,0.814,249.91444600956928,5.329452667158386e-06,5.269813130270434e-06
SERV_017,Cultural & Rec Services,46,Edible Oils and Fats,Manufacturing,301.2364711282921,0.814,245.20648749842977,5.2290549412778145e-06,5.170538910732835e-06
SERV_003,Road Transport,73,Inorganic chemicals,Petroleum,300.1705293523166,0.814,244.3388108927857,5.210551643553266e-06,5.152242675191987e-06
SERV_006,Real Estate,48,Sugar,Manufacturing,300.0345615539091,0.814,244.228133104882,5.208191427721981e-06,5.149908871487411e-06
WOOD_M02,Paper Products,75,Fertilizers,Petroleum,292.5007855966649,0.814,238.09563947568523,5.077415335942144e-06,5.020596236846021e-06
SERV_018,Other Services,60,Carpet weaving,Manufacturing,288.4619497740217,0.814,234.80802711605367,5.007306645794835e-06,4.951272101900406e-06
TEXT_001,Ready Made Garments,73,Inorganic chemicals,Petroleum,287.75378394420807,0.814,234.23158013058534,4.99501385130763e-06,4.939116870614539e-06
SERV_M03,Support & Travel Agencies,44,Processed fruits & Processed Vegetables,Manufacturing,270.81777042471316,0.814,220.4456651257165,4.701027718592821e-06,4.648420606091005e-06
SERV_M02,Pipeline/Water Transport,56,Cotton Yarn and Cotton Textiles,Manufacturing,269.3453466804662,0.814,219.24711219789947,4.675468447410713e-06,4.623147357356547e-06
SERV_018,Other Services,49,Bread & Bakery products,Manufacturing,269.1513992941118,0.814,219.08923902540698,4.672101784884207e-06,4.619818369654545e-06
SERV_004,Air Transport,63,Leather footwear,Manufacturing,268.7389319977674,0.814,218.75349064618266,4.664941914281598e-06,4.6127386219826735e-06
TEXT_M01,Textiles,48,Sugar,Manufacturing,267.30843414802956,0.814,217.58906539649604,4.640110419537147e-06,4.588185005463115e-06
FOOD_M02,Processed Fruit/Veg,52,Non alcoholic beverages,Manufacturing,264.50689013732847,0.814,215.30860857178536,4.5914794304092585e-06,4.540098224127493e-06
SERV_006,Real Estate,58,Wool yarn and woolen textiles,Manufacturing,262.539206306443,0.814,213.7069139334446,4.557323118525024e-06,4.506324140353686e-06
SERV_017,Cultural & Rec Services,43,Processed fish & fish products,Manufacturing,258.0681889394051,0.814,210.06750579667573,4.479712345274093e-06,4.429581874783238e-06
WOOD_M03,Printing/Publishing,44,Processed fruits & Processed Vegetables,Manufacturing,256.77200998238936,0.814,209.01241612566494,4.457212443603564e-06,4.407333759515454e-06
TEXT_M01,Textiles,74,Organic chemicals,Petroleum,254.8790840285884,0.814,207.47157439927096,4.424353826666771e-06,4.374842848761505e-06
SERV_002,Railway Transport,60,Carpet weaving,Manufacturing,252.3515484790934,0.814,205.41416046198202,4.3804792513046354e-06,4.331459254278489e-06
WOOD_M02,Paper Products,44,Processed fruits & Processed Vegetables,Manufacturing,251.7067158647988,0.814,204.88926671394623,4.3692858351972005e-06,4.320391098717406e-06
TEXT_M01,Textiles,23,Egg and poultry,Agriculture,248.6079751301154,0.827,205.5987954326054,4.315495915637512e-06,4.335352553797721e-06
SERV_006,Real Estate,45,Dairy products,Manufacturing,248.12520291482832,0.814,201.97391517267025,4.307115647377155e-06,4.258916629846638e-06
SERV_003,Road Transport,42,Processed other meat & meat products,Manufacturing,247.01790153400128,0.814,201.07257184867703,4.28789440323228e-06,4.2399104821048665e-06
SERV_001,Hotels & Restaurants,81,Other chemicals and chemical products,Manufacturing,245.9634959807855,0.814,200.21428572835939,4.26959135862582e-06,4.221812258738436e-06
FOOD_M02,Processed Fruit/Veg,63,Leather footwear,Manufacturing,245.14709265029268,0.814,199.54973341733822,4.255419708515197e-06,4.207799197267645e-06
SERV_010,Public Admin & Education,75,Fertilizers,Petroleum,243.7219725380225,0.814,198.3896856459503,4.230681563970252e-06,4.183337886306985e-06
SERV_002,Railway Transport,47,"Grain Mill products, starch and starch products",Manufacturing,243.71979578260115,0.814,198.38791376703733,4.230643778460252e-06,4.18330052363784e-06
SERV_012,Health & Social Work,63,Leather footwear,Manufacturing,237.15257196864908,0.814,193.04219358248034,4.1166457157217e-06,4.070578162569319e-06
SERV_002,Railway Transport,42,Processed other meat & meat products,Manufacturing,227.8399598304626,0.814,185.46172730199655,3.95499145010441e-06,3.910732898014519e-06
SERV_005,Financial Services,74,Organic chemicals,Petroleum,225.96254665156556,0.814,183.93351297437437,3.922402113816007e-06,3.878508254508868e-06
SERV_005,Financial Services,47,"Grain Mill products, starch and starch products",Manufacturing,222.89272880537837,0.814,181.43468124757797,3.869114256215951e-06,3.825816717647074e-06
SERV_005,Financial Services,59,Silk yarn and silk textiles,Manufacturing,220.78144181060352,0.814,179.71609363383126,3.83246518895284e-06,3.7895777738122875e-06
SERV_003,Road Transport,51,Alcoholic beverages,Manufacturing,220.20353336946857,0.814,179.2456761627474,3.822433485359964e-06,3.779658330557169e-06
UTIL_M01,"Electricity, Heat & Energy",43,Processed fish & fish products,Manufacturing,218.21423617783324,0.814,177.62638824875626,3.7879019949642983e-06,3.745513266727958e-06
FOOD_M02,Processed Fruit/Veg,78,Drugs and medicine,Petroleum,217.2049478969812,0.814,176.80482758814267,3.7703821247693133e-06,3.728189453616133e-06
CHEM_M04,Other Chemicals,63,Leather footwear,Manufacturing,213.8755450901241,0.814,174.094693703361,3.7125882257321484e-06,3.6710423004248906e-06
SERV_010,Public Admin & Education,11,"jute, hemp and mesta",Agriculture,213.36342083705415,0.827,176.45154903224378,3.7036984460649207e-06,3.720740056423432e-06
SERV_M03,Support & Travel Agencies,60,Carpet weaving,Manufacturing,209.27833928624005,0.814,170.3525681789994,3.632786993049957e-06,3.592134087881443e-06
FOOD_M04,Grain Mill & Bakery,60,Carpet weaving,Manufacturing,194.67411686790982,0.814,158.46473113047858,3.3792775786219595e-06,3.3414615846744395e-06
SERV_005,Financial Services,45,Dairy products,Manufacturing,188.45375384928877,0.814,153.40135563332106,3.2713005469656243e-06,3.234692876004479e-06
UTIL_M01,"Electricity, Heat & Energy",75,Fertilizers,Petroleum,187.09399949612373,0.814,152.2945155898447,3.2476970629893645e-06,3.2113535281302168e-06
SERV_010,Public Admin & Education,44,Processed fruits & Processed Vegetables,Manufacturing,175.10323802981068,0.814,142.5340357562659,3.039553771905581e-06,3.0055394761375445e-06
SERV_006,Real Estate,47,"Grain Mill products, starch and starch products",Manufacturing,171.47364760774357,0.814,139.57954915270327,2.97654902463764e-06,2.9432397870028626e-06
TEXT_001,Ready Made Garments,77,"Paints, varnishes and lacquers",Petroleum,169.6155154957609,0.814,138.06702961354935,2.9442943814155973e-06,2.911346091162172e-06
SERV_012,Health & Social Work,73,Inorganic chemicals,Petroleum,164.832360116428,0.814,134.17354113477236,2.8612653173135008e-06,2.8292461684260933e-06
SERV_003,Road Transport,77,"Paints, varnishes and lacquers",Petroleum,161.42082414433622,0.814,131.39655085348969,2.802045698369631e-06,2.7706892499261656e-06
FOOD_M06,Beverages,73,Inorganic chemicals,Petroleum,160.43914491636764,0.814,130.59746396192324,2.7850050837371066e-06,2.753839329240738e-06
FOOD_M02,Processed Fruit/Veg,81,Other chemicals and chemical products,Manufacturing,156.72166674445475,0.814,127.57143672998616,2.7204747248097015e-06,2.690031100888835e-06
SERV_006,Real Estate,74,Organic chemicals,Petroleum,156.00655385956435,0.814,126.98933484168538,2.7080613389062563e-06,2.6777566276716877e-06
SERV_003,Road Transport,81,Other chemicals and chemical products,Manufacturing,153.63522699287122,0.814,125.05907477219716,2.6668983335662233e-06,2.637054259235426e-06
TEXT_002,Leather Footwear,47,"Grain Mill products, starch and starch products",Manufacturing,151.3473879212133,0.814,123.19677376786763,2.6271845626616163e-06,2.597784907495928e-06
SERV_M02,Pipeline/Water Transport,62,Misc. textile products,Manufacturing,151.11617444259062,0.814,123.00856599626876,2.623171011519042e-06,2.5938162702209435e-06
FOOD_M02,Processed Fruit/Veg,77,"Paints, varnishes and lacquers",Petroleum,143.25047961152708,0.814,116.60589040378304,2.486633260067826e-06,2.4588064520816135e-06
TEXT_001,Ready Made Garments,81,Other chemicals and chemical products,Manufacturing,140.7947974903029,0.814,114.60696515710656,2.44400596237675e-06,2.416656177539415e-06
UTIL_M01,"Electricity, Heat & Energy",11,"jute, hemp and mesta",Agriculture,137.45571256412242,0.827,113.67587429052924,2.3860439949323955e-06,2.3970227591736114e-06
TEXT_001,Ready Made Garments,51,Alcoholic beverages,Manufacturing,136.59742952735158,0.814,111.19030763526418,2.3711453701489106e-06,2.3446109358267663e-06
WOOD_M02,Paper Products,60,Carpet weaving,Manufacturing,134.23754316234067,0.814,109.2693601341453,2.3301809563394054e-06,2.3041049365714497e-06
SERV_M04,Machinery Rental,43,Processed fish & fish products,Manufacturing,129.81020777227695,0.814,105.66550912663344,2.2533284427264465e-06,2.2281124452922654e-06
SERV_017,Cultural & Rec Services,75,Fertilizers,Petroleum,129.50965593066087,0.814,105.42085992755794,2.2481112720212317e-06,2.2229536576263902e-06
SERV_004,Air Transport,73,Inorganic chemicals,Petroleum,128.58838637213256,0.814,104.6709465069159,2.2321192869895798e-06,2.2071406317938856e-06
SERV_006,Real Estate,59,Silk yarn and silk textiles,Manufacturing,128.5218142026215,0.814,104.6167567609339,2.2309636847790326e-06,2.2059979614142345e-06
FOOD_M06,Beverages,81,Other chemicals and chemical products,Manufacturing,128.23797399758487,0.814,104.38571083403409,2.2260366053283905e-06,2.201126018720592e-06
WOOD_M03,Printing/Publishing,60,Carpet weaving,Manufacturing,127.79106264148047,0.814,104.02192499016509,2.218278832751259e-06,2.1934550599295424e-06
FOOD_005,Tobacco Products,11,"jute, hemp and mesta",Agriculture,122.51438490938901,0.827,101.3193963200647,2.1266828926408983e-06,2.1364682738592326e-06
SERV_017,Cultural & Rec Services,11,"jute, hemp and mesta",Agriculture,120.56547852630827,0.827,99.70765074125693,2.0928525316810663e-06,2.102482251244392e-06
SERV_018,Other Services,52,Non alcoholic beverages,Manufacturing,120.42435253113857,0.814,98.02542296034679,2.090402776577971e-06,2.0670100078847325e-06
SERV_001,Hotels & Restaurants,42,Processed other meat & meat products,Manufacturing,120.3164010325851,0.814,97.93755044052426,2.0885288855620026e-06,2.065157086750542e-06
SERV_017,Cultural & Rec Services,23,Egg and poultry,Agriculture,119.38736278456491,0.827,98.73334902283518,2.0724020466594946e-06,2.0819376686059506e-06
FOOD_M06,Beverages,63,Leather footwear,Manufacturing,117.82736429668857,0.814,95.91147453750449,2.0453225971796153e-06,2.022434300744609e-06
WOOD_M03,Printing/Publishing,48,Sugar,Manufacturing,116.74098510860071,0.814,95.02716187840097,2.0264645338106783e-06,2.0037872695840746e-06
SERV_M03,Support & Travel Agencies,58,Wool yarn and woolen textiles,Manufacturing,115.22494267863905,0.814,93.79310334041219,2.0001481016406784e-06,1.9777653329139286e-06
SERV_018,Other Services,58,Wool yarn and woolen textiles,Manufacturing,113.77119994769845,0.814,92.60975675742652,1.9749131074113964e-06,1.9528127322929957e-06
SERV_M04,Machinery Rental,75,Fertilizers,Petroleum,111.91923915669855,0.814,91.10226067355262,1.94276558991805e-06,1.921024963384568e-06
WOOD_M03,Printing/Publishing,58,Wool yarn and woolen textiles,Manufacturing,111.24514220917773,0.814,90.55354575827066,1.9310641848354202e-06,1.909454503527208e-06
SERV_012,Health & Social Work,77,"Paints, varnishes and lacquers",Petroleum,111.22505389072766,0.814,90.53719386705231,1.9307154789816443e-06,1.909109699885709e-06
SERV_010,Public Admin & Education,60,Carpet weaving,Manufacturing,109.77214569201394,0.814,89.35452659329934,1.9054949710954277e-06,1.8841714234976131e-06
TEXT_M01,Textiles,80,"Synthetic fibres, resin",Petroleum,108.43309322774023,0.814,88.26453788738054,1.882250843720298e-06,1.8611874108244224e-06
SERV_018,Other Services,51,Alcoholic beverages,Manufacturing,107.22642733585847,0.814,87.2823118513888,1.861304766969424e-06,1.8404757323119905e-06
SERV_004,Air Transport,51,Alcoholic beverages,Manufacturing,107.1965555929457,0.814,87.25799625265779,1.8607862341891879e-06,1.8399630022017105e-06
SERV_002,Railway Transport,74,Organic chemicals,Petroleum,106.08472850978583,0.814,86.35296900696567,1.8414864300145215e-06,1.8208791735605352e-06
SERV_012,Health & Social Work,81,Other chemicals and chemical products,Manufacturing,105.25345185116636,0.814,85.67630980684942,1.8270565991808179e-06,1.8066108205524248e-06
SERV_010,Public Admin & Education,23,Egg and poultry,Agriculture,104.33137847506427,0.827,86.28204999887815,1.8110506609706537e-06,1.8193837421200053e-06
UTIL_M01,"Electricity, Heat & Energy",44,Processed fruits & Processed Vegetables,Manufacturing,104.02043876798577,0.814,84.67263715714041,1.8056531710662992e-06,1.7854469086922544e-06
SERV_M04,Machinery Rental,11,"jute, hemp and mesta",Agriculture,100.78753009787367,0.827,83.35128739094152,1.7495342788457425e-06,1.7575843082752778e-06
WOOD_M02,Paper Products,58,Wool yarn and woolen textiles,Manufacturing,99.52813071139845,0.814,81.01589839907832,1.7276728204365914e-06,1.7083392015192704e-06
TEXT_M01,Textiles,47,"Grain Mill products, starch and starch products",Manufacturing,98.34629499974129,0.814,80.05388412978941,1.7071577618028463e-06,1.6880537177917227e-06
WOOD_M03,Printing/Publishing,74,Organic chemicals,Petroleum,97.38341865739363,0.814,79.27010278711842,1.6904435396605737e-06,1.6715265370832075e-06
SERV_017,Cultural & Rec Services,44,Processed fruits & Processed Vegetables,Manufacturing,97.32295499240222,0.814,79.2208853638154,1.6893939727704593e-06,1.6704887154298309e-06
SERV_M03,Support & Travel Agencies,48,Sugar,Manufacturing,96.42298966487024,0.814,78.48831358720437,1.6737718001786631e-06,1.6550413636304776e-06
WOOD_M03,Printing/Publishing,23,Egg and poultry,Agriculture,96.14024733264354,0.827,79.5079845440962,1.6688637783050144e-06,1.6765426232934674e-06
SERV_012,Health & Social Work,51,Alcoholic beverages,Manufacturing,95.92729391017758,0.814,78.08481724288454,1.6651671968723717e-06,1.6465330506167057e-06
SERV_018,Other Services,74,Organic chemicals,Petroleum,94.06406716453591,0.814,76.56815067193223,1.6328241177474369e-06,1.6145519085200194e-06
SERV_002,Railway Transport,58,Wool yarn and woolen textiles,Manufacturing,93.92580789908968,0.814,76.45560762985899,1.6304241251686788e-06,1.6121787731918781e-06
FOOD_005,Tobacco Products,48,Sugar,Manufacturing,93.28888969323727,0.814,75.93715621029513,1.6193680924146506e-06,1.6012464635881332e-06
SERV_M02,Pipeline/Water Transport,57,Synthetic yarn and synthetic textiles,Manufacturing,91.22206002205054,0.814,74.25475685794913,1.5834907437509298e-06,1.5657706023927709e-06
WOOD_M02,Paper Products,47,"Grain Mill products, starch and starch products",Manufacturing,89.89066261655726,0.814,73.1709993698776,1.5603794977722378e-06,1.5429179840993507e-06
TEXT_002,Leather Footwear,45,Dairy products,Manufacturing,85.12382922299075,0.814,69.29079698751447,1.4776337611171919e-06,1.4610982182187464e-06
SERV_001,Hotels & Restaurants,80,"Synthetic fibres, resin",Petroleum,84.65822102275389,0.814,68.91179191252166,1.46955143678565e-06,1.4531063395877698e-06
WOOD_M02,Paper Products,48,Sugar,Manufacturing,83.50902493143134,0.814,67.9763462941851,1.44960295751513e-06,1.4333810948855282e-06
SERV_003,Road Transport,80,"Synthetic fibres, resin",Petroleum,82.97724678154854,0.814,67.54347888018052,1.4403720129621912e-06,1.4242534497317133e-06
WOOD_M02,Paper Products,59,Silk yarn and silk textiles,Manufacturing,82.53410818677999,0.814,67.1827640640389,1.4326797303844333e-06,1.4166472480705521e-06
FOOD_M04,Grain Mill & Bakery,58,Wool yarn and woolen textiles,Manufacturing,81.91919599848772,0.814,66.682225542769,1.4220056921293767e-06,1.4060926582350637e-06
WOOD_M02,Paper Products,23,Egg and poultry,Agriculture,80.30365437268128,0.827,66.41112216620742,1.3939620894088236e-06,1.4003760453850402e-06
FOOD_M02,Processed Fruit/Veg,76,Pesticides,Petroleum,79.70388189442252,0.814,64.87895986205993,1.3835508559040142e-06,1.3680681529961675e-06
