Product_ID,Product_Name,Water_2015_Blue_m3_per_crore,Water_2015_Green_m3_per_crore,Green_share_pct,Tourism_Demand_crore,Source_Group,Water_Multiplier_m3_per_crore,Total_Water_m3,Green_Water_m3,Water_pct,WSI_weight,Scarce_m3,Scarce_pct,Multiplier_Ratio
89,Miscellaneous metal products,0.0,0.0,0.0,0.0,Manufacturing,2025.9226026262997,0.0,0.0,0.0,0.814,0.0,0.0,0.36552728749300695
88,"Hand tools, hardware",0.0,0.0,0.0,0.0,Manufacturing,2150.27290784501,0.0,0.0,0.0,0.814,0.0,0.0,0.3879632037055016
87,Non ferrous basic metals (including alloys),0.0,0.0,0.0,0.0,Manufacturing,1857.3328443926089,0.0,0.0,0.0,0.814,0.0,0.0,0.3351094635611467
85,Iron and steel casting and forging,0.0,0.0,0.0,0.0,Manufacturing,2412.3321712911734,0.0,0.0,0.0,0.814,0.0,0.0,0.4352452724309872
86,Iron and steel foundries,0.0,0.0,0.0,0.0,Manufacturing,2406.094391464411,0.0,0.0,0.0,0.814,0.0,0.0,0.43411982038405345
100,Other electrical machinery,0.0,0.0,0.0,0.0,Manufacturing,1214.4512989619443,0.0,0.0,0.0,0.814,0.0,0.0,0.21911749665384558
95,Electrical industrial machinery,0.0,0.0,0.0,0.0,Manufacturing,1300.357430447683,0.0,0.0,0.0,0.814,0.0,0.0,0.2346171189890192
111,Gems & jewellery,0.0,0.0,0.0,0.0,Manufacturing,476.1219703490061,0.0,0.0,0.0,0.814,0.0,0.0,0.08590435395305206
139,"Community, social and personal services",0.0,0.0,0.0,0.0,Services,1392.310500410577,0.0,0.0,0.0,0.0,0.0,0.0,0.25120776080160345
138,Human health and social care services,0.0,0.0,0.0,0.0,Services,567.5001458762079,0.0,0.0,0.0,0.0,0.0,0.0,0.10239127037977949
134,Other Business services,0.0,0.0,0.0,0.0,Services,1296.7419947488397,0.0,0.0,0.0,0.0,0.0,0.0,0.23396480364272196
133,Legal services,0.0,0.0,0.0,0.0,Services,1551.4820847428696,0.0,0.0,0.0,0.0,0.0,0.0,0.27992630976863886
130,Real estate services,0.0,0.0,0.0,0.0,Services,1389.7474046589257,0.0,0.0,0.0,0.0,0.0,0.0,0.25074531399516004
129,Ownership of dwellings,0.0,0.0,0.0,0.0,Services,44.983853487063655,0.0,0.0,0.0,0.0,0.0,0.0,0.00811621624873211
128,Insurance services,0.0,0.0,0.0,0.0,Services,923.9092957204648,0.0,0.0,0.0,0.0,0.0,0.0,0.1666964267620496
121,Land transport,0.0,0.0,0.0,0.0,Services,1867.8917736932442,0.0,0.0,0.0,0.0,0.0,0.0,0.3370145594325725
117,Trade,0.0,0.0,0.0,0.0,Services,5506.76565685316,0.0,0.0,0.0,0.0,0.0,0.0,0.9935587424711089
116,Water Supply,0.0,0.0,0.0,0.0,Electricity,10215.985204910885,0.0,0.0,0.0,0.814,0.0,0.0,1.8432201487751398
115,Gas,0.0,0.0,0.0,0.0,Electricity,1048.02632854718,0.0,0.0,0.0,0.814,0.0,0.0,0.18909025477996932
113,Construction and construction services,0.0,0.0,0.0,0.0,Manufacturing,1155.486293410666,0.0,0.0,0.0,0.814,0.0,0.0,0.208478729650492
112,Miscellaneous manufacturing,0.0,0.0,0.0,0.0,Manufacturing,2634.4062815709444,0.0,0.0,0.0,0.814,0.0,0.0,0.4753130159112947
110,Other transport equipment,0.0,0.0,0.0,0.0,Manufacturing,2053.938450692075,0.0,0.0,0.0,0.814,0.0,0.0,0.370582049672482
96,"Electrical cables, wires",0.0,0.0,0.0,0.0,Manufacturing,1976.7188927863065,0.0,0.0,0.0,0.814,0.0,0.0,0.3566497032412243
109,Aircrafts & Spacecrafts,0.0,0.0,0.0,0.0,Manufacturing,1854.9568855968396,0.0,0.0,0.0,0.814,0.0,0.0,0.3346807809586194
108,"Bicycles, cycle-rickshaw",0.0,0.0,0.0,0.0,Manufacturing,2015.7083500433255,0.0,0.0,0.0,0.814,0.0,0.0,0.3636843799527174
107,Motor cycles and scooters,0.0,0.0,0.0,0.0,Manufacturing,1815.9296976056298,0.0,0.0,0.0,0.814,0.0,0.0,0.3276392966756495
106,Motor vehicles,0.0,0.0,0.0,0.0,Manufacturing,1242.1588667127671,0.0,0.0,0.0,0.814,0.0,0.0,0.22411663732677045
105,Rail equipment,0.0,0.0,0.0,0.0,Manufacturing,1979.9050805488341,0.0,0.0,0.0,0.814,0.0,0.0,0.3572245714858307
104,Ships and boats,0.0,0.0,0.0,0.0,Manufacturing,2005.5488999007653,0.0,0.0,0.0,0.814,0.0,0.0,0.36185136014820146
103,Watches and clocks,0.0,0.0,0.0,0.0,Manufacturing,1895.3902066434562,0.0,0.0,0.0,0.814,0.0,0.0,0.3419759669382537
102,"Medical precision, optical instrument",0.0,0.0,0.0,0.0,Manufacturing,1381.7459702200513,0.0,0.0,0.0,0.814,0.0,0.0,0.24930165438906088
101,Electronic equipment including T.V,0.0,0.0,0.0,0.0,Manufacturing,856.0278786376646,0.0,0.0,0.0,0.814,0.0,0.0,0.1544489153194645
83,Non metallic mineral products,0.0,0.0,0.0,0.0,Manufacturing,2450.6102460257257,0.0,0.0,0.0,0.814,0.0,0.0,0.44215159787996405
99,Communication equipment,0.0,0.0,0.0,0.0,Manufacturing,1295.3780775290222,0.0,0.0,0.0,0.814,0.0,0.0,0.2337187187424012
98,Electrical appliances,0.0,0.0,0.0,0.0,Manufacturing,1685.5638103898318,0.0,0.0,0.0,0.814,0.0,0.0,0.30411801848178566
97,Batteries,0.0,0.0,0.0,0.0,Manufacturing,2204.759987552917,0.0,0.0,0.0,0.814,0.0,0.0,0.39779404049227113
84,Iron and steel Ferro alloys,0.0,0.0,0.0,0.0,Manufacturing,2595.5079245219003,0.0,0.0,0.0,0.814,0.0,0.0,0.46829477596390506
71,Petroleum products,2580.1537404470914,0.0,0.0,0.0,Petroleum,3507.8628030837976,0.0,0.0,0.0,0.814,0.0,0.0,0.6329064958585459
82,Cement,0.0,0.0,0.0,0.0,Manufacturing,2704.622410783424,0.0,0.0,0.0,0.814,0.0,0.0,0.48798176802256704
29,Marine Fish,0.0,0.0,0.0,0.0,Agriculture,1649.0541451868057,0.0,0.0,0.0,0.827,0.0,0.0,0.2975307584987834
27,Other forestry products,0.0,0.0,0.0,0.0,Agriculture,2249.0734680513797,0.0,0.0,0.0,0.827,0.0,0.0,0.40578930462772195
26,Firewood,0.0,0.0,0.0,0.0,Agriculture,945.1708263538452,0.0,0.0,0.0,0.827,0.0,0.0,0.17053254054561381
25,Industry Wood,0.0,0.0,0.0,0.0,Agriculture,2670.66805102125,0.0,0.0,0.0,0.827,0.0,0.0,0.48185554927840574
24,Other livestock products,7659.622366197183,0.0,0.0,0.0,Agriculture,20997.96062746078,0.0,0.0,0.0,0.827,0.0,0.0,3.788559138977375
23,Egg and poultry,91.9207690140845,0.0,0.0,0.0,Agriculture,16973.25555769738,0.0,0.0,0.0,0.827,0.0,0.0,3.0624013256419294
22,Wool,0.0,0.0,0.0,0.0,Agriculture,23352.04293475888,0.0,0.0,0.0,0.827,0.0,0.0,4.213294673891923
21,Milk,0.0,0.0,0.0,0.0,Agriculture,7594.897804572158,0.0,0.0,0.0,0.827,0.0,0.0,1.370310193337598
20,Other food crops,14757.534754929578,122505.37154929576,89.24870880832042,0.0,Agriculture,24854.043009063957,0.0,0.0,0.0,0.827,0.0,0.0,4.484293186995684
19,Vegetables,17803.394366197183,72925.53990610328,80.37737959892188,0.0,Agriculture,25878.38036959299,0.0,0.0,0.0,0.827,0.0,0.0,4.6691093573600115
18,Fruits,17803.394366197183,72925.53990610328,80.37737959892188,0.0,Agriculture,25545.83013525138,0.0,0.0,0.0,0.827,0.0,0.0,4.609108948185212
17,Rubber,14757.534754929578,122505.37154929576,89.24870880832042,0.0,Agriculture,29434.01797111616,0.0,0.0,0.0,0.827,0.0,0.0,5.31063562598847
16,Coffee,14757.534754929578,122505.37154929576,89.24870880832042,0.0,Agriculture,29291.87276242575,0.0,0.0,0.0,0.827,0.0,0.0,5.28498906254356
15,Tea,14757.534754929578,122505.37154929576,89.24870880832042,0.0,Agriculture,29432.741008186258,0.0,0.0,0.0,0.827,0.0,0.0,5.310405229824574
14,Tobacco,14757.534754929578,122505.37154929576,89.24870880832042,0.0,Agriculture,29001.309487948012,0.0,0.0,0.0,0.827,0.0,0.0,5.232564154786842
13,Coconut,17803.394366197183,72925.53990610328,80.37737959892188,0.0,Agriculture,31828.13017907924,0.0,0.0,0.0,0.827,0.0,0.0,5.7425935597200874
12,Sugarcane,93507.15221664788,86827.87921718309,48.148093316545776,0.0,Agriculture,106814.87788758952,0.0,0.0,0.0,0.827,0.0,0.0,19.27208498860376
11,"jute, hemp and mesta",234.1652183098591,4385.370563380282,94.93097944520768,0.0,Agriculture,14881.488579685343,0.0,0.0,0.0,0.827,0.0,0.0,2.6849940601575524
10,kapas,234.1652183098591,4385.370563380282,94.93097944520768,0.0,Agriculture,14903.647218285329,0.0,0.0,0.0,0.827,0.0,0.0,2.688992034735402
9,Other oil seeds,14102.25352112676,96432.86384976526,87.24183421834371,0.0,Agriculture,27933.668965151577,0.0,0.0,0.0,0.827,0.0,0.0,5.039935007054597
8,Rapeseed and mustard,14102.25352112676,96432.86384976526,87.24183421834371,0.0,Agriculture,28455.856831601603,0.0,0.0,0.0,0.827,0.0,0.0,5.134150804902846
7,Groundnut,14102.25352112676,96432.86384976526,87.24183421834371,0.0,Agriculture,27674.01480106697,0.0,0.0,0.0,0.827,0.0,0.0,4.993086878621124
6,Other pulses,2988.930299014084,64974.65433404929,95.60215913396657,0.0,Agriculture,16913.63478546131,0.0,0.0,0.0,0.827,0.0,0.0,3.051644241869115
5,Arhar,2988.930299014084,64974.65433404929,95.60215913396657,0.0,Agriculture,16925.210000263727,0.0,0.0,0.0,0.827,0.0,0.0,3.0537327011534883
4,Gram,2988.930299014084,64974.65433404929,95.60215913396657,0.0,Agriculture,16114.855324241791,0.0,0.0,0.0,0.827,0.0,0.0,2.9075243779679996
3,Coarse cereals,2988.930299014084,64974.65433404929,95.60215913396657,0.0,Agriculture,15711.467676605987,0.0,0.0,0.0,0.827,0.0,0.0,2.834743121439564
28,Inland Fish,0.0,0.0,0.0,0.0,Agriculture,1291.4046779878176,0.0,0.0,0.0,0.827,0.0,0.0,0.23300181773416934
30,Coal and Lignite,0.0,0.0,0.0,0.0,Mining,1865.7019443541694,0.0,0.0,0.0,0.814,0.0,0.0,0.33661945925582004
75,Fertilizers,5.381158168450704,0.0,0.0,0.0,Petroleum,2883.4648088544286,0.0,0.0,0.0,0.814,0.0,0.0,0.5202494255189068
31,Natural Gas,0.0,0.0,0.0,0.0,Mining,1669.165020297326,0.0,0.0,0.0,0.814,0.0,0.0,0.30115926514495517
72,Coal tar products,2580.1537404470914,0.0,0.0,0.0,Petroleum,4086.942106376163,0.0,0.0,0.0,0.814,0.0,0.0,0.7373869368691756
2,Wheat,149408.95507042253,108694.11338028166,42.11267771155594,0.0,Agriculture,160992.0113695823,0.0,0.0,0.0,0.827,0.0,0.0,29.04699969667184
70,Plastic products,1946.3019644126844,0.0,0.0,0.0,Manufacturing,4660.518753022575,0.0,0.0,0.0,0.814,0.0,0.0,0.8408745605060353
69,Rubber products,1946.3019644126844,0.0,0.0,0.0,Manufacturing,5168.131516675043,0.0,0.0,0.0,0.814,0.0,0.0,0.9324606439794034
68,Furniture & Fixtures,23.70359305066549,0.0,0.0,0.0,Manufacturing,1660.5539991347848,0.0,0.0,0.0,0.814,0.0,0.0,0.2996056207934838
65,Wood and wood products except furniture,23.70359305066549,0.0,0.0,0.0,Manufacturing,2309.223807791552,0.0,0.0,0.0,0.814,0.0,0.0,0.41664193567024344
64,Leather and leather products except footwear,0.0,0.0,0.0,0.0,Manufacturing,2777.1880722207516,0.0,0.0,0.0,0.814,0.0,0.0,0.5010744347196743
54,Coffee processed,0.0,0.0,0.0,0.0,Manufacturing,42619.52189911724,0.0,0.0,0.0,0.814,0.0,0.0,7.6896314863350925
53,Tea processed,0.0,0.0,0.0,0.0,Manufacturing,40283.846791762,0.0,0.0,0.0,0.814,0.0,0.0,7.268217072304795
50,Miscellaneous food products,0.0,0.0,0.0,0.0,Manufacturing,30098.12224293205,0.0,0.0,0.0,0.814,0.0,0.0,5.430456705418995
48,Sugar,21.28448266915493,0.0,0.0,0.0,Manufacturing,31937.23412017726,0.0,0.0,0.0,0.814,0.0,0.0,5.762278649166574
46,Edible Oils and Fats,72.18213314208114,0.0,0.0,0.0,Manufacturing,9653.711998880572,0.0,0.0,0.0,0.814,0.0,0.0,1.7417719495380002
45,Dairy products,25.369950143946337,0.0,0.0,0.0,Manufacturing,5416.589758165378,0.0,0.0,0.0,0.814,0.0,0.0,0.977288746962959
43,Processed fish & fish products,414.3076167372686,0.0,0.0,0.0,Manufacturing,12382.50496730616,0.0,0.0,0.0,0.814,0.0,0.0,2.2341146928321205
42,Processed other meat & meat products,7.21217758245938,0.0,0.0,0.0,Manufacturing,11933.885491875519,0.0,0.0,0.0,0.814,0.0,0.0,2.1531724792657583
41,Processed poultry meat & poultry meat products,16.81666285859873,0.0,0.0,0.0,Manufacturing,13297.410150403122,0.0,0.0,0.0,0.814,0.0,0.0,2.399186551676677
40,Other non metallic minerals,0.0,0.0,0.0,0.0,Mining,2214.499145144724,0.0,0.0,0.0,0.814,0.0,0.0,0.3995512289714288
39,Mica,0.0,0.0,0.0,0.0,Mining,2799.4106770777157,0.0,0.0,0.0,0.814,0.0,0.0,0.5050839504158143
38,Limestone,0.0,0.0,0.0,0.0,Mining,2505.6932308577784,0.0,0.0,0.0,0.814,0.0,0.0,0.4520899509081487
37,Other Metallic minerals,0.0,0.0,0.0,0.0,Mining,2402.6876741113697,0.0,0.0,0.0,0.814,0.0,0.0,0.43350516306609954
36,Copper ore,0.0,0.0,0.0,0.0,Mining,2606.3259030334116,0.0,0.0,0.0,0.814,0.0,0.0,0.4702466108150214
35,Bauxite,0.0,0.0,0.0,0.0,Mining,2439.850465673808,0.0,0.0,0.0,0.814,0.0,0.0,0.4402102634375927
34,Manganese ore,0.0,0.0,0.0,0.0,Mining,2648.832948007275,0.0,0.0,0.0,0.814,0.0,0.0,0.4779159486409075
33,Iron ore,0.0,0.0,0.0,0.0,Mining,2127.2979788014427,0.0,0.0,0.0,0.814,0.0,0.0,0.38381794984301304
32,Crude petroleum,0.0,0.0,0.0,0.0,Mining,1377.1325722567415,0.0,0.0,0.0,0.814,0.0,0.0,0.2484692816017351
140,"Recreation, entertainment and radio & TV broadcasting  and other services",0.0,0.0,0.0,0.0,Services,2475.3767756395587,0.0,0.0,0.0,0.0,0.0,0.0,0.4466201014539032
